"index","type","start","end","text"
"101","cue","00:04:45,840","00:04:46,840","I'm a feminist, yes."
"102","cue","00:04:48,560","00:04:50,560","I study Woman and Gender Studies
at college."
"103","cue","00:04:50,640","00:04:53,720","If you really pay attention, you get
the blueprint to how to pick up women."
"104","cue","00:04:54,120","00:04:55,120","[he laughs]"
"105","cue","00:04:56,400","00:04:59,120","I definitely play the field.
You can never have too many options."
"106","cue","00:04:59,200","00:05:01,720","That's why sports teams have players
on the bench."
"107","cue","00:05:01,800","00:05:03,960","Definitely got a lot of people
on the bench. [laughs]"
"108","cue","00:05:05,160","00:05:06,520","Anywhere I go, I can meet a woman."
"109","cue","00:05:06,600","00:05:09,120","In a grocery store,
or I can meet a women in church."
"110","cue","00:05:09,200","00:05:11,080","I just actually signed up
for Christian Mingle."
"111","cue","00:05:11,160","00:05:12,560","So, any Christians out there..."
"112","cue","00:05:13,440","00:05:15,120","<i>♪ Hallelujah! ♪</i>"
"113","cue","00:05:15,200","00:05:17,320","What I'm most proud of is my penis."
"114","cue","00:05:18,200","00:05:19,240","I have this picture,"
"115","cue","00:05:19,440","00:05:21,360","and it's measured
next to an air freshener can."
"116","cue","00:05:26,560","00:05:27,560","[he laughs]"
"117","cue","00:05:28,120","00:05:28,960","Ah."
"118","cue","00:05:29,040","00:05:30,800","Oh, you gotta do one spin. Just spin."
"119","cue","00:05:30,880","00:05:32,040","- Spin one time.
- Ohh."
"120","cue","00:05:32,440","00:05:33,440","I mean..."
"121","cue","00:05:33,520","00:05:36,000","- Oh, sh...
- Oh my God, there's someone else coming."
"122","cue","00:05:41,640","00:05:43,240","<i>♪ Hallelujah! ♪</i>"
"123","cue","00:05:43,320","00:05:47,160","<i>Something tells me that Sharron doesn't
get this excited on Christian Mingle.</i>"
"124","cue","00:05:47,640","00:05:49,496","- Oh, my God, she's gorgeous!
- Come down there?"
"125","cue","00:05:49,520","00:05:51,160","Come down here, babe. Get a drink."
"126","cue","00:05:51,240","00:05:53,160","- Hi.
- [Sharron] Hey, how are you?"
"127","cue","00:05:53,240","00:05:54,880","- You look good.
- Thank you."
"128","cue","00:05:54,960","00:05:56,840","- Hi, I'm Haley.
- Chloe."
"129","cue","00:05:56,920","00:05:57,800","- Chloe?
- Sharron."
"130","cue","00:05:57,880","00:05:59,200","Sharron? Got it."
"131","cue","00:05:59,600","00:06:01,576","- [Sharron] What's your type?
- I love the tattoos."
"132","cue","00:06:01,600","00:06:03,120","- Yeah.
- [Chloe] Yeah, tattoos."
"133","cue","00:06:03,440","00:06:04,440","You have any?"
"134","cue","00:06:04,520","00:06:07,440","I have this one on my back.
It's not the best."
"135","cue","00:06:07,520","00:06:08,640","Can y'all see it?"
"136","cue","00:06:09,320","00:06:10,320","Mind if I...?"
"137","cue","00:06:10,360","00:06:12,360","- What language is that?
- I don't know."
"138","cue","00:06:12,440","00:06:13,560","You don't know?"
"139","cue","00:06:13,640","00:06:14,760","[Sharron] Are you serious?"
"140","cue","00:06:15,120","00:06:17,000","<i>♪ Rooh-rah, rooh-rah,
who the hell are we? ♪</i>"
"141","cue","00:06:17,080","00:06:18,856","<i>♪ We're the Zeta Ladies,
the best sorority. ♪</i>"
"142","cue","00:06:18,880","00:06:19,880","Woo!"
"143","cue","00:06:19,920","00:06:21,040","[she giggles]"
"144","cue","00:06:23,360","00:06:25,440","I'm in a sorority at my college."
"145","cue","00:06:25,520","00:06:28,240","You have to be fun.
You have to be outgoing, um..."
"146","cue","00:06:28,440","00:06:30,400","You kind of need to have good grades, too."
"147","cue","00:06:32,760","00:06:36,440","I go to a lot of frat parties.
Literally everyone's hammered."
"148","cue","00:06:36,520","00:06:39,960","A girl's broken her neck before,
falling off the roof, but..."
"149","cue","00:06:40,960","00:06:42,520","other than that, it's fun."
"150","cue","00:06:44,960","00:06:46,960","I do mostly go for guys,"
"151","cue","00:06:47,280","00:06:49,600","but if a girl looks just like me,
I'm so into that."
"152","cue","00:06:50,160","00:06:54,600","Blond hair, big boobs, skinny, like,
all that, like, I love that in a girl."
"153","cue","00:06:56,680","00:06:59,040","- I think you're bigger than me.
- No."
"154","cue","00:06:59,120","00:07:00,120","Yours are like..."
"155","cue","00:07:01,200","00:07:03,320","- I mean...
- They look more like..."
"156","cue","00:07:03,520","00:07:05,880","- More... yeah? No.
- More jiggly!"
"157","cue","00:07:05,960","00:07:07,960","- Take them out and compare them.
- I feel like..."
"158","cue","00:07:09,120","00:07:10,720","<i>I think I'm ready for some more men.</i>"
"159","cue","00:07:12,880","00:07:15,400","- Oh, my God.
<i>- Just what I ordered,</i>"
"160","cue","00:07:15,480","00:07:17,600","<i>a man from each hemisphere.</i>"
"161","cue","00:07:17,680","00:07:19,400","- There's boys coming in.
- Oh, there's two."
"162","cue","00:07:21,320","00:07:22,720","- Hi!
- What's happening?"
"163","cue","00:07:22,800","00:07:25,600","- How are we? Naughty little quesadillas?
- Looking fit."
"164","cue","00:07:25,680","00:07:28,360","- What's happening? I'm Harry.
- Haley. Nice to meet you."
"165","cue","00:07:28,440","00:07:31,080","- Oh, accents! Oh, my God!
- I'm Chloe. Nice to meet you."
"166","cue","00:07:31,160","00:07:33,320","- Lovely to meet you.
- Oh, my God, you're massive."
"167","cue","00:07:33,400","00:07:35,680","Your accents! Oh, I'm in heaven."
"168","cue","00:07:37,880","00:07:40,200","If you come at me with an accent, oh, my..."
"169","cue","00:07:40,280","00:07:42,760","I literally turn into butter.
Like, I just melt."
"170","cue","00:07:44,320","00:07:47,160","Especially, like, dirty talk. Oh!"
"171","cue","00:07:47,760","00:07:49,960","Bring that here. Reel it in."
"172","cue","00:07:50,040","00:07:51,920","Ooh, I got red. My heart's racing."
"173","cue","00:07:53,440","00:07:55,640","Oh, my God. So, I've hit everyone famous."
"174","cue","00:07:55,720","00:07:57,520","I've DMed Kourtney Kardashian,"
"175","cue","00:07:57,600","00:08:00,520","Kendall. I hit her with,
""Hello, my little butter chicken."""
"176","cue","00:08:01,080","00:08:03,960","But my success rate with celebrities
is absolutely zero."
"177","cue","00:08:05,640","00:08:08,040","With any other girl,
it's an instant response."
"178","cue","00:08:09,640","00:08:13,240","I think I'm quite cheeky,
and I'm a bit of a cockatoo."
"179","cue","00:08:13,320","00:08:17,280","You just say one word,
like, super loud at a bar, ""Crikey."""
"180","cue","00:08:18,240","00:08:19,240","[he sighs]"
"181","cue","00:08:19,320","00:08:20,920","And then, boom, girls come over."
"182","cue","00:08:21,000","00:08:22,320","Like, let's go get some brunch."
"183","cue","00:08:23,280","00:08:24,280","[he laughs]"
"184","cue","00:08:26,160","00:08:28,320","- [Chloe] Got another bottle?
- [David] A fresh bottle."
"185","cue","00:08:28,640","00:08:30,280","Have you guys got enough sun lotion on?"
"186","cue","00:08:30,880","00:08:31,720","[he laughs]"
"187","cue","00:08:31,800","00:08:33,600","- No, I've got nothing on.
- Not got any on?"
"188","cue","00:08:33,680","00:08:36,000","I've actually got some with me,
coincidentally."
"189","cue","00:08:36,080","00:08:37,480","<i>Smooth move, David.</i>"
"190","cue","00:08:37,960","00:08:40,600","- Bring them shoulders here.
- I don't know if I'm burning, though."
"191","cue","00:08:42,720","00:08:45,000","It's important, this,
because you've got beautiful skin."
"192","cue","00:08:45,080","00:08:48,280","- You've got to keep it that way.
- You gonna be my personal doctor?"
"193","cue","00:08:48,360","00:08:50,040","- I've gotta look after you.
- [she laughs]"
"194","cue","00:08:51,040","00:08:53,496","- That was an excuse to touch my shoulders.
- A little bit, yeah."
"195","cue","00:08:53,520","00:08:54,696","- [Chloe laughs]
- A little bit."
"196","cue","00:08:54,720","00:08:56,560","<i>♪ Rule Britannia! ♪</i>"
"197","cue","00:08:57,000","00:08:59,320","How do you describe
the quintessential British gentleman?"
"198","cue","00:09:01,000","00:09:02,560","I just try to be a nice guy."
"199","cue","00:09:02,640","00:09:05,160","Do something my mum would be proud of
at the end of the day."
"200","cue","00:09:06,160","00:09:09,760","Yeah, David: brains and brawn.
Hashtag ""loves a sex party."" [laughs]"
"201","cue","00:09:11,280","00:09:14,360","I don't really have lines.
I don't really have, like, a strategy."
"202","cue","00:09:14,440","00:09:17,960","Basically, I just walk into a bar
and take my shirt off. Sorted."
"203","cue","00:09:22,240","00:09:24,360","If you hear how many girls
I've slept with,"
"204","cue","00:09:24,440","00:09:25,600","you might make a judgment,"
"205","cue","00:09:25,680","00:09:27,816","but if you think about it
from a long-term perspective,"
"206","cue","00:09:27,840","00:09:29,360","it's not as bad as you might think."
"207","cue","00:09:29,440","00:09:31,440","I don't want to share that number,
exactly."
"208","cue","00:09:31,840","00:09:34,120","A gentleman doesn't say. [laughs]"
"209","cue","00:09:35,640","00:09:36,920","Cheers to sexy people."
"210","cue","00:09:37,320","00:09:41,560","<i>Our sexy singletons are hot,
horny, and completely clueless.</i>"
"211","cue","00:09:41,960","00:09:44,600","<i>They think they're here
for a hedonistic holiday,</i>"
"212","cue","00:09:45,000","00:09:46,560","<i>but in less than 12 hours,</i>"
"213","cue","00:09:46,640","00:09:51,080","<i>they will be pushed on the path toward
relationship enlightenment.</i>"
"214","cue","00:09:54,880","00:09:57,200","<i>Chill out, beardy.
She ain't even your species.</i>"
"215","cue","00:10:00,680","00:10:02,200","Oh, shit!"
"216","cue","00:10:02,280","00:10:04,120","[others exclaim]"
"217","cue","00:10:04,200","00:10:05,936","[Harry] What up,
you naughty little possum?"
"218","cue","00:10:05,960","00:10:07,200","[Chloe] Oh, my God!"
"219","cue","00:10:07,960","00:10:09,840","- Yes.
- I'm Harry."
"220","cue","00:10:09,920","00:10:11,240","- Hi, Harry.
- How are you?"
"221","cue","00:10:11,320","00:10:13,520","- Good. How are you?
- Amazing. You nervous?"
"222","cue","00:10:13,600","00:10:14,640","Not really. You?"
"223","cue","00:10:14,720","00:10:17,280","- Hey. Nice to meet you.
- Sharron. Nice to meet you."
"224","cue","00:10:17,840","00:10:19,840","- You're gorgeous.
- All right, let's... Ooh."
"225","cue","00:10:20,760","00:10:21,880","[she giggles]"
"226","cue","00:10:23,400","00:10:24,680","This lighting is perfect."
"227","cue","00:10:26,520","00:10:27,520","[camera clicks]"
"228","cue","00:10:27,760","00:10:28,760","Oh, that one's fire."
"229","cue","00:10:29,920","00:10:35,120","I have 310,000 followers right now.
It goes up usually every single day."
"230","cue","00:10:37,880","00:10:39,680","I think my personality is my best asset,"
"231","cue","00:10:39,760","00:10:41,680","but the eyes go to the boobs."
"232","cue","00:10:41,760","00:10:45,120","But, like, my face isn't too bad,
I don't think, so..."
"233","cue","00:10:46,320","00:10:49,400","Usually, if a guy is hot and I want him,
it's just like..."
"234","cue","00:10:49,480","00:10:50,880","Do a little hair flip."
"235","cue","00:10:50,960","00:10:53,720","Just, like, make eye contact,
and it's game over."
"236","cue","00:10:54,360","00:10:55,360","I win."
"237","cue","00:10:56,600","00:10:58,920","- What do you do? Are you a model?
- Yeah."
"238","cue","00:10:59,000","00:11:00,320","[Harry] I can see why."
"239","cue","00:11:00,400","00:11:03,240","[relaxed music plays]"
"240","cue","00:11:03,320","00:11:06,280","<i>Just in case the music
isn't hammering it home,</i>"
"241","cue","00:11:06,360","00:11:08,720","<i>this guy is, like, totally chill.</i>"
"242","cue","00:11:09,400","00:11:12,160","<i>So chill, in fact,
that he's dressed for winter.</i>"
"243","cue","00:11:12,520","00:11:15,080","- We've got a new addition to the squad.
- Oh, my God."
"244","cue","00:11:15,200","00:11:17,000","- What's up, man?
- What's up, dude?"
"245","cue","00:11:17,080","00:11:18,160","[David] Get in here."
"246","cue","00:11:18,920","00:11:20,800","- [David] Come on in.
- This is a fit group."
"247","cue","00:11:20,880","00:11:24,160","I love the commitment to the look
in this heat, wearing a beanie."
"248","cue","00:11:24,240","00:11:25,360","That's strong, mate."
"249","cue","00:11:25,440","00:11:26,520","Is it a religious thing?"
"250","cue","00:11:26,600","00:11:28,240","[Matthew] This is just my swag, man."
"251","cue","00:11:28,640","00:11:31,320","I wanna know what's underneath the hat."
"252","cue","00:11:31,880","00:11:32,880","Don't judge."
"253","cue","00:11:34,480","00:11:35,480","[she gasps]"
"254","cue","00:11:36,800","00:11:40,360","- [Chloe] It smells amazing!
- Well, I shower sometimes. [laughs]"
"255","cue","00:11:40,440","00:11:42,840","- Who is this Jesus character?
- Right, good decisions."
"256","cue","00:11:43,160","00:11:44,560","He does kinda look like Jesus."
"257","cue","00:11:44,640","00:11:46,880","<i>I bet he'd do well on Christian Mingle.</i>"
"258","cue","00:11:49,560","00:11:53,600","I am a deep thinker.
I think about everything a lot."
"259","cue","00:11:59,960","00:12:02,640","Monogamy is something
that I sometimes question."
"260","cue","00:12:03,080","00:12:05,680","I've often joked about,
like, spreading my seed"
"261","cue","00:12:05,760","00:12:08,360","and just kind of rolling the dice
of my genetic build"
"262","cue","00:12:08,440","00:12:10,560","with different women and races
around the world."
"263","cue","00:12:15,480","00:12:17,840","[he laughs]"
"264","cue","00:12:17,920","00:12:20,320","Sexually, I'm a lot to handle."
"265","cue","00:12:21,200","00:12:24,880","<i>You're not wrong.
I think I've conceived just watching you.</i>"
"266","cue","00:12:31,240","00:12:32,240","<i>Get ready...</i>"
"267","cue","00:12:32,920","00:12:34,800","<i>for some double trouble.</i>"
"268","cue","00:12:35,560","00:12:36,760","Oh!"
"269","cue","00:12:36,840","00:12:38,440","We got two new ones."
"270","cue","00:12:39,240","00:12:40,960","[squealing]"
"271","cue","00:12:41,640","00:12:43,320","- Hey, girls.
- [Harry] Oh, my God."
"272","cue","00:12:43,400","00:12:44,400","[laughter]"
"273","cue","00:12:45,400","00:12:47,240","- Hello. How are you?
- How are you doing?"
"274","cue","00:12:47,440","00:12:49,360","- I'm Nicole.
- Nice to meet you."
"275","cue","00:12:49,440","00:12:50,840","- How are you? Nicole.
- David."
"276","cue","00:12:50,920","00:12:52,320","- Nice to meet you.
- Hi."
"277","cue","00:12:52,400","00:12:54,480","- I'm Sharron.
- How are you? Nice to meet you."
"278","cue","00:12:54,560","00:12:55,880","- What's your name?
- Rhonda."
"279","cue","00:12:55,960","00:12:58,840","- Rhonda, nice to meet you.
- Everyone's so gorgeous."
"280","cue","00:12:58,920","00:13:00,680","- For you.
- Oh, my gosh."
"281","cue","00:13:02,240","00:13:03,760","I would rate myself a ten out of ten."
"282","cue","00:13:04,520","00:13:05,520","I got a nice butt."
"283","cue","00:13:09,080","00:13:11,560","A woman should carry their self
with confidence,"
"284","cue","00:13:11,640","00:13:15,040","stand tall,
and always strive to be better."
"285","cue","00:13:15,120","00:13:17,800","I feel like, if you're a woman,
you can do anything that a man can."
"286","cue","00:13:19,440","00:13:20,960","When I go to the grocery store,"
"287","cue","00:13:21,040","00:13:23,400","I'm not just going in flip flops
and jeans."
"288","cue","00:13:23,480","00:13:26,240","Like, I'm looking my best. You never know
who you're gonna bump into."
"289","cue","00:13:27,040","00:13:29,800","My ideal type of guy,
they need to have a job."
"290","cue","00:13:30,040","00:13:31,840","Please, dear Lord, have a job."
"291","cue","00:13:31,920","00:13:33,240","Tattoos are a plus."
"292","cue","00:13:33,320","00:13:36,680","Like, I like to be
kind of spoiled a little bit."
"293","cue","00:13:36,760","00:13:38,000","[she laughs]"
"294","cue","00:13:38,080","00:13:39,480","<i>Tattoos </i>and <i>a job?</i>"
"295","cue","00:13:39,880","00:13:41,680","<i>Some girls really want it all.</i>"
"296","cue","00:13:41,760","00:13:43,120","So, what's your type?"
"297","cue","00:13:43,200","00:13:44,200","Goofy."
"298","cue","00:13:44,480","00:13:46,800","Has some body to them,
like, you know, not scrawny."
"299","cue","00:13:46,880","00:13:48,720","- Which, we don't have any of those.
- Yeah."
"300","cue","00:13:48,800","00:13:51,040","So, yeah, I'm pretty happy right now."
"301","cue","00:13:51,120","00:13:52,880","You all look so fab."
"302","cue","00:13:52,960","00:13:55,400","- I've heard in Ireland, you love to drink.
- Okay."
"303","cue","00:13:55,520","00:13:58,040","- [Chloe] Is that true?
- Oh, like, I'm a professional drinker."
"304","cue","00:14:00,680","00:14:03,400","I'm a big party girl.
It's probably the Irish in me."
"305","cue","00:14:06,760","00:14:09,520","I was in an all-girls school run by nuns."
"306","cue","00:14:10,240","00:14:12,040","It's really religious and Catholic."
"307","cue","00:14:12,960","00:14:14,760","Everyone knows your business."
"308","cue","00:14:15,360","00:14:18,400","Now, I just get with anyone,
and no one ever knows."
"309","cue","00:14:22,280","00:14:24,920","The lads that I've been dating,
within three dates,"
"310","cue","00:14:25,000","00:14:27,960","they tell me that they're, like,
falling for me."
"311","cue","00:14:28,040","00:14:30,040","And then I'm like, ""Eww, no."""
"312","cue","00:14:30,120","00:14:31,440","Then I just give them the snip."
"313","cue","00:14:34,040","00:14:36,280","<i>Smart girl. Saves on contraception.</i>"
"314","cue","00:14:36,960","00:14:39,840","Ireland is in, like,
the same land mass as England?"
"315","cue","00:14:39,920","00:14:41,840","Whoa!"
"316","cue","00:14:41,920","00:14:43,840","- You can't laugh at me.
- What do you mean?"
"317","cue","00:14:43,920","00:14:45,880","No. Ireland's a different country."
"318","cue","00:14:45,960","00:14:48,040","<i>Right. We're almost a full house.</i>"
"319","cue","00:14:48,600","00:14:50,320","<i>Oh, hello.</i>"
"320","cue","00:14:50,400","00:14:53,760","<i>Yes, please. Thank you, producers!</i>"
"321","cue","00:14:55,120","00:14:57,920","- [Rhonda screams] Hello!
- [Francesca whoops]"
"322","cue","00:14:59,160","00:15:01,240","- My man!
- Damn!"
"323","cue","00:15:01,880","00:15:03,160","This place is amazing, man."
"324","cue","00:15:03,240","00:15:04,680","- What's happening?
- Hey, I'm David."
"325","cue","00:15:04,720","00:15:06,360","- I'm Kelz.
- Nice to meet you."
"326","cue","00:15:06,440","00:15:07,920","So, is he your type?"
"327","cue","00:15:08,000","00:15:10,336","- He's a big guy, though, you know.
- [Haley] He's very cute."
"328","cue","00:15:10,360","00:15:12,200","He can toss me a few miles."
"329","cue","00:15:12,280","00:15:14,080","- Francesca.
- Hi, Francesca. I'm Kelz."
"330","cue","00:15:14,160","00:15:16,160","- What's your name? Sorry. Kelz.
- Kelz."
"331","cue","00:15:17,400","00:15:18,600","What a fucking sort."
"332","cue","00:15:18,680","00:15:19,920","He's like Zeus."
"333","cue","00:15:22,960","00:15:25,040","I'm Kelz, and I'm king of the jungle."
"334","cue","00:15:25,120","00:15:26,120","That's right."
"335","cue","00:15:27,000","00:15:29,800","I never look at competition.
There can only be one alpha male."
"336","cue","00:15:29,880","00:15:33,160","I've got a lion tattoo here.
It's basically how I see myself."
"337","cue","00:15:33,640","00:15:35,360","<i>Lion King</i> was always my favorite movie."
"338","cue","00:15:41,560","00:15:42,840","I don't really do relationships."
"339","cue","00:15:42,920","00:15:45,360","Getting girls, for me,
has never really been a problem."
"340","cue","00:15:47,600","00:15:51,200","Ballpark figure, I've played FIFA more
times than I've slept with girls. Fact."
"341","cue","00:15:53,120","00:15:54,120","It's less than..."
"342","cue","00:15:54,760","00:15:55,760","a thousand."
"343","cue","00:15:56,640","00:15:59,080","<i>As margins go, that seems pretty big.</i>"
"344","cue","00:15:59,800","00:16:03,160","- We're gonna have fun here.
- For real. We're gonna turn up, bro."
"345","cue","00:16:03,240","00:16:05,120","- You already know.
- Hundred percent."
"346","cue","00:16:07,240","00:16:08,400","<i>Ah, look at them.</i>"
"347","cue","00:16:08,480","00:16:10,960","<i>Beautifully naive wannabe reality stars</i>"
"348","cue","00:16:11,160","00:16:13,400","<i>who think they're here
for a sex-packed summer.</i>"
"349","cue","00:16:13,880","00:16:15,000","<i>They have no idea</i>"
"350","cue","00:16:15,400","00:16:17,880","<i>that Lana is secretly
gathering information</i>"
"351","cue","00:16:17,960","00:16:19,160","<i>about their behavior.</i>"
"352","cue","00:16:21,520","00:16:23,040","<i>Go ahead. Tell them, honey.</i>"
"353","cue","00:16:23,440","00:16:24,280","[melodic chime]"
"354","cue","00:16:24,360","00:16:27,160","<i>I will observe the guests
and analyze their behavior</i>"
