"index","type","start","end","text"
"226","cue","00:10:41,120","00:10:43,000","Look, I'm definitely progressing,"
"227","cue","00:10:43,080","00:10:46,800","but my thoughts are still gonna be
a little bit naughty"
"228","cue","00:10:46,880","00:10:49,480","when it comes to Francesca,
because she is a bombshell."
"229","cue","00:10:52,800","00:10:54,160","Do you know how to freestyle?"
"230","cue","00:10:57,080","00:10:58,440","[yells] Fuck, that's hot!"
"231","cue","00:10:58,560","00:11:00,160","[yells] That's even hotter!"
"232","cue","00:11:02,080","00:11:03,960","Freestyle, 100-meter sprint."
"233","cue","00:11:09,520","00:11:11,000","You got your titties out!"
"234","cue","00:11:11,800","00:11:14,560","[Francesca] I don't think that you can
really get hotter than Harry."
"235","cue","00:11:15,960","00:11:17,200","This is torture."
"236","cue","00:11:18,680","00:11:20,000","Your titties are out."
"237","cue","00:11:20,080","00:11:22,000","Francesca, stop it!"
"238","cue","00:11:22,080","00:11:23,520","I'm trying to be good here."
"239","cue","00:11:25,200","00:11:26,320","[groans]"
"240","cue","00:11:27,120","00:11:28,360","[groaning intensifies]"
"241","cue","00:11:28,440","00:11:31,200","[narrator] <i>Yeah, I'm gonna be honest,
that doesn't sound great.</i>"
"242","cue","00:11:31,600","00:11:33,160","<i>♪ Straight to the top ♪</i>"
"243","cue","00:11:39,880","00:11:42,520","<i>Last night,
everyone worried themselves to sleep</i>"
"244","cue","00:11:42,600","00:11:44,720","<i>talking about Harry and Francesca,</i>"
"245","cue","00:11:45,160","00:11:47,600","<i>but this morning,
they've barely mentioned them.</i>"
"246","cue","00:11:49,000","00:11:51,640","Who thinks they're not gonna win
the money back? Put your hands up."
"247","cue","00:11:52,000","00:11:54,240","<i>Just kidding.
That topic is still trending.</i>"
"248","cue","00:11:56,000","00:11:58,880","Not only are they not gonna win our 30,
they're gonna lose an extra 20."
"249","cue","00:11:58,960","00:12:00,880","That's literally seven boob jobs."
"250","cue","00:12:00,960","00:12:02,880","- Pretty close.
- We'd be on 20 grand."
"251","cue","00:12:03,280","00:12:05,920","Listen, if they spend any more money,
at this point..."
"252","cue","00:12:06,320","00:12:07,320","[he sighs]"
"253","cue","00:12:07,720","00:12:09,520","...we're not gonna have any money left."
"254","cue","00:12:10,360","00:12:13,520","Whatever Francesca wants Harry to do,
that's what the outcome's gonna be."
"255","cue","00:12:13,960","00:12:15,680","He follows her round like a little puppy,"
"256","cue","00:12:15,760","00:12:18,280","even if it's just to annoy
a couple of people."
"257","cue","00:12:18,760","00:12:21,560","I wouldn't trust Francesca
as far as I could throw her, to be honest."
"258","cue","00:12:23,240","00:12:24,360","But I'd still bang her."
"259","cue","00:12:24,960","00:12:28,800","<i>FYI, that kind of comment
won't earn you any gold stars from Lana.</i>"
"260","cue","00:12:28,880","00:12:30,840","[he laughs]"
"261","cue","00:12:34,200","00:12:35,840","You looked so sexy last night."
"262","cue","00:12:35,920","00:12:37,000","- Me?
- Yeah."
"263","cue","00:12:37,920","00:12:39,360","You always look so hot, though."
"264","cue","00:12:39,440","00:12:42,720","You looked hot in that little dress
that needed to be ripped."
"265","cue","00:12:45,760","00:12:46,840","[he sighs]"
"266","cue","00:12:48,280","00:12:50,000","[sighing] I'm not even gonna say it."
"267","cue","00:12:50,080","00:12:51,720","- That was lit.
- That was good."
"268","cue","00:12:51,800","00:12:53,760","That was the most fun I've had
this entire month."
"269","cue","00:12:55,120","00:12:58,280","Woke up this morning feeling great."
"270","cue","00:12:58,760","00:13:01,760","It was amazing, and I'm so ready
to just go down there,"
"271","cue","00:13:01,840","00:13:03,960","because everyone's being Negative Nancy,"
"272","cue","00:13:04,040","00:13:07,120","and hating on my relationship,
and everyone can suck it."
"273","cue","00:13:07,200","00:13:09,840","<i>Too easy.
I'm not even gonna bother with that one.</i>"
"274","cue","00:13:10,520","00:13:11,720","<i>♪ Go and get your money ♪</i>"
"275","cue","00:13:12,440","00:13:14,440","<i>♪ Go and get the motherf... dollar figure ♪</i>"
"276","cue","00:13:14,520","00:13:18,160","<i>Yes, Francesca, everyone is still
waiting for your grand arrival.</i>"
"277","cue","00:13:19,280","00:13:22,840","There's a zero percent chance they came
out of that room and they didn't touch."
"278","cue","00:13:22,920","00:13:25,720","I think I'll just laugh and be like,
""Oh, for fuck's sake."""
"279","cue","00:13:25,800","00:13:28,320","They've been in there
a very long time though."
"280","cue","00:13:28,400","00:13:30,520","- Yeah.
- Speaking of the devils."
"281","cue","00:13:31,000","00:13:33,280","Hey!"
"282","cue","00:13:34,000","00:13:35,600","Oh, my God. Harry and Francesca."
"283","cue","00:13:37,280","00:13:39,240","- How we doing, guys?
- What a gorgeous day."
"284","cue","00:13:39,320","00:13:40,840","- Hey.
- [David] You look so happy."
"285","cue","00:13:41,400","00:13:43,480","<i>Okay, so I'm guessing a bit of small talk</i>"
"286","cue","00:13:43,560","00:13:45,480","<i>before they get down
to the serious stuff, right?</i>"
"287","cue","00:13:46,200","00:13:48,560","- Did you guys spend money, make money?
<i>- Wrong.</i>"
"288","cue","00:13:48,960","00:13:50,600","[exhales] Well, we're not sure."
"289","cue","00:13:52,520","00:13:54,400","Have to wait and see what Lana reckons."
"290","cue","00:13:54,640","00:13:56,160","What do you mean you're not sure?"
"291","cue","00:13:56,240","00:13:58,040","- Well...
- You surely know if you touched."
"292","cue","00:13:58,120","00:13:59,160","We think we did well."
"293","cue","00:13:59,720","00:14:00,720","[Nicole] Oh, my God."
"294","cue","00:14:00,960","00:14:04,440","I would be fine to not touch anyone
in a room, but for them..."
"295","cue","00:14:05,360","00:14:06,360","I don't know."
"296","cue","00:14:06,440","00:14:09,120","- There was heaps of sex toys and stuff.
- Yeah."
"297","cue","00:14:09,200","00:14:11,200","- There were sex toys there?
- So many sex toys."
"298","cue","00:14:11,280","00:14:12,280","Wow."
"299","cue","00:14:12,960","00:14:14,360","[melodic chime]"
"300","cue","00:14:15,160","00:14:18,400","- Hello, lovely Lana.
- The anxiety kicks in once again. [laughs]"
"301","cue","00:14:19,400","00:14:24,640","<i>Last night, Harry and Francesca
spent the night in the private suite...</i>"
"302","cue","00:14:25,360","00:14:29,360","<i>and they were forbidden
from any form of physical contact.</i>"
"303","cue","00:14:29,960","00:14:33,520","<i>If they have been successful,
all the money that they have lost</i>"
"304","cue","00:14:33,600","00:14:36,320","<i>will be returned to the prize fund.</i>"
"305","cue","00:14:41,400","00:14:45,280","They literally can't go two days
without kissing or..."
"306","cue","00:14:45,600","00:14:46,880","sucking each other off."
"307","cue","00:14:48,760","00:14:50,640","[Kelz] I don't think they care
about the money."
"308","cue","00:14:50,960","00:14:53,320","I just think they're bothered
about creating chaos."
"309","cue","00:14:54,720","00:14:56,320","<i>I can reveal that...</i>"
"310","cue","00:14:58,680","00:14:59,680","The wait is over."
"311","cue","00:15:02,000","00:15:06,040","[narrator] <i>For an A.I. robot,
she's really mastered the art of suspense.</i>"
"312","cue","00:15:07,240","00:15:09,320","I have my hands put together,"
"313","cue","00:15:09,720","00:15:11,560","and I really hope"
"314","cue","00:15:11,920","00:15:14,160","that they can prove to us that"
"315","cue","00:15:14,560","00:15:17,440","they can go without touching for a night."
"316","cue","00:15:18,080","00:15:21,680","[narrator] <i>I wish Jesus was still here,
'cause we are in need of a miracle.</i>"
"317","cue","00:15:23,760","00:15:24,760","[he sighs]"
"318","cue","00:15:28,560","00:15:30,120","[Lana] <i>...Harry and Francesca...</i>"
"319","cue","00:15:31,280","00:15:32,320","<i>did...</i>"
"320","cue","00:15:33,440","00:15:36,720","[narrator] <i>Come on, Lana, make this quick!
Just rip the Band-Aid off.</i>"
"321","cue","00:15:38,760","00:15:39,760","<i>...not...</i>"
"322","cue","00:15:40,160","00:15:42,520","<i>have any form of physical contact.</i>"
"323","cue","00:15:42,600","00:15:45,040","[they cheer]"
"324","cue","00:15:46,520","00:15:48,240","- I was like...
- What?"
"325","cue","00:15:48,640","00:15:50,720","- I was like...
- How could you do that?"
"326","cue","00:15:50,800","00:15:52,800","[chat and laughter]"
"327","cue","00:15:53,560","00:15:55,480","Hey, your titty's out!"
"328","cue","00:15:55,760","00:15:56,840","[Nicole] Jeez!"
"329","cue","00:15:58,800","00:16:01,560","Well done. I had zero faith."
"330","cue","00:16:02,040","00:16:06,680","<i>The prize fund now stands at $75,000.</i>"
"331","cue","00:16:06,760","00:16:07,920","[they cheer and whoop]"
"332","cue","00:16:10,560","00:16:11,560","Whoo!"
"333","cue","00:16:11,880","00:16:13,400","[David] I'm so happy."
"334","cue","00:16:13,480","00:16:15,920","This was a massive test from Lana"
"335","cue","00:16:16,000","00:16:18,640","to see if they're really serious
about each other,"
"336","cue","00:16:18,720","00:16:20,640","and they've absolutely crushed it."
"337","cue","00:16:21,480","00:16:25,040","<i>Do you feel that you have made
a deeper emotional connection?</i>"
"338","cue","00:16:25,240","00:16:26,936","- Hundred percent.
- Hundred percent. Always."
"339","cue","00:16:26,960","00:16:28,640","Connection's so deep,
your titties pop out."
"340","cue","00:16:28,680","00:16:29,800","[laughter]"
"341","cue","00:16:30,280","00:16:32,080","[Harry] I know you think
I'm a bit of a joker,"
"342","cue","00:16:33,320","00:16:36,600","but I hope that
this has proved to you guys"
"343","cue","00:16:36,680","00:16:38,720","how serious we are
about the whole retreat,"
"344","cue","00:16:38,800","00:16:42,320","and I hope this is a fresh start
for all of us, and we can..."
"345","cue","00:16:43,000","00:16:46,280","not have any negative energy
towards myself and Francesca."
"346","cue","00:16:47,400","00:16:51,280","[narrator] <i>Harry and Francesca managed
to resist temptation last night.</i>"
"347","cue","00:16:52,120","00:16:55,400","<i>And, as they say, all good things come
to those who wait.</i>"
"348","cue","00:16:55,960","00:16:57,040","[melodic chime]"
"349","cue","00:16:57,120","00:16:57,960","<i>See?</i>"
"350","cue","00:16:58,040","00:17:00,720","- [whooping]
- Oh, my God!"
"351","cue","00:17:00,800","00:17:02,400","[cheers and applause]"
