"index","type","start","end","text"
"31","cue","00:01:35,080","00:01:38,280","Maybe I'm just a little too complicated
for you."
"32","cue","00:01:40,880","00:01:43,240","[sighs]"
"33","cue","00:02:13,520","00:02:14,960","Stella and Layla…"
"34","cue","00:02:16,920","00:02:20,240","one of you is about to be dumped
from the villa."
"35","cue","00:02:21,760","00:02:23,040","[Phoebe] Oh, my God."
"36","cue","00:02:25,720","00:02:28,120","There is only one person who can save you…"
"37","cue","00:02:31,680","00:02:33,960","and his name is Ben."
"38","cue","00:02:34,040","00:02:35,600","[Phoebe H gasps] Shut up."
"39","cue","00:02:40,880","00:02:43,720","-[Jess] No way.
-[Tak] You're kidding."
"40","cue","00:02:49,280","00:02:52,680","The girl I'd like to choose tonight
to couple up with…"
"41","cue","00:02:57,600","00:02:58,600","is Stella."
"42","cue","00:02:59,560","00:03:00,400","Oh, my God."
"43","cue","00:03:00,480","00:03:02,640","[Sophie]
Layla, you are now dumped from the island."
"44","cue","00:03:10,480","00:03:13,320","[narrator] <i>That was unexpected, Moon.</i>"
"45","cue","00:03:13,400","00:03:17,760","<i>Vakoo choosing to couple up with Callum</i>
<i>resulting in Layla being dumped,</i>"
"46","cue","00:03:17,840","00:03:20,040","<i>has come as a massive shock.</i>"
"47","cue","00:03:20,120","00:03:23,080","<i>It's gonna take Callum seconds</i>
<i>to get over it.</i>"
"48","cue","00:03:23,160","00:03:24,560","[Callum] Big night."
"49","cue","00:03:24,640","00:03:27,320","You've had a couple of big nights
in a row now, fuck me."
"50","cue","00:03:27,400","00:03:29,320","I didn't expect it
to go down like that, but--"
"51","cue","00:03:29,400","00:03:32,000","-I'm just going off what I feel…
-[Callum stammers]"
"52","cue","00:03:32,080","00:03:33,880","…based on our conversations."
"53","cue","00:03:33,960","00:03:38,440","And multiple times I've asked
if you're open and you have said yes."
"54","cue","00:03:38,520","00:03:41,320","Obviously if you had said no,
then obviously I wouldn't have picked you,"
"55","cue","00:03:41,400","00:03:43,040","-'cause that's weird.
-Yeah."
"56","cue","00:03:43,960","00:03:45,760","[Callum] But at the end of the day,
it's my own fault,"
"57","cue","00:03:45,840","00:03:47,360","because I was laying it on Vakoo,"
"58","cue","00:03:47,440","00:03:49,880","and I was having a flirt,
and I wasn't closed off."
"59","cue","00:03:49,960","00:03:53,120","I didn't want to be closed off to her,
but I didn't expect this outcome."
"60","cue","00:03:53,760","00:03:55,960","Do you regret saying the stuff you've said"
"61","cue","00:03:56,040","00:03:57,800","-because now I've chosen you?
-No, no, no."
"62","cue","00:03:57,880","00:04:00,240","No, no. I don't regret
saying the things I said,"
"63","cue","00:04:00,320","00:04:04,040","but I think it's gonna take me
at least a day or two to reset."
"64","cue","00:04:04,120","00:04:06,560","Because I feel like I've been--
not smothered,"
"65","cue","00:04:06,640","00:04:10,040","but Layla's been everywhere with me
for the last couple of days."
"66","cue","00:04:10,600","00:04:12,560","Vakoo knew she had to do
what she had to do."
"67","cue","00:04:12,640","00:04:14,640","She's not gonna pick
the second-best bloke."
"68","cue","00:04:14,720","00:04:16,920","She's gonna pick number one,
and it's obviously me."
"69","cue","00:04:17,000","00:04:19,920","-I don't even expect anything…
-Yeah. Just go with the flow. Yeah."
"70","cue","00:04:20,000","00:04:21,760","…from you right now,
'cause I know it's a lot."
"71","cue","00:04:21,839","00:04:25,480","You just lost someone.
So you're kind of in mourning."
"72","cue","00:04:25,560","00:04:27,720","-Yeah. I'm not grieving.
-[laughs]"
"73","cue","00:04:27,800","00:04:31,200","I'm like, ""It's <i>Love Island</i> 2022, come on.
I've only known the girl for a week."""
"74","cue","00:04:31,280","00:04:33,880","No, Callum, it's okay.
You're grieving, this is a huge loss."
"75","cue","00:04:33,960","00:04:37,240","-Fuck, I'm sad.
-I will give you your space and your time."
"76","cue","00:04:37,320","00:04:40,520","-I'm here. I want to get to know you.
-Yeah."
"77","cue","00:04:40,600","00:04:43,840","-And that's just-- That's-- Yeah.
-See what happens."
"78","cue","00:04:43,920","00:04:46,800","It's nice to know
that he's not completely closed off,"
"79","cue","00:04:46,880","00:04:49,040","and he's willing to give it a chance."
"80","cue","00:04:49,120","00:04:51,840","It's gonna make it easier
that Layla isn't here."
"81","cue","00:04:52,520","00:04:54,600","[narrator]
<i>Ben said choosing between Layla and Stella</i>"
"82","cue","00:04:54,680","00:04:57,400","<i>was harder than doing derivative maths.</i>"
"83","cue","00:04:57,480","00:04:59,960","<i>Now he's chosen,</i>
<i>he can get his pencil out,</i>"
"84","cue","00:05:00,040","00:05:02,280","<i>and start working on</i>
<i>finding a square root.</i>"
"85","cue","00:05:02,360","00:05:04,840","[Ben] Know what I mean? 'Cause I wanna get
to know you a bit more."
"86","cue","00:05:04,920","00:05:06,880","Of course.
You can ask me anything you like."
"87","cue","00:05:06,960","00:05:08,160","What are you here for?"
"88","cue","00:05:08,240","00:05:14,600","I feel like I am craving
someone to be with, sort of thing."
"89","cue","00:05:14,680","00:05:18,320","And I want to have that partner
who we do things together"
"90","cue","00:05:18,400","00:05:20,480","and have fun together and I really like--"
"91","cue","00:05:20,560","00:05:21,760","I really want that."
"92","cue","00:05:21,840","00:05:23,480","I like what I'm hearing right now"
"93","cue","00:05:23,560","00:05:26,080","-to be honest. I'm being serious.
-[Stella laughs] Oh, that's good."
"94","cue","00:05:26,160","00:05:31,720","I feel so happy, because all I wanted
was someone to come in here and want me."
"95","cue","00:05:31,800","00:05:35,920","And I felt like he did that.
He was like, ""Yep, Stella."" It feels good."
"96","cue","00:05:36,000","00:05:38,400","What are your hobbies? I didn't ask you."
"97","cue","00:05:38,480","00:05:41,840","I'm about to say this word,
but I'm not good at it. It's just for fun."
"98","cue","00:05:41,920","00:05:46,320","Um, me and my friends go roller skating.
I'm the girl that's got knee pads,"
"99","cue","00:05:46,400","00:05:50,280","I've got everything on,
and I'm going down the ramp really fast."
"100","cue","00:05:50,360","00:05:52,760","-You just need a helping hand sometimes.
-[laughs] Yeah."
"101","cue","00:05:52,840","00:05:55,600","Actually, like-- I do lawn bowls."
"102","cue","00:05:55,680","00:05:58,400","-I know that's fucking cringe as shit--
-No, I like that."
"103","cue","00:05:58,480","00:06:01,560","-I freaking love lawn bowls.
-Yeah?"
"104","cue","00:06:01,640","00:06:03,840","Yeah. I really respect that you said that."
"105","cue","00:06:03,920","00:06:05,880","-Yeah.
-Because I really like-- [laughs]"
"106","cue","00:06:05,960","00:06:07,920","I really like lawn bowls as well."
"107","cue","00:06:08,000","00:06:11,360","[Stella] He's a really nice guy.
He seems very sweet and means well,"
"108","cue","00:06:11,440","00:06:16,200","so I'm intrigued and interested to see
who he is tomorrow"
"109","cue","00:06:16,280","00:06:18,440","and how he will be when he settles in."
"110","cue","00:06:19,240","00:06:21,600","Thank you for the cute speech, by the way."
"111","cue","00:06:21,680","00:06:23,120","-You're welcome.
-It was nice."
"112","cue","00:06:23,200","00:06:25,920","Right now,
I'm the happiest girl in the world."
"113","cue","00:06:26,000","00:06:30,680","Because… [inhales] …I'm coupled up
with the guy I had my eye on from day one."
"114","cue","00:06:30,760","00:06:32,320","So, I'm over the moon."
"115","cue","00:06:32,400","00:06:34,560","How do you feel about Stella?"
"116","cue","00:06:34,640","00:06:37,360","-I feel good that she's here with him.
-[Phoebe H] Are you okay?"
"117","cue","00:06:37,440","00:06:40,320","-[Phoebe H] Obviously it's not easy--
-[Jordan] But now it's gonna be easier"
"118","cue","00:06:40,400","00:06:43,880","-because, you know--
-She's got fresh meat to get to know."
"119","cue","00:06:43,960","00:06:46,840","[Jordan] Stella obviously told me
that she really likes me and stuff,"
"120","cue","00:06:46,920","00:06:48,840","and, yes,
we've got feelings for each other."
"121","cue","00:06:48,920","00:06:52,760","But now we're in a separate couple
and we need to focus on that."
"122","cue","00:06:52,840","00:06:57,440","-I'm excited for a cuddle.
-Oh, yeah? Who said you're getting one?"
"123","cue","00:06:57,960","00:06:59,720","-[Phoebe H] Me.
-[both giggle]"
"124","cue","00:07:00,200","00:07:02,560","Yeah, I have to wait for my green light,
don't I?"
"125","cue","00:07:02,640","00:07:05,120","Mmm. No, I'll give you cuddles for sure."
"126","cue","00:07:05,200","00:07:06,520","-[Phoebe H] Really?
-Yeah."
"127","cue","00:07:06,600","00:07:10,080","What's our safe word
or our confirmation word for a kiss?"
"128","cue","00:07:10,160","00:07:11,520","What should that be?"
"129","cue","00:07:11,600","00:07:16,080","What's something nice?"
"130","cue","00:07:18,240","00:07:19,080","Peaches."
"131","cue","00:07:19,160","00:07:22,280","Peaches. Okay."
"132","cue","00:07:22,360","00:07:24,000","I don't know. It's a cool word."
"133","cue","00:07:24,080","00:07:26,560","It was the first thing
to come to my head. [chuckles]"
"134","cue","00:07:26,640","00:07:29,640","I've got no idea.
Maybe 'cause she's got a nice peach."
"135","cue","00:07:29,720","00:07:32,560","So if you hear the word
""peaches"" dropped tonight,"
"136","cue","00:07:32,640","00:07:34,080","you know what's gonna be happening."
"137","cue","00:07:39,760","00:07:41,000","[Tak] You're still here."
"138","cue","00:07:41,080","00:07:43,200","-[squeals] I know.
-I'm so happy you're still here."
"139","cue","00:07:43,280","00:07:45,760","Oh, I'm so happy too."
"140","cue","00:07:45,840","00:07:48,800","Honestly,
I feel so grateful that I am here."
"141","cue","00:07:48,880","00:07:52,080","-It means I get to talk to you more.
-Yeah."
"142","cue","00:07:52,160","00:07:54,440","-[Tak] Yeah.
-I know, that's so nice."
"143","cue","00:07:54,520","00:07:56,640","Yeah, I'm really looking forward
to talking to you."
"144","cue","00:07:56,720","00:08:00,400","-Yeah, you wanna pull me for some chats?
-Mm-hmm. Yeah."
"145","cue","00:08:00,480","00:08:02,280","-All the time. What do you mean?
-[chuckles]"
"146","cue","00:08:02,360","00:08:03,640","I've had feelings for Stella for a while,"
"147","cue","00:08:03,720","00:08:06,880","but yeah, Jordan's my good mate,
so I didn't want to step on his toes."
"148","cue","00:08:06,960","00:08:10,360","Now this is my opportunity.
One door closes, another door opens."
"149","cue","00:08:10,440","00:08:13,360","I was sort of happy
that Phoebe chose Jordan."
"150","cue","00:08:14,480","00:08:17,400","-[Stella] Yeah?
-'Cause it means I got a chance"
"151","cue","00:08:17,480","00:08:19,600","-to actually get to know you.
-Mm-hmm."
"152","cue","00:08:19,680","00:08:21,120","'Cause I don't think I've had that chance."
"153","cue","00:08:21,200","00:08:23,520","-[Stella] Yeah.
-[Tak] I still do want to get to know you."
"154","cue","00:08:23,600","00:08:24,640","[Stella] Mm-hmm."
"155","cue","00:08:25,120","00:08:27,520","Yeah, I think that's nice.
I wanna get to know you too."
"156","cue","00:08:27,600","00:08:29,600","I was super nervous
to tell Stella how I felt."
"157","cue","00:08:29,680","00:08:32,000","Stella's absolutely stunning in every way."
"158","cue","00:08:32,080","00:08:36,760","I think me and Stella have a connection,
and I feel like we just never explored it."
"159","cue","00:08:36,840","00:08:42,280","Honestly, I get along with you so well,
so it's nice that you feel the same too."
"160","cue","00:08:42,360","00:08:44,560","-Yeah, of course I do. I always have.
-Yeah."
"161","cue","00:08:44,640","00:08:46,960","-Let's chat more.
-Mmm. I think we should."
"162","cue","00:08:47,040","00:08:48,560","[laughs]"
"163","cue","00:08:48,640","00:08:50,160","[chuckles] What?
Don't start making me nervous,"
"164","cue","00:08:50,240","00:08:51,320","'cause then I'll be weird."
"165","cue","00:08:51,400","00:08:52,920","[laughing] Don't."
"166","cue","00:08:53,000","00:08:55,680","-[Tak] Stop it.
-I think that's sweet and I like that."
"167","cue","00:08:55,760","00:09:00,040","On one hand, you've got Jordan,
who I'm really sad about losing,"
"168","cue","00:09:00,120","00:09:01,720","but I know it's for the best."
"169","cue","00:09:01,800","00:09:04,520","And then on the other hand,
I haven't closed myself off."
"170","cue","00:09:04,600","00:09:07,600","I think
some of the other girls are wifed up,"
"171","cue","00:09:07,680","00:09:12,280","so, you know, gotta stay open,
gotta be yourself,"
"172","cue","00:09:12,360","00:09:14,040","and good things will come to you."
"173","cue","00:09:14,120","00:09:17,400","But yeah, I guess I can't complain.
That's a good position to be in."
"174","cue","00:09:36,560","00:09:38,400","-You smell good.
-What?"
"175","cue","00:09:38,480","00:09:39,840","Did you spray heaps?"
"176","cue","00:09:39,920","00:09:42,560","Aw, come here, you little snack."
"177","cue","00:09:42,640","00:09:44,680","[Jess] I'm bored over there by myself."
"178","cue","00:09:44,760","00:09:45,960","-[whines]
-[laughs] That's all right."
"179","cue","00:09:46,040","00:09:49,800","I'll be your entrée
and then Phoebe can be your main course."
"180","cue","00:09:49,880","00:09:51,640","{\an8}[Jess]"
"181","cue","00:09:54,040","00:09:55,880","-What do I do?
-Yeah, what do you do"
"182","cue","00:09:55,960","00:09:57,840","to indicate to someone
that you want to kiss?"
"183","cue","00:09:57,920","00:10:00,280","Um, you lie there. Wait there."
"184","cue","00:10:01,280","00:10:04,080","-So if we're having a pillow chat--
-Yes, we're talking."
"185","cue","00:10:04,160","00:10:06,600","Yeah, I-I would-- Maybe like that?"
"186","cue","00:10:06,680","00:10:08,760","-And then I'd probably-- If she--
-[laughs]"
"187","cue","00:10:08,840","00:10:10,400","Like if she put her head back,
I'd lean forward."
"188","cue","00:10:10,480","00:10:13,520","-[squeals] That's so good.
-But first, I'd be like--"
"189","cue","00:10:13,600","00:10:16,120","-Oh, you'd start getting touchy like that.
-Yeah."
"190","cue","00:10:16,200","00:10:17,800","-Oh, Jordan.
-[chuckles]"
"191","cue","00:10:17,880","00:10:19,800","Do you get-- Are you feeling giddy?"
"192","cue","00:10:19,880","00:10:22,040","I don't know. I just feel excited.
I don't know."
"193","cue","00:10:22,120","00:10:24,120","-Yeah.
-Yeah, I just feel excited, like--"
"194","cue","00:10:24,720","00:10:27,040","And the sexual tension with her is real."
"195","cue","00:10:27,120","00:10:28,880","Oh, yeah. I feel like--"
"196","cue","00:10:28,960","00:10:30,840","She puts it on pretty heavy sometimes."
"197","cue","00:10:30,920","00:10:32,720","-I'm like, ""Fuck.""
-[Jess groans]"
"198","cue","00:10:32,800","00:10:35,480","I feel like you gotta have sexual tension."
"199","cue","00:10:35,560","00:10:37,640","Did you feel sexual tension with Stella?"
"200","cue","00:10:38,680","00:10:40,480","[Jordan whispers] More like, yes but no."
"201","cue","00:10:40,560","00:10:41,720","It was like I didn't"
"202","cue","00:10:41,800","00:10:44,800","because we were emotionally
getting to know each other,"
"203","cue","00:10:44,880","00:10:48,920","and then when Phoebe kissed me
I was like, ""That was a pretty good kiss."""
"204","cue","00:10:49,000","00:10:51,480","-Oh, in the challenge? Yeah, yeah.
-Yeah. I was like--"
"205","cue","00:10:51,560","00:10:53,760","That makes you a bit like,
""I wanna do that again."""
"206","cue","00:10:53,840","00:10:56,920","-Oh, no way! [squeals]
-[laughs] Yeah."
"207","cue","00:10:57,000","00:10:58,720","{\an8}-[Jess singsongy]
-[Jordan] Yeah."
"208","cue","00:10:59,800","00:11:02,000","-[giggling] Whoo-hoo.
-[chuckling] Yeah!"
"209","cue","00:11:04,040","00:11:06,720","[Jess, Jordan laughing]"
"210","cue","00:11:06,800","00:11:08,080","[Jordan sighs]"
"211","cue","00:11:09,560","00:11:10,480","[chuckles]"
"212","cue","00:11:15,760","00:11:17,360","[both laughing]"
"213","cue","00:11:17,440","00:11:20,120","Wait, don't. I will destroy you."
"214","cue","00:11:20,200","00:11:22,480","No, I will destroy you."
"215","cue","00:11:30,080","00:11:32,760","I'm gonna see Jordan and Phoebe H
going to bed."
"216","cue","00:11:32,840","00:11:35,040","That's gonna be a little bit hurtful."
"217","cue","00:11:35,120","00:11:40,320","I can't say that you ever watch a guy
that you like in bed with another girl."
"218","cue","00:11:41,720","00:11:42,720","[both laugh]"
"219","cue","00:11:42,800","00:11:44,280","[Islanders chattering]"
"220","cue","00:11:44,360","00:11:47,640","But I'm tough. I've got this. I'm strong."
"221","cue","00:11:47,720","00:11:49,280","Um, I can do it."
"222","cue","00:11:53,400","00:11:56,080","-Are you going under the sheet?
-[Phoebe H] Yeah."
"223","cue","00:11:56,600","00:11:58,720","[Phoebe H]
I get to cuddle Jordan in bed tonight,"
"224","cue","00:11:58,800","00:12:01,760","and I'm really hungry for some peaches.
[laughs]"
"225","cue","00:12:03,440","00:12:07,320","[giggling] Happy dance."
"226","cue","00:12:10,240","00:12:11,240","[Austen stammers]"
"227","cue","00:12:15,040","00:12:16,960","{\an8}[Claudia]"
"228","cue","00:12:28,200","00:12:29,480","{\an8}[Austen]"
"229","cue","00:12:30,200","00:12:32,880","{\an8}-[Claudia]
-[Austen] Mmm."
"230","cue","00:12:34,360","00:12:35,400","{\an8}[Claudia]"
"231","cue","00:12:36,280","00:12:37,280","{\an8}[Claudia muffled]"
"232","cue","00:12:38,200","00:12:39,680","{\an8}[Claudia muffled]"
"233","cue","00:12:41,800","00:12:42,840","[Austen] Huh."
"234","cue","00:12:51,600","00:12:53,600","{\an8}[Ben whispering]"
"235","cue","00:12:53,680","00:12:55,280","{\an8}[Stella whispers]"
"236","cue","00:12:57,600","00:12:58,600","Good night."
"237","cue","00:12:58,680","00:13:00,600","{\an8}[Phoebe H]"
"238","cue","00:13:00,680","00:13:01,920","{\an8}[Jordan]"
"239","cue","00:13:04,960","00:13:06,520","[kissing]"
"240","cue","00:13:51,760","00:13:54,440","[narrator] <i>The gentle sunshine</i>
<i>and brutal fluorescent lights</i>"
"241","cue","00:13:54,520","00:13:56,600","<i>herald the dawn of a new day.</i>"
"242","cue","00:13:57,800","00:14:00,320","<i>Last night was a bumpy ride for Stella.</i>"
"243","cue","00:14:00,400","00:14:03,440","<i>Her ex, Jordan, and Phoebe H</i>
<i>had a bumpy ride too</i>"
"244","cue","00:14:03,520","00:14:05,320","<i>after they got under the covers.</i>"
"245","cue","00:14:06,080","00:14:07,560","-[Callum singsongy] Mitchy boy.
-[Austen giggles]"
"246","cue","00:14:07,640","00:14:09,320","-[Austen] Hi.
-[Mitchell] Morning."
"247","cue","00:14:09,400","00:14:11,520","-[Mitchell grunts] Hey.
-[Phoebe] Mmm, what?"
"248","cue","00:14:13,320","00:14:14,640","[Mitchell mumbles]"
"249","cue","00:14:14,720","00:14:16,080","What about me?"
"250","cue","00:14:16,160","00:14:18,280","[narrator]
<i>The last few days have been bittersweet</i>"
"251","cue","00:14:18,360","00:14:20,080","<i>for many of the Islanders,</i>"
"252","cue","00:14:20,160","00:14:24,400","<i>but for Jordan and Phoebe H</i>
<i>it's all peaches and cream.</i>"
"253","cue","00:14:25,400","00:14:27,600","[Al] How was the first night
with Phoebe H?"
"254","cue","00:14:27,680","00:14:29,760","Yeah, it was good."
"255","cue","00:14:29,840","00:14:33,000","-More eventful?
-It was a little bit eventful, yeah."
"256","cue","00:14:33,080","00:14:35,280","We had to build a fucking pillow wall
at one stage."
"257","cue","00:14:35,360","00:14:41,440","Um, there was a lot of tension
that was released, so it was good fun."
"258","cue","00:14:41,520","00:14:43,600","It's mad how you can
get a sexual connection with somebody,"
"259","cue","00:14:43,680","00:14:45,880","-way more than somebody else.
-Yeah."
"260","cue","00:14:45,960","00:14:47,520","Some people,
you wanna rip their clothes off."
"261","cue","00:14:47,600","00:14:49,600","And other people,
you just don't wanna do all that."
"262","cue","00:14:50,520","00:14:51,360","Yeah."
"263","cue","00:14:51,440","00:14:54,560","-Jordan has really fucking pissed me off…
-[Islanders mutter]"
"264","cue","00:14:54,640","00:14:58,520","[whispering] …because this whole
fucking time,"
"265","cue","00:14:58,600","00:15:00,600","I feel like he's completely misled me."
"266","cue","00:15:00,680","00:15:02,520","He's saying,
""We need to take things slow."""
"267","cue","00:15:02,600","00:15:04,240","And then
as soon as it's the first night here,"
"268","cue","00:15:04,320","00:15:06,600","he's fucking macking on with that girl
in front of me."
"269","cue","00:15:06,680","00:15:08,360","-I know.
-[gasps] Shut up."
"270","cue","00:15:08,440","00:15:11,280","And then I'm going like, ""Okay, I get it,
you've got a connection."
"271","cue","00:15:11,360","00:15:14,880","But why the fuck would you tell me
all those other things?"""
"272","cue","00:15:14,960","00:15:15,880","I'm so riled up."
"273","cue","00:15:15,960","00:15:19,880","I wish that he would have told me earlier
that maybe he wasn't feeling it."
"274","cue","00:15:19,960","00:15:21,080","That's so rude."
"275","cue","00:15:21,160","00:15:23,240","Those are my feelings
and I just feel like-- I'm like,"
"276","cue","00:15:23,320","00:15:26,160","""Was I just blinded by all of this shit?"""
"277","cue","00:15:26,240","00:15:29,520","I invested time and energy
into being with you."
"278","cue","00:15:29,600","00:15:33,600","And you made me feel a certain way,
and then you just took it away."
"279","cue","00:15:33,680","00:15:36,920","And you want me to sit here
and be like, ""Oh, it's all good."""
"280","cue","00:15:37,520","00:15:38,480","No."
"281","cue","00:15:38,560","00:15:42,720","I was just like, ""We can't do this
on the first night, can we?"" [chuckles]"
"282","cue","00:15:42,800","00:15:45,800","[Islanders laugh]"
"283","cue","00:15:45,880","00:15:47,160","How far did she want to go?"
"284","cue","00:15:47,240","00:15:48,800","-[Jordan] I don't know.
-Did you wanna go home run?"
"285","cue","00:15:48,880","00:15:51,000","I don't know,
we were just getting touchy-feely."
"286","cue","00:15:51,080","00:15:52,360","So I was like, ""Pillow wall."
"287","cue","00:15:52,440","00:15:54,400","-Let's just put this to an end.""
-[Tak laughs]"
"288","cue","00:15:56,800","00:15:59,160","{\an8}Yeah. I was just like, ""Fuck."""
"289","cue","00:15:59,840","00:16:02,360","Gosh, I'm so tired.
I don't think I can function."
"290","cue","00:16:02,440","00:16:04,000","Why are you so tired?"
"291","cue","00:16:04,080","00:16:08,440","Because I'm getting my peaches
from the tree."
"292","cue","00:16:08,520","00:16:11,720","-The whole night?
-Oh, yeah. Thank you. [chuckles]"
"293","cue","00:16:12,240","00:16:15,880","I was climbing the peach tree."
"294","cue","00:16:16,960","00:16:18,600","I'm so naughty"
"295","cue","00:16:18,680","00:16:23,680","because I couldn't really keep my hands
to myself."
"296","cue","00:16:23,760","00:16:28,000","I think there's so much, like,
sexual chemistry between Jordan and I."
"297","cue","00:16:28,080","00:16:32,040","It's good to be happy
but also be considerate of others."
"298","cue","00:16:32,120","00:16:33,200","Yeah. Of course."
"299","cue","00:16:46,520","00:16:50,520","-[Tak grunting]
-[Austen] One more! Up, up!"
"300","cue","00:16:52,520","00:16:55,200","[narrator]
<i>With Stella still raw about Jordan,</i>"
"301","cue","00:16:55,280","00:17:00,160","<i>Phoebe H has the decency not to mention</i>
<i>any dirty details</i>"
"302","cue","00:17:00,240","00:17:02,280","<i>until they're sitting side by side.</i>"
"303","cue","00:17:02,360","00:17:06,720","I'm like, I'm not gonna lie,
a little giddy schoolgirl."
"304","cue","00:17:06,800","00:17:09,359","Like, now that I'm in a couple with him."
"305","cue","00:17:09,440","00:17:13,920","Um, we cuddled last night, so it was cute."
"306","cue","00:17:14,000","00:17:15,680","It's a bit of a weird thing for me"
"307","cue","00:17:15,760","00:17:20,040","to go from staying in the same bed,
to like then watching you guys cuddle."
"308","cue","00:17:20,119","00:17:22,040","And I'm like, ""Oh, okay."" [chuckles]"
"309","cue","00:17:22,119","00:17:23,319","""That was me the last night."""
"310","cue","00:17:23,400","00:17:25,839","-[Stella] I think-- Yeah, you know.
-Weird transition."
"311","cue","00:17:25,920","00:17:28,119","I am a very affectionate person."
"312","cue","00:17:28,200","00:17:31,360","So, I was just trying to be respectful"
"313","cue","00:17:31,440","00:17:34,440","and that was another thing
just out of respect."
"314","cue","00:17:34,520","00:17:37,560","Like, we just made up
like a little code word, ""peaches."""
"315","cue","00:17:37,640","00:17:41,880","So that he could give me
the green light to when it would be okay."
"316","cue","00:17:41,960","00:17:44,160","So you made up the code word straightaway?"
"317","cue","00:17:44,240","00:17:45,760","-[laughs]
-Yeah, yeah, yeah."
"318","cue","00:17:46,240","00:17:47,200","[Vakoo scoffs]"
"319","cue","00:17:47,280","00:17:49,200","-Wow.
-[Stella] Yeah, it's so respectful."
"320","cue","00:17:49,280","00:17:50,680","I feel-- I feel joy."
"321","cue","00:17:50,760","00:17:53,720","-Yeah, that's respectful, isn't it?
-Is that sarcasm?"
"322","cue","00:17:56,760","00:17:58,400","It's like, dude, you couldn't even wait?"
"323","cue","00:17:58,480","00:18:02,080","I don't think I'm very, like,
switched on like that."
"324","cue","00:18:02,160","00:18:03,600","Can you please explain?"
"325","cue","00:18:03,680","00:18:06,480","If a new girl came in
and he made a code word with her,"
"326","cue","00:18:06,560","00:18:08,960","you would feel a bit like,
""Oh, that sucks."""
"327","cue","00:18:09,040","00:18:14,720","I do want people to call me out for, like,
things that I shouldn't be doing."
"328","cue","00:18:15,400","00:18:16,320","Is that bad?"
"329","cue","00:18:16,400","00:18:20,760","So Stella telling me how she felt
about the peaches code word."
"330","cue","00:18:20,840","00:18:23,080","I definitely understand
where she's coming from now."
"331","cue","00:18:23,160","00:18:27,280","I am not one to hold a grudge,
and I am happy for you guys."
"332","cue","00:18:27,360","00:18:29,200","And I can see
you guys connect really well."
"333","cue","00:18:29,280","00:18:32,320","-So, that is all good.
-Thank you. You're so strong."
"334","cue","00:18:32,400","00:18:36,440","If I were in your position,
I'd be bawling my eyes out."
"335","cue","00:18:38,000","00:18:40,320","[narrator] <i>From bawling to freeballing,</i>"
"336","cue","00:18:40,400","00:18:44,360","<i>members of the Church of St. Protein</i>
<i>of the Blessed Rig</i>"
