"index","type","start","end","text"
"117","cue","00:06:37,480","00:06:39,000","-Back. [laughing]
-Basically, yeah. [laughing]"
"118","cue","00:06:39,080","00:06:41,240","That's actually really good.
That was really good."
"119","cue","00:06:41,320","00:06:44,680","And I understand that, and I think
I should have taken more initiative."
"120","cue","00:06:44,760","00:06:46,080","-It's all settled, bro.
-[Mitchell] Yeah."
"121","cue","00:06:46,160","00:06:48,960","There's nothing to worry about.
I've got complete trust in Claudia."
"122","cue","00:06:49,040","00:06:50,520","I believe that you were a bit in the wrong"
"123","cue","00:06:50,600","00:06:53,120","and I was very much in the wrong
'cause I didn't stop you."
"124","cue","00:06:53,200","00:06:54,840","-Yeah. Yeah.
-[Austen] Okay?"
"125","cue","00:06:54,920","00:06:56,760","-[Austen] All squashed? All done?
-Yeah."
"126","cue","00:06:56,840","00:06:58,000","Love you, boys."
"127","cue","00:07:06,400","00:07:11,360","[narrator] <i>Next up, Al delivers</i>
<i>a master class in how to talk to women.</i>"
"128","cue","00:07:12,120","00:07:13,360","<i>Badly.</i>"
"129","cue","00:07:13,440","00:07:15,840","-What would you do if your ex came?
-[Maddy] I'd walk out."
"130","cue","00:07:15,920","00:07:16,840","Really?"
"131","cue","00:07:16,920","00:07:19,360","I would honestly walk the fuck out
and slap him in the face on my way."
"132","cue","00:07:19,440","00:07:21,600","[Al] Whoa. What would you do?"
"133","cue","00:07:22,240","00:07:24,240","-Lose my fucking shit.
-Really?"
"134","cue","00:07:24,320","00:07:26,760","-I would lose my shit, if my ex walked in.
-Why is everyone so angry?"
"135","cue","00:07:28,520","00:07:30,440","Al, you've never had a girlfriend.
You don't understand."
"136","cue","00:07:30,520","00:07:31,960","{\an8}Yeah, I had Sam, I was married."
"137","cue","00:07:32,040","00:07:33,640","-You don't understand.
-You weren't married."
"138","cue","00:07:33,720","00:07:35,120","If Sam came here, I'd be happy."
"139","cue","00:07:35,200","00:07:37,240","I'd be like, you've got this guy
or this guy,"
"140","cue","00:07:37,320","00:07:39,840","and you also have me
but I don't think you want me."
"141","cue","00:07:39,920","00:07:42,040","-What?
-I'm joking. [chuckles]"
"142","cue","00:07:42,120","00:07:43,360","Ew. Dog house."
"143","cue","00:07:43,440","00:07:45,880","[laughing]"
"144","cue","00:07:45,960","00:07:48,040","Nah, legit. I'd actually be happy."
"145","cue","00:07:48,120","00:07:50,280","If I saw her I'd be,
""Good to see you again. How you been?"""
"146","cue","00:07:50,360","00:07:52,240","Yeah. You're available as well."
"147","cue","00:07:52,320","00:07:55,800","-No.
-Whatever. Another stupid comment."
"148","cue","00:07:55,880","00:07:58,320","[Al] See it? Wow."
"149","cue","00:07:58,400","00:08:01,080","-[Maddy] Have you ever been heartbroken?
-[Al] No."
"150","cue","00:08:01,160","00:08:03,360","-That's how he doesn't fucking get it.
-[Maddy] It shows."
"151","cue","00:08:04,000","00:08:05,000","[Al] It shows?"
"152","cue","00:08:05,600","00:08:08,000","-I just don't want her to be heartbroken.
-Ah, Jess."
"153","cue","00:08:08,080","00:08:10,440","Aw. Oh."
"154","cue","00:08:10,520","00:08:13,880","Nope. I'm outta here."
"155","cue","00:08:13,960","00:08:20,080","Because, like-- He's talking about his ex.
[stammers] If his ex came in, what?"
"156","cue","00:08:20,160","00:08:22,520","He's gonna get to know her
and then mack on with her."
"157","cue","00:08:22,600","00:08:25,840","While I'm just there, looking like a mug.
Like, are you kidding me?"
"158","cue","00:08:25,920","00:08:28,400","[Al] I thought that was a joke. Yeah."
"159","cue","00:08:31,280","00:08:34,240","I think you should go--
Don't you think you should go after her?"
"160","cue","00:08:34,320","00:08:36,039","-[Al] Yeah, I will.
-Yeah."
"161","cue","00:08:36,120","00:08:38,600","I don't know what to do
'cause I don't want to be a simp."
"162","cue","00:08:39,320","00:08:43,200","But if I sort of argue back,
then it's just gonna turn ugly, so…"
"163","cue","00:08:45,320","00:08:46,400","I don't know."
"164","cue","00:08:46,480","00:08:47,520","[Al] Wish me luck."
"165","cue","00:09:00,280","00:09:01,280","Jess."
"166","cue","00:09:01,360","00:09:02,640","[Jess] Piss off."
"167","cue","00:09:02,720","00:09:03,720","[Al] Jess."
"168","cue","00:09:06,880","00:09:08,600","Piss off, Al. I'm not kidding."
"169","cue","00:09:09,240","00:09:11,720","I thought it was a joke.
I thought you'd find that joke funny."
"170","cue","00:09:11,800","00:09:13,280","Oh, you think that's funny."
"171","cue","00:09:13,360","00:09:15,360","I thought it would make you laugh."
"172","cue","00:09:15,440","00:09:19,800","You think that I'd find that funny
after the chat that we had today?"
"173","cue","00:09:20,840","00:09:25,080","Oh. Okay. Yeah, I don't know.
Look, I'm sorry I made that joke."
"174","cue","00:09:25,160","00:09:27,680","No. I'm so sick of hearing you say sorry."
"175","cue","00:09:29,160","00:09:31,320","Because you're not learning from it, Al."
"176","cue","00:09:31,400","00:09:32,560","Oh."
"177","cue","00:09:32,640","00:09:35,120","I don't know.
I just feel like maybe you are immature."
"178","cue","00:09:35,200","00:09:36,320","Oh."
"179","cue","00:09:36,400","00:09:39,240","Do you think
that makes our connection look good?"
"180","cue","00:09:39,320","00:09:42,120","Or do you think
it makes our connection look weak?"
"181","cue","00:09:42,200","00:09:45,800","-You look accessible, Al.
-What's accessible?"
"182","cue","00:09:45,880","00:09:48,760","-Girls think that they can go for you.
-Why would they think that?"
"183","cue","00:09:48,840","00:09:52,440","Because you say stuff like that
to make it look like you're available."
"184","cue","00:09:53,080","00:09:53,880","Oh."
"185","cue","00:09:53,960","00:09:56,680","I don't think that's funny.
I think that's disrespectful."
"186","cue","00:09:56,760","00:09:58,120","I'm sitting right next to you."
"187","cue","00:09:58,200","00:10:01,280","You know that I like you,
you know I have feelings for you,"
"188","cue","00:10:01,360","00:10:03,800","and you just
made me look like a complete mug."
"189","cue","00:10:04,560","00:10:08,680","[clears throat] Look, I'm sorry
I made the joke. I'm gonna learn from it."
"190","cue","00:10:08,760","00:10:09,680","No, you're not."
"191","cue","00:10:09,760","00:10:12,920","I don't really have much faith
that you are gonna learn."
"192","cue","00:10:13,000","00:10:14,640","I just think you need to grow a pair."
"193","cue","00:10:14,720","00:10:16,400","I think you need to grow up"
"194","cue","00:10:16,480","00:10:19,400","and I think you need to understand
what commitment actually is."
"195","cue","00:10:29,040","00:10:30,640","[Al clears throat]"
"196","cue","00:10:30,720","00:10:35,800","Al making that comment has showed me
that I should not trust him."
"197","cue","00:10:35,880","00:10:37,880","If he's gonna make
those comments about his ex,"
"198","cue","00:10:37,960","00:10:40,120","then what is gonna do
on the outside world?"
"199","cue","00:10:40,200","00:10:43,320","No way.
As if I'm gonna trust him after that."
"200","cue","00:10:43,400","00:10:46,000","-I feel like I'm fucking babysitting.
-[Phoebe] I know."
"201","cue","00:10:46,080","00:10:47,680","[Jess] I don't want to be a goddamn coach."
"202","cue","00:10:47,760","00:10:50,400","[Jess] I want him to know
what he should and shouldn't say."
"203","cue","00:10:50,480","00:10:53,240","Do you think that crossed the line?
Or do you think I'm overreacting?"
"204","cue","00:10:53,320","00:10:54,520","No, I think it crossed the line."
"205","cue","00:10:54,600","00:10:57,400","Especially because he's done it
multiple times."
"206","cue","00:10:57,480","00:10:59,120","And you've obviously
already had a chat about it."
"207","cue","00:10:59,200","00:11:00,960","[Jess] We had a chat
about it literally today."
"208","cue","00:11:01,040","00:11:03,680","Thing is, he didn't even realize
he said that until you were like…"
"209","cue","00:11:03,760","00:11:05,400","-Until I fucking stormed off.
-Yeah."
"210","cue","00:11:05,480","00:11:06,880","-He thought it was fine.
-Yeah."
"211","cue","00:11:06,960","00:11:08,760","He's so fucking dumb."
"212","cue","00:11:08,840","00:11:12,000","-But I don't want to date someone dumb.
-Yeah."
"213","cue","00:11:12,080","00:11:15,320","Yesterday was perfectly fine, great,
real lovey-dovey."
"214","cue","00:11:15,400","00:11:19,000","She goes on the date, comes back,
acts all macho like,"
"215","cue","00:11:19,080","00:11:21,480","""You do this wrong, he does this,
you're not this."""
"216","cue","00:11:22,400","00:11:24,520","-Say, ""Then what are you still doing?""
-[Al] You do all these things."
"217","cue","00:11:24,600","00:11:27,800","You joke too much, blah, blah, blah.
I'm like, where has this come from?"
"218","cue","00:11:27,880","00:11:30,320","-She's had a week and a half to--
-Why are you telling me--"
"219","cue","00:11:30,400","00:11:32,040","All of a sudden,
she goes on a date with this guy"
"220","cue","00:11:32,120","00:11:33,960","-and then she's trying to pick you apart.
-[Al] Yeah."
"221","cue","00:11:34,040","00:11:36,200","[Mitchell] Yeah, it's a bit weird
that it's taken a week and a half."
"222","cue","00:11:36,280","00:11:38,440","And all of this coming up now,
after the date, all this."
"223","cue","00:11:38,520","00:11:39,920","True colors are coming through now."
"224","cue","00:11:40,000","00:11:44,520","You know, a couple days before,
we were saying crazy jokes to each other."
"225","cue","00:11:44,600","00:11:46,080","Crossing a line here,
crossing a line there,"
"226","cue","00:11:46,160","00:11:49,400","and we laughed about it.
That's brang us closer together."
"227","cue","00:11:49,480","00:11:51,600","And then suddenly, a new guy comes in,"
"228","cue","00:11:51,680","00:11:54,480","she really starts
faulting the relationship here."
"229","cue","00:11:54,560","00:11:57,560","Girls almost look for a reason
to start something,"
"230","cue","00:11:57,640","00:12:01,720","so, to see if you'll run after them
and see if they're okay, and it's like--"
"231","cue","00:12:01,800","00:12:02,880","It's almost like a test."
"232","cue","00:12:02,960","00:12:04,640","See if you're that keen,
if you're gonna work for her."
"233","cue","00:12:04,720","00:12:07,320","If you're gonna go back and run after her."
"234","cue","00:12:07,400","00:12:09,200","Don't run after her."
"235","cue","00:12:09,280","00:12:12,760","{\an8}You're too sexy to be chasing birds -
they chase us."
"236","cue","00:12:14,400","00:12:16,320","I don't even
want to sleep in a bed with him."
"237","cue","00:12:16,400","00:12:19,680","He's just pushed, pushed,
pushed my buttons."
"238","cue","00:12:19,760","00:12:24,360","And now, I'm at that point where I'm like,
I'm sick of your shit."
"239","cue","00:12:24,440","00:12:26,440","And I'm about to fucking drop him."
"240","cue","00:12:33,360","00:12:35,320","[narrator] <i>Divorced at first fight.</i>"
"241","cue","00:12:38,840","00:12:41,240","<i>It's been a high-octane night,</i>"
"242","cue","00:12:41,320","00:12:44,240","<i>and Claudia's gone inside</i>
<i>to escape the drama.</i>"
"243","cue","00:12:44,320","00:12:48,840","<i>But she can't seem to escape</i>
<i>the torment of her own mind.</i>"
"244","cue","00:12:50,000","00:12:51,040","[screams]"
"245","cue","00:12:52,200","00:12:54,760","[narrator] <i>Outside,</i>
<i>Austen is counseling Al,</i>"
"246","cue","00:12:54,840","00:12:57,400","<i>who's taken a quick break</i>
<i>from picking fights with Jess</i>"
"247","cue","00:12:57,480","00:13:00,080","<i>to concentrate on picking other things</i>."
"248","cue","00:13:00,160","00:13:01,680","<i>No such break for Jess,</i>"
"249","cue","00:13:01,760","00:13:04,680","<i>who's picked her next fight</i>
<i>with an olive jar.</i>"
"250","cue","00:13:04,760","00:13:06,160","I'm trying so hard, but it's not opening."
"251","cue","00:13:06,240","00:13:08,840","-Do you want me to get my boy hand on?
-Yeah, can you?"
"252","cue","00:13:10,160","00:13:12,320","It's really tight, that one.
Oh, my God. No way."
"253","cue","00:13:12,400","00:13:15,280","[narrator] <i>From gal pals to Al's pals.</i>"
"254","cue","00:13:15,360","00:13:17,560","Now, pal. I mean-- Pal? No, Al."
"255","cue","00:13:17,640","00:13:18,680","[chuckles]"
"256","cue","00:13:18,760","00:13:21,440","[stammers]
What the fuck happened with you?"
"257","cue","00:13:21,520","00:13:25,280","I didn't say this to Jess
because I didn't want to die."
"258","cue","00:13:25,360","00:13:30,880","But I think her reaction
is a little bit over the top."
"259","cue","00:13:30,960","00:13:33,680","{\an8}Hundred percent, she's got
fucking little man syndrome, bro."
"260","cue","00:13:34,280","00:13:35,400","[Mitchell] She's got girl syndrome."
"261","cue","00:13:35,480","00:13:36,520","Yes, ma'am."
"262","cue","00:13:36,600","00:13:39,520","So, today she started blowing up
about things that Jason has,"
"263","cue","00:13:39,600","00:13:41,000","-that I don't have.
-[Austen] Yeah."
"264","cue","00:13:41,080","00:13:43,600","[Al] You know, she starts off like,
yeah, you're immature, this, that."
"265","cue","00:13:43,680","00:13:46,800","And how the jokes you say,
there's truth behind it."
"266","cue","00:13:47,880","00:13:49,880","And I'm like, ""What the fuck?"""
"267","cue","00:13:49,960","00:13:52,160","-[Al] Anyway, I was--
-She jokes just as much as you--"
"268","cue","00:13:52,240","00:13:53,240","-[Al] She does.
-[Austen] I know."
"269","cue","00:13:53,320","00:13:55,800","She goes,
""I'm going to get to know the new bomb."""
"270","cue","00:13:55,880","00:13:58,160","It's okay for her to say it,
but when you want to say it…"
"271","cue","00:13:58,240","00:14:02,560","I think what the issue is--
But this is from my point of view."
"272","cue","00:14:03,240","00:14:06,080","It made me kind of like
understand women in a sense."
"273","cue","00:14:06,160","00:14:08,720","I'm not saying I'm a women connoisseur
or anything like that."
"274","cue","00:14:08,800","00:14:12,240","But I think what's the issue is that, you…"
"275","cue","00:14:13,120","00:14:17,760","See, when you make it clear to Jess that
you're pretty much very much into her,"
"276","cue","00:14:18,400","00:14:20,640","then, you know,
I think that changes everything."
"277","cue","00:14:20,720","00:14:24,200","Obviously, these jokes aren't going to be
taken lightheartedly anymore, you know,"
"278","cue","00:14:24,280","00:14:25,280","because she's gonna be like,"
"279","cue","00:14:25,360","00:14:27,760","""He actually likes me
but he's still thinking about his ex."""
"280","cue","00:14:27,840","00:14:30,680","I think, you know,
but now there is emotion attached,"
"281","cue","00:14:30,760","00:14:34,560","it's like, it now makes it harder
to joke about those things."
"282","cue","00:14:34,640","00:14:37,080","-She's falling a bit harder now.
-[Austen] Exactly. She's falling."
"283","cue","00:14:37,160","00:14:40,360","You are now falling.
This is the stage we're falling together."
"284","cue","00:14:40,440","00:14:44,080","Once you open up,
it then makes you both very vulnerable."
"285","cue","00:14:44,160","00:14:46,680","So shit like that
will fucking sting a little bit."
"286","cue","00:14:46,760","00:14:48,960","[Austen] I think you genuinely
have to think about it now,"
"287","cue","00:14:49,040","00:14:50,480","-the banter that you have.
-Yeah."
"288","cue","00:14:50,560","00:14:52,320","[Austen] And that's just something that,
you know…"
"289","cue","00:14:52,400","00:14:53,720","-[Al] Yeah.
-…you have to think about."
"290","cue","00:14:53,800","00:14:55,640","[Austen] Because that's how Jess is,"
"291","cue","00:14:55,720","00:14:59,080","and I don't think Jess should have to
change herself for that."
"292","cue","00:14:59,160","00:15:02,440","[narrator] <i>Austen's right, Al.</i>
<i>It's time to step up.</i>"
"293","cue","00:15:02,520","00:15:05,600","<i>Jess likes you. She wants to be with you.</i>"
"294","cue","00:15:05,680","00:15:09,000","<i>She wants to build something with--</i>
<i>You are in trouble.</i>"
"295","cue","00:15:09,080","00:15:10,320","<i>Oh, yeah. Big trouble.</i>"
"296","cue","00:15:10,400","00:15:12,080","Yeah. How's everything?"
"297","cue","00:15:12,160","00:15:13,240","[Jordan sighs]"
"298","cue","00:15:13,320","00:15:15,680","-Fucking long day. Yeah.
-Yeah. [chuckles]"
"299","cue","00:15:16,280","00:15:18,800","I saw you down there.
You were, like, the peacekeeper."
"300","cue","00:15:18,880","00:15:20,000","And I was like, ""aw."""
"301","cue","00:15:20,080","00:15:23,440","How do you see me now that you know
that I'm your friend's ex?"
"302","cue","00:15:23,520","00:15:25,320","I don't see you in any different light."
"303","cue","00:15:25,920","00:15:29,280","So, okay. So, this is night one.
Is there anyone that stood out?"
"304","cue","00:15:30,080","00:15:32,560","Obviously you at our date today."
"305","cue","00:15:32,640","00:15:34,440","-Really?
-Right away. Yeah. You stood out."
"306","cue","00:15:34,520","00:15:36,960","-Really?
-Yeah. I'm sure you could tell as well."
"307","cue","00:15:37,040","00:15:37,840","-Like…
-Aw."
"308","cue","00:15:37,920","00:15:40,720","[Jess] It was nice that Jason
picked me up a bit."
"309","cue","00:15:40,800","00:15:41,880","Especially after…"
"310","cue","00:15:42,480","00:15:44,320","Al made me feel like rubbish."
"311","cue","00:15:44,400","00:15:47,400","Obviously, like,
I want to get to know you 100%."
"312","cue","00:15:47,480","00:15:50,280","I got a really good impression
from you on our date."
"313","cue","00:15:50,360","00:15:52,360","I was sort of, like, ""Hmm,"
"314","cue","00:15:52,440","00:15:54,920","maybe I should give Jason a crack."""
"315","cue","00:15:55,000","00:15:57,000","-[Jess] Do you work out?
-Yeah."
"316","cue","00:15:57,080","00:15:58,400","-I work out.
-How often?"
"317","cue","00:15:58,480","00:16:00,400","[sighs] Five times a week,
six times a week."
"318","cue","00:16:00,480","00:16:02,200","-Do you?
-Yeah, I do."
"319","cue","00:16:02,280","00:16:04,800","-Yeah? Stand up.
-I work out probably the same as you."
"320","cue","00:16:04,880","00:16:06,160","[Jess chuckles]"
"321","cue","00:16:07,520","00:16:10,120","Okay, okay. Yeah, you do."
"322","cue","00:16:10,200","00:16:12,080","-You do. [chuckles]
-Do I, you reckon? [chuckles]"
"323","cue","00:16:12,160","00:16:13,720","What do I say to Jess, you reckon?"
"324","cue","00:16:13,800","00:16:16,720","I think you need to open up, otherwise
it's not gonna fucking be resolved."
"325","cue","00:16:16,800","00:16:20,000","If you don't show that you have emotion,
if you don't show that you care,"
"326","cue","00:16:20,080","00:16:23,640","it will not be resolved.
It'll just fucking continue on like this."
"327","cue","00:16:23,720","00:16:26,440","You know?
Because, no offense, but you are--"
"328","cue","00:16:26,520","00:16:28,280","Most guys are closed off like you."
"329","cue","00:16:29,400","00:16:30,400","Bro…"
"330","cue","00:16:31,000","00:16:34,880","For myself, I do feel like I do have
trouble communicating, opening up."
"331","cue","00:16:35,560","00:16:39,840","[Al] I'm not one to talk about feelings.
I think that's where I struggled a bit."
"332","cue","00:16:39,920","00:16:41,360","I did-- I really like her."
"333","cue","00:16:41,440","00:16:44,320","I do still feel like I want to
make things work right with her."
"334","cue","00:16:44,400","00:16:48,760","And I do see, though,
something outside the villa with her."
"335","cue","00:16:48,840","00:16:51,440","If she's a good girl,
and you know you want her,"
"336","cue","00:16:51,520","00:16:52,760","take the good with the bad."
