"index","type","start","end","text"
"40","cue","00:02:12,680","00:02:16,680","""Islanders, every good party
needs a good party game."
"41","cue","00:02:16,760","00:02:18,280","So let's play Truth or Dare."""
"42","cue","00:02:18,360","00:02:20,240","-[Callum] Yes!
-[Islanders cheer]"
"43","cue","00:02:22,480","00:02:24,000","[Islanders cheering]"
"44","cue","00:02:32,240","00:02:33,360","Kiss your top three."
"45","cue","00:02:33,440","00:02:34,320","Uh…"
"46","cue","00:02:36,200","00:02:37,520","[Islanders cheering]"
"47","cue","00:02:43,520","00:02:44,840","-[Jordan] Hook him! Spin him in!
-Yeah!"
"48","cue","00:02:44,920","00:02:46,120","[Jordan] Give us a kiss!"
"49","cue","00:02:46,200","00:02:47,720","I don't think we can kiss."
"50","cue","00:02:49,360","00:02:50,960","We are twins!"
"51","cue","00:02:51,040","00:02:51,920","[Callum] What?"
"52","cue","00:02:54,320","00:02:55,320","Oh, my God."
"53","cue","00:03:01,640","00:03:03,280","[narrator] <i>Secretly twins.</i>"
"54","cue","00:03:03,360","00:03:08,240","<i>It's the twist</i> Married At First Sight
<i>just never had the guts to pull off.</i>"
"55","cue","00:03:09,840","00:03:11,400","-Did anyone have a clue?
-[all] No."
"56","cue","00:03:11,480","00:03:12,840","[Hugh] Did anyone think about it?"
"57","cue","00:03:12,920","00:03:15,000","-You guys are so good.
-[Stella] Now that you say it."
"58","cue","00:03:15,080","00:03:16,840","-Now I can see it.
-I can see it."
"59","cue","00:03:16,920","00:03:18,120","Wait, both smile."
"60","cue","00:03:18,720","00:03:19,560","[Tina] Yeah."
"61","cue","00:03:20,160","00:03:21,080","Fuck."
"62","cue","00:03:21,160","00:03:22,880","Did anyone suspect it?"
"63","cue","00:03:22,960","00:03:24,120","-No.
-No."
"64","cue","00:03:24,200","00:03:25,720","I think I'm gonna be in shock"
"65","cue","00:03:25,800","00:03:28,760","about Maddy and Hugh
being twins for ten years."
"66","cue","00:03:28,840","00:03:32,320","Now that I know,
I genuinely cannot unsee it."
"67","cue","00:03:32,400","00:03:35,480","They look the same. They sound the same.
They are the same."
"68","cue","00:03:35,560","00:03:37,440","And I am baffled."
"69","cue","00:03:37,520","00:03:39,320","-[Claudia] That's insane.
-We got you."
"70","cue","00:03:39,400","00:03:41,080","-We got you all.
-[Al] You got me."
"71","cue","00:03:41,160","00:03:42,880","-[Jess] That was--
-Well done, you got us."
"72","cue","00:03:42,960","00:03:46,080","Wait, wait, wait,
Hugh needs his third kiss."
"73","cue","00:03:46,160","00:03:47,560","-Yeah, true.
-Okay, his third kiss."
"74","cue","00:03:47,640","00:03:50,680","I'm gonna sit down 'cause this is weird."
"75","cue","00:03:50,760","00:03:52,360","[Hugh] Come up here. Let's do it."
"76","cue","00:03:52,440","00:03:53,720","[Jordan] Just get in there."
"77","cue","00:03:54,280","00:03:56,880","[Callum] He took a drink. [chuckles]"
"78","cue","00:03:56,960","00:03:58,240","[Islanders cheering]"
"79","cue","00:03:58,320","00:04:00,680","-[Phoebe] Hey!
-[Jordan] Player. [chuckles]"
"80","cue","00:04:02,920","00:04:04,440","My kiss with Tina was good."
"81","cue","00:04:04,520","00:04:08,000","It was juicy. She's a vibe.
It was good to get a kiss out the way."
"82","cue","00:04:08,080","00:04:10,000","That broke the ice, which was nice."
"83","cue","00:04:10,080","00:04:13,240","So I think I will definitely pull her
for another chat at some stage."
"84","cue","00:04:15,640","00:04:16,680","[chuckles] Dare."
"85","cue","00:04:16,760","00:04:19,200","I dare you to go skinny-dipping
in the pool."
"86","cue","00:04:19,279","00:04:21,720","[cheering]"
"87","cue","00:04:23,760","00:04:26,680","[Jordan]
All chase after him. Ready? Get him!"
"88","cue","00:04:26,760","00:04:28,440","[Islanders laughing]"
"89","cue","00:04:30,240","00:04:32,040","He had his buns out."
"90","cue","00:04:32,120","00:04:35,280","Callum was not holding back.
He's not shy whatsoever."
"91","cue","00:04:37,360","00:04:39,240","[Islanders laughing]"
"92","cue","00:04:40,240","00:04:41,320","Fucking hell."
"93","cue","00:04:42,320","00:04:43,760","[all scream]"
"94","cue","00:04:45,120","00:04:46,120","Oh, my God."
"95","cue","00:04:49,320","00:04:50,800","[cheering]"
"96","cue","00:04:52,840","00:04:53,840","[Al] Yes!"
"97","cue","00:04:57,240","00:04:58,240","[Callum] Fucking hell."
"98","cue","00:04:58,320","00:04:59,800","It was the best night ever."
"99","cue","00:05:01,360","00:05:04,000","[narrator] <i>Pre skinny-dip,</i>
<i>Callum spent most of the day</i>"
"100","cue","00:05:04,080","00:05:07,120","<i>raving to a brother</i>
<i>about how hot the sister is.</i>"
"101","cue","00:05:07,200","00:05:11,040","<i>That might be cool in a convent,</i>
<i>but certainly not on</i> Love Island."
"102","cue","00:05:11,120","00:05:13,960","-[Callum] How was that?
-[Hugh] It was sick, hey?"
"103","cue","00:05:14,040","00:05:15,320","[Callum] Fuck, I had no idea."
"104","cue","00:05:15,400","00:05:17,720","I feel like Callum seemed very surprised."
"105","cue","00:05:17,800","00:05:20,160","I don't think he had any idea
that we were twins."
"106","cue","00:05:20,240","00:05:22,680","What did you think when we went out there?
Did you see it coming?"
"107","cue","00:05:22,760","00:05:26,520","Nah. 'Cause we spoke earlier today.
I was getting G'dup, wasn't I?"
"108","cue","00:05:26,600","00:05:30,080","I was like, ""There's finally somebody
in here who I think's hot."""
"109","cue","00:05:30,160","00:05:33,880","[Callum] I spent the whole day
telling Hugh how hot his sister is."
"110","cue","00:05:33,960","00:05:37,560","Now I've got them both next to me.
You can imagine how awkward that is."
"111","cue","00:05:37,640","00:05:39,600","That's not a conversation
I want to be having again."
"112","cue","00:05:39,680","00:05:41,960","I've got a sister as well.
I'm younger than my sister,"
"113","cue","00:05:42,040","00:05:44,880","but when she used to bring boyfriends over
that are 5 years older than me,"
"114","cue","00:05:44,960","00:05:46,400","I'd still be protective over her."
"115","cue","00:05:46,480","00:05:47,840","-So, I get it.
-Yeah, 100%."
"116","cue","00:05:47,920","00:05:50,360","I can't imagine seeing my sister
up there, bro."
"117","cue","00:05:50,440","00:05:53,160","-I would be like, ""Fuck.""
-Dude, I was sitting there going… [groans]"
"118","cue","00:05:53,240","00:05:54,240","-Yeah.
-""…Oh, no."""
"119","cue","00:05:54,320","00:05:57,080","[Hugh]
I approve of Mads to get with Callum."
"120","cue","00:05:57,160","00:05:58,960","At first, I thought he was a party boy,
super loose."
"121","cue","00:05:59,040","00:06:01,680","But I've had a few chats with him
and he seems genuine."
"122","cue","00:06:05,960","00:06:07,520","{\an8}All good, bruh."
"123","cue","00:06:07,600","00:06:08,920","Let's go up."
"124","cue","00:06:09,440","00:06:11,960","[groans] I'm so glad that's out."
"125","cue","00:06:18,840","00:06:21,040","-You didn't know we were twins?
-I had no idea, not gonna lie."
"126","cue","00:06:21,120","00:06:22,280","-Really?
-I was rattled as."
"127","cue","00:06:22,360","00:06:24,920","I gotta be careful what I say
around Hugh now"
"128","cue","00:06:25,000","00:06:26,480","if I'm speaking about Maddy."
"129","cue","00:06:26,560","00:06:29,720","And Hugh's probably protective,
I'd imagine, about his sister."
"130","cue","00:06:29,800","00:06:33,120","So, you know, that definitely
adds a different dynamic to the villa."
"131","cue","00:06:33,200","00:06:35,080","-It was a fun first night.
-That was fun, right?"
"132","cue","00:06:35,160","00:06:37,680","-Did you enjoy getting a few kisses?
-It was good."
"133","cue","00:06:37,760","00:06:39,800","What was your favorite dare that you had?"
"134","cue","00:06:39,880","00:06:42,120","-Favorite dare?
-Yeah, what was your favorite?"
"135","cue","00:06:42,200","00:06:43,320","Didn't mind kissing you."
"136","cue","00:06:43,400","00:06:45,200","Ugh, fuck. I knew you'd say that."
"137","cue","00:06:45,280","00:06:47,480","What? Why'd you ask it, then?"
"138","cue","00:06:47,560","00:06:49,960","Didn't mind kissing Callum too.
I'm open to getting to know both of you."
"139","cue","00:06:50,040","00:06:52,160","Who's the better kisser? [chuckles]"
"140","cue","00:06:52,240","00:06:53,680","[Hugh] Yeah, who's the better kisser?"
"141","cue","00:06:53,760","00:06:56,120","-You cracking on with my sister, bruh?
-[chuckles]"
"142","cue","00:06:56,200","00:06:59,040","-I might neck on with her right now.
-[Hugh] Keep your hands to yourself."
"143","cue","00:06:59,120","00:07:01,320","-Should we kiss in front of him?
-Should we?"
"144","cue","00:07:01,400","00:07:03,560","-[Jordan cheering]
-[Hugh] That's fucked!"
"145","cue","00:07:05,920","00:07:07,720","-He hated that!
-[Hugh] Ah, that's fucked."
"146","cue","00:07:07,800","00:07:08,880","[Madeline] He hated it!"
"147","cue","00:07:09,880","00:07:10,720","[laughs]"
"148","cue","00:07:10,800","00:07:12,640","I was just like, ""Oh, no."""
"149","cue","00:07:12,720","00:07:15,640","But I'm gonna have to get used to it,
and I guess so is she."
"150","cue","00:07:15,720","00:07:16,800","He proper hated it."
"151","cue","00:07:16,880","00:07:18,720","-He would've been like… [groans]
-[laughs]"
"152","cue","00:07:19,320","00:07:22,040","Cheeky. Well, we've fucking kissed now,
so I feel like we--"
"153","cue","00:07:22,120","00:07:23,600","-We have, hey.
-That's out the way."
"154","cue","00:07:23,680","00:07:26,000","[Madeline] Me and Mitch both
have very similar personalities."
"155","cue","00:07:26,080","00:07:27,680","He's very flirty. I'm very flirty."
"156","cue","00:07:27,760","00:07:29,880","It was a good kiss. He's a good kisser."
"157","cue","00:07:29,960","00:07:31,640","I definitely felt something."
"158","cue","00:07:32,360","00:07:35,720","[narrator] <i>After raving,</i>
<i>kissing everyone, flagrant nudity,</i>"
"159","cue","00:07:35,800","00:07:37,960","<i>and hitting on a girl</i>
<i>in front of her brother,</i>"
"160","cue","00:07:38,040","00:07:40,640","<i>Callum's night takes a shocking turn.</i>"
"161","cue","00:07:40,720","00:07:43,320","<i>A chat with his partner,</i>"
"162","cue","00:07:43,880","00:07:44,720","<i>Tina!</i>"
"163","cue","00:07:44,800","00:07:46,640","I feel like tonight was such a good night."
"164","cue","00:07:46,720","00:07:47,800","Tonight's been the best night."
"165","cue","00:07:47,880","00:07:49,720","You were busier in that challenge than me."
"166","cue","00:07:49,800","00:07:51,360","I always like to stir the pot a bit…"
"167","cue","00:07:51,440","00:07:52,880","-I think it's good.
-…to see where people's head's at."
"168","cue","00:07:52,960","00:07:54,840","Things are going good with Callum."
"169","cue","00:07:54,920","00:07:57,520","He's easy to talk to. He's hot."
"170","cue","00:07:57,600","00:08:00,040","All the right things are in place."
"171","cue","00:08:00,120","00:08:02,520","I have been enjoying getting to know you."
"172","cue","00:08:02,600","00:08:03,840","Okay, that's pretty cute."
"173","cue","00:08:03,920","00:08:06,200","And there's definitely
an attraction there."
"174","cue","00:08:06,280","00:08:12,200","I actually feel even more weirdly open
after the challenge, for some reason."
"175","cue","00:08:12,280","00:08:14,920","Maybe 'cause everyone was hooking up.
I don't know."
"176","cue","00:08:16,720","00:08:17,880","[chuckles]"
"177","cue","00:08:17,960","00:08:20,320","Why are you giggling? Are you shy?"
"178","cue","00:08:20,400","00:08:21,840","No, I just can't believe all this.
I don't know."
"179","cue","00:08:21,920","00:08:25,320","-I reckon maybe I'm making you shy.
-A little bit."
"180","cue","00:08:28,120","00:08:30,080","I thought you were
going in for a kiss then."
"181","cue","00:08:30,160","00:08:31,640","That would be like… [scoffs]"
"182","cue","00:08:31,720","00:08:33,720","Yeah, I don't know. Yeah. Um…"
"183","cue","00:08:34,480","00:08:36,600","That was our first kiss,
and it wasn't memorable."
"184","cue","00:08:36,679","00:08:38,039","-Wasn't it?
-Nah."
"185","cue","00:08:43,039","00:08:44,720","Is this your bit?"
"186","cue","00:08:44,800","00:08:45,840","-Yeah.
-Okay."
"187","cue","00:09:03,600","00:09:06,040","-You gonna remember that one?
-Yeah."
"188","cue","00:09:06,120","00:09:08,160","-We'll pretend that one didn't happen.
-Yeah."
"189","cue","00:09:08,240","00:09:10,960","Probably will have a bit of a cuddle
and a kiss in bed tonight."
"190","cue","00:09:11,040","00:09:13,720","Nothing-- [chuckles]
Nothing more than that yet."
"191","cue","00:09:14,280","00:09:15,120","Yeah."
"192","cue","00:09:18,240","00:09:19,160","[Claudia groans]"
"193","cue","00:09:19,240","00:09:20,240","[chuckling]"
"194","cue","00:09:20,320","00:09:21,720","[speaks indistinctly]"
"195","cue","00:09:25,800","00:09:27,360","[no audible dialogue]"
"196","cue","00:09:31,640","00:09:33,000","[narrator] <i>By choosing to return,</i>"
"197","cue","00:09:33,080","00:09:36,720","<i>ex-partners, Tina and Mitch,</i>
<i>knew they might see each other</i>"
"198","cue","00:09:36,800","00:09:38,320","<i>hooking up with other people.</i>"
"199","cue","00:09:38,840","00:09:39,960","<i>Okay, well, they didn't.</i>"
"200","cue","00:09:40,040","00:09:42,280","<i>We didn't tell either of them</i>
<i>the other was gonna be here,</i>"
"201","cue","00:09:42,360","00:09:43,880","<i>but hey-ho, here we are.</i>"
"202","cue","00:09:43,960","00:09:45,400","I was just gonna tell you that…"
"203","cue","00:09:46,160","00:09:49,040","No, I-I kissed Maddy,
but it was as a joke up there."
"204","cue","00:09:50,360","00:09:52,840","Well, I've kissed Callum down there, so…"
"205","cue","00:09:53,640","00:09:55,800","-[Mitch] Oh. [chuckles]
-[Tina chuckles]"
"206","cue","00:09:55,880","00:09:58,200","-It was as a joke.
-I didn't even-- I didn't know that."
"207","cue","00:09:58,280","00:09:59,360","[Mitch] Well, there you go."
"208","cue","00:09:59,440","00:10:01,240","Mine was purely as a joke."
"209","cue","00:10:01,320","00:10:04,560","It was purely as a joke in front of
a group of people egging me on."
"210","cue","00:10:04,640","00:10:06,600","Look, I know I kissed Maddy tonight,"
"211","cue","00:10:06,680","00:10:10,800","but Tina didn't know that that was all fun
in front of four people."
"212","cue","00:10:10,880","00:10:13,920","Yet she's gone straight there,
cuddle and kissing another guy."
"213","cue","00:10:14,000","00:10:15,920","I'm not gonna lie,
I feel like you've kissed,"
"214","cue","00:10:16,000","00:10:17,800","and then when you get in bed,
it's kind of on."
"215","cue","00:10:19,240","00:10:20,360","Don't you think?"
"216","cue","00:10:20,440","00:10:21,360","[Tina] I don't know."
"217","cue","00:10:21,440","00:10:25,200","I've been getting to know Callum f--
since I've been in the villa."
"218","cue","00:10:25,280","00:10:29,360","You've just kissed a chick
who's just walked in, for the sake of it."
"219","cue","00:10:29,440","00:10:31,240","It somewhat annoys me that you kissed."
"220","cue","00:10:31,320","00:10:34,000","And it's annoying seeing you cuddly
and affectionate."
"221","cue","00:10:34,080","00:10:36,760","And the idea of you--
The lights going off, and not knowing."
"222","cue","00:10:36,840","00:10:39,160","If I'm honest, and you got into bed
and started hooking up,"
"223","cue","00:10:39,240","00:10:40,800","-I reckon I'd pull back.
-What am I meant to do?"
"224","cue","00:10:40,880","00:10:42,880","-[Mitch] Do what you want to do.
-Yeah, I know, but--"
"225","cue","00:10:42,960","00:10:44,120","That's so manipulative."
"226","cue","00:10:44,200","00:10:45,440","Why is he pissed off?"
"227","cue","00:10:45,520","00:10:48,480","[inhales sharply]
Mitch is pissed off that-- I can't."
"228","cue","00:10:49,680","00:10:52,880","If I was having a one-on-one chat
with Maddy there or whatever,"
"229","cue","00:10:52,960","00:10:55,440","and then no one was around
and I just kissed her…"
"230","cue","00:10:55,520","00:10:58,360","I know it's not nice,
and I don't like doing that to you."
"231","cue","00:10:59,280","00:11:02,240","I love Callum, but I don't think
he's gonna be good for you…"
"232","cue","00:11:02,320","00:11:03,640","-I know.
-…if you were to pursue that."
"233","cue","00:11:03,720","00:11:05,480","-You know that too.
-Do you think I'm good for you?"
"234","cue","00:11:09,320","00:11:10,520","[Mitch] This is confusing."
"235","cue","00:11:10,600","00:11:11,440","Yeah, I know."
"236","cue","00:11:11,520","00:11:14,720","But I think I've already shown to you
that I can emotionally invest"
"237","cue","00:11:14,800","00:11:16,080","and that I have that there."
"238","cue","00:11:16,160","00:11:18,840","-And you know that I would be like that.
-Yeah."
"239","cue","00:11:18,920","00:11:21,880","In the past I've always been the one
to invest in Mitch"
"240","cue","00:11:21,960","00:11:25,120","and show him that I care.
And I need a little bit of that back now"
"241","cue","00:11:25,200","00:11:28,920","because there's a huge risk
in being vulnerable with him again."
"242","cue","00:11:29,000","00:11:30,160","And as scared as he is,"
"243","cue","00:11:30,240","00:11:32,800","I think I've got double the right
to be scared."
"244","cue","00:11:32,880","00:11:34,640","So, I haven't seen that from you."
"245","cue","00:11:34,720","00:11:38,200","You haven't shown me anything--
That you want to invest in me in that way."
"246","cue","00:11:38,280","00:11:39,520","I haven't really had that."
"247","cue","00:11:39,600","00:11:43,160","And I feel like I was always the one
calling you and stuff."
"248","cue","00:11:43,240","00:11:45,280","I feel like I-I was flying to you."
"249","cue","00:11:45,360","00:11:48,240","I've shown it, and I haven't
got that from you,"
"250","cue","00:11:48,320","00:11:50,120","so I don't know if I'm gonna get it."
"251","cue","00:11:58,200","00:12:02,720","I just wanted Mitch to give me
some kind of reassurance, an investment,"
"252","cue","00:12:02,800","00:12:05,960","that he thinks there could
actually be something there."
"253","cue","00:12:06,040","00:12:10,000","'Cause I need that
so that I can feel like I'm not crazy,"
"254","cue","00:12:10,080","00:12:13,880","or pulling away from Callum
for no reason at all."
"255","cue","00:12:13,960","00:12:16,880","Because I could be hurt by him again."
"256","cue","00:12:17,560","00:12:19,720","And I don't wanna do that to myself."
"257","cue","00:12:19,800","00:12:23,560","But I just feel like--
I just, for some reason, can't help it."
"258","cue","00:12:25,960","00:12:27,160","[sniffles]"
"259","cue","00:12:31,000","00:12:33,600","It would be easy if I didn't care,
obviously, wouldn't it?"
"260","cue","00:12:33,680","00:12:37,360","But obviously I care,
which is why it's so fucking hard."
"261","cue","00:12:41,640","00:12:43,960","I don't want you to hurt me again."
"262","cue","00:12:44,040","00:12:46,240","I don't-- [scoffs]
I don't want to hurt you again."
"263","cue","00:12:46,320","00:12:49,000","I-- Just-- I can't do that again."
"264","cue","00:12:55,480","00:12:56,520","[Tina sniffles]"
"265","cue","00:13:01,360","00:13:03,240","I've always just wanted it to work."
"266","cue","00:13:03,320","00:13:07,160","And it's just frustrating, 'cause
I didn't want to feel like that anymore."
"267","cue","00:13:07,760","00:13:09,040","[sniffles]"
"268","cue","00:13:17,560","00:13:19,560","First day in the books."
"269","cue","00:13:21,880","00:13:23,160","[Madeline] Going to bed tonight,"
"270","cue","00:13:23,240","00:13:27,240","I feel like Mitch and Callum
are the two that are on my mind."
"271","cue","00:13:27,880","00:13:29,920","[Mitch]
I just need a good sleep, to be honest."
"272","cue","00:13:30,000","00:13:34,000","And just think about where things are at,
and if I want to commit or not."
"273","cue","00:13:35,440","00:13:39,560","[Madeline] It's a little bit of a sticky
situation when you got Mitch and Callum,"
"274","cue","00:13:39,640","00:13:42,720","and then you throw Tina as well
into the mix."
"275","cue","00:13:42,800","00:13:45,560","But I'm just, sort of, going along with it"
"276","cue","00:13:45,640","00:13:47,720","and seeing how it all plays out,
I suppose."
"277","cue","00:13:47,800","00:13:49,880","The bed to myself."
"278","cue","00:13:51,600","00:13:52,920","It's more lonely over here."
"279","cue","00:13:53,000","00:13:54,000","[sniffles]"
"280","cue","00:13:54,080","00:13:58,040","I don't even wanna go in there right now
because it's just shit for me."
"281","cue","00:14:04,560","00:14:05,560","Yeah."
"282","cue","00:14:58,520","00:15:01,960","[narrator]
<i>Bad news folks, we're a planet in crisis.</i>"
"283","cue","00:15:03,120","00:15:04,880","<i>International armed conflicts…</i>"
"284","cue","00:15:05,480","00:15:06,560","Good morning."
"285","cue","00:15:06,640","00:15:08,080","[narrator] <i>…climate catastrophe…</i>"
"286","cue","00:15:09,160","00:15:10,920","-<i>…democracy crumbling.</i>
-[Madeline] Whoa."
"287","cue","00:15:11,520","00:15:14,280","[narrator]
<i>But who cares about all that lame stuff?</i>"
"288","cue","00:15:14,360","00:15:16,720","<i>In the villa, it's nonstop fun.</i>"
"289","cue","00:15:16,800","00:15:17,680","I've got--"
"290","cue","00:15:17,760","00:15:19,520","[gasps, laughs]"
"291","cue","00:15:20,840","00:15:22,720","-Wakey-wakey.
-[Mitchell chuckling]"
"292","cue","00:15:23,720","00:15:25,760","-Wakey-wakey. [laughs]
-Stop!"
"293","cue","00:15:28,600","00:15:31,560","[narrator] <i>New girl, Maddy, likes Mitch,</i>
<i>who's coupled up with Stella,</i>"
"294","cue","00:15:31,640","00:15:34,680","<i>but is torn up about ex, Tina,</i>
<i>who kissed Callum,</i>"
"295","cue","00:15:34,760","00:15:38,560","<i>who's been flirting with Maddy,</i>
<i>whose brother, Hugh, likes Stella.</i>"
"296","cue","00:15:38,640","00:15:40,440","<i>Clear? No? Excellent.</i>"
"297","cue","00:15:40,520","00:15:43,080","[Stella] How do you feel after the first--"
"298","cue","00:15:43,160","00:15:44,640","[Madeline] I mean, I feel good,"
"299","cue","00:15:44,720","00:15:48,800","but I'm obviously a little bit
unsure of everything, I guess."
"300","cue","00:15:48,880","00:15:53,360","'Cause, obviously-- I don't know.
The two guys that I'm interested in,"
"301","cue","00:15:53,440","00:15:56,840","which would obviously be bomb, Mitch,
which is who you're coupled up with,"
"302","cue","00:15:56,920","00:15:58,880","-and then Callum…
-…binoculars!"
"303","cue","00:15:58,960","00:16:02,280","[Madeline] …who Tina's coupled up with,
but there's just--"
"304","cue","00:16:02,360","00:16:04,280","-Tension.
-Obviously, I'm hearing things."
"305","cue","00:16:04,360","00:16:07,000","I feel like we're in
a bit of a love pentagon."
"306","cue","00:16:07,080","00:16:10,880","You've got Callum,
who's coupled up with Tina."
"307","cue","00:16:10,960","00:16:13,320","Tina, whose ex is Mitch."
"308","cue","00:16:13,400","00:16:15,960","I wanna get to know Mitch.
Mitch is coupled up with Stella."
"309","cue","00:16:16,040","00:16:19,480","I feel like it's a little bit of a mess
at the moment."
"310","cue","00:16:19,560","00:16:22,520","Mitch had pulled me for heaps of chats,
so we were chatting heaps."
"311","cue","00:16:22,600","00:16:23,960","-All this sort of stuff.
-Yeah."
"312","cue","00:16:24,040","00:16:26,400","-But then, ever since Tina's been here…
-Yeah."
"313","cue","00:16:26,480","00:16:29,800","…he's been so different.
And I've been through all this shit."
"314","cue","00:16:29,880","00:16:31,840","I'm not here
to be a second option anymore."
"315","cue","00:16:31,920","00:16:33,640","I don't care, you know what I mean?"
"316","cue","00:16:33,720","00:16:36,480","I just want someone to love me
and care for me."
"317","cue","00:16:36,560","00:16:38,840","And I want someone to
put more effort into me."
"318","cue","00:16:38,920","00:16:42,000","I don't particularly want to be a part of
a love pentagon."
"319","cue","00:16:42,080","00:16:44,600","I just wanna be a part of
a two point line, you know?"
"320","cue","00:16:49,200","00:16:50,240","[Jess] Yeah."
"321","cue","00:16:53,120","00:16:54,400","[Callum] What's Tina doing?"
"322","cue","00:16:54,480","00:16:56,240","It's girls things with Maddy."
"323","cue","00:16:56,320","00:16:57,320","[Callum] Tina!"
"324","cue","00:16:57,920","00:16:58,840","Tina!"
"325","cue","00:16:58,920","00:17:00,480","-Yeah?
-[Callum] Are you avoiding me?"
"326","cue","00:17:00,560","00:17:02,280","[chuckles] No."
"327","cue","00:17:03,160","00:17:04,280","Tina's with me."
"328","cue","00:17:04,359","00:17:05,720","-[Jess chuckling]
-Come on, hurry up."
"329","cue","00:17:05,800","00:17:08,319","-Bye.
-[Jess] Bye, babe. Have fun. [chuckles]"
"330","cue","00:17:08,920","00:17:12,880","My head this morning
is just feeling so confused."
"331","cue","00:17:12,960","00:17:15,119","It's just a shit show at the moment."
"332","cue","00:17:15,200","00:17:17,520","Okay, lay it on me."
"333","cue","00:17:18,720","00:17:22,319","Yeah, obviously, your conversation
last night with Mitch was a long one."
"334","cue","00:17:22,400","00:17:23,240","[Tina] Mmm."
"335","cue","00:17:23,319","00:17:26,599","[Callum] Which indicates to me that
you've got a lot to speak about today."
"336","cue","00:17:26,680","00:17:29,880","So, I'm not gonna be pulling you
for chats today. At all."
"337","cue","00:17:29,960","00:17:32,440","'Cause I feel like you both
got a lot of shit to sort out."
"338","cue","00:17:32,520","00:17:34,760","I'm always gonna be there
to have a chat with you,"
"339","cue","00:17:34,840","00:17:38,640","but I'm not gonna be instigating it
because I'll be mugging myself off then."
"340","cue","00:17:38,720","00:17:40,840","If I'm gonna get mugged off,
I'd rather somebody else mug me off"
"341","cue","00:17:40,920","00:17:43,400","than I mug myself off.
'Cause that's just fucking dumb."
"342","cue","00:17:44,000","00:17:46,160","Maybe stop entertaining your ex-boyfriend."
"343","cue","00:17:46,240","00:17:49,680","Because that's putting red flags
on yourself, and I'm not into that."
