"index","type","start","end","text"
"126","cue","00:07:00,640","00:07:02,760","I thought things with Tak and I
were gonna go really well,"
"127","cue","00:07:02,840","00:07:05,720","but then I just couldn't get, like,
that sexual chemistry with him."
"128","cue","00:07:08,720","00:07:09,840","I know exactly what you're feeling."
"129","cue","00:07:09,920","00:07:12,040","You can't force something.
If it's not there, it's not there."
"130","cue","00:07:12,120","00:07:14,120","-Thank you. I've been saying that.
-You have to--"
"131","cue","00:07:14,200","00:07:15,960","-It makes you feel shit.
-Yeah."
"132","cue","00:07:16,040","00:07:17,600","If I don't wanna rip your clothes off
the first two days,"
"133","cue","00:07:17,680","00:07:19,480","-it ain't ever gonna happen.
-Yeah. Okay."
"134","cue","00:07:19,560","00:07:21,680","I'm glad that you
came to that resolution really quickly."
"135","cue","00:07:21,760","00:07:23,320","-Know what that word means? Sorry.
-What?"
"136","cue","00:07:23,400","00:07:24,520","-Resolution?
-Resolution."
"137","cue","00:07:24,600","00:07:26,080","Means that
you come to the conclusion fast."
"138","cue","00:07:26,160","00:07:28,360","-Yes. Nice.
-[clicks tongue]"
"139","cue","00:07:28,440","00:07:30,440","-I'm even getting smart in here.
-I think you are."
"140","cue","00:07:30,520","00:07:32,080","-I think you're leveling up.
-I am."
"141","cue","00:07:32,160","00:07:35,760","After talking to Callum,
he's just refreshing as hell."
"142","cue","00:07:35,840","00:07:38,680","When I first met you,
you were really, like, energetic."
"143","cue","00:07:38,760","00:07:41,120","-Yeah.
-I feel like you've calmed down."
"144","cue","00:07:41,200","00:07:42,560","Yeah, I have, a little bit."
"145","cue","00:07:42,640","00:07:44,800","-[shouts] Fuck!
-Fuck! What?"
"146","cue","00:07:44,880","00:07:46,720","I tell you what, these bags are crazy."
"147","cue","00:07:46,800","00:07:49,960","-[Callum] Is that the bug?
-Yes, it fucking fell from here."
"148","cue","00:07:50,040","00:07:51,440","-Gonna get it?
-No, I'm not going to get it."
"149","cue","00:07:51,520","00:07:52,680","-Are you gonna get it?
-No."
"150","cue","00:07:52,760","00:07:54,960","[Callum] Well, what we gonna do?
Run somewhere else."
"151","cue","00:07:58,680","00:08:01,440","[narrator] <i>After weeks in the villa,</i>
<i>the Islanders are at the</i>"
"152","cue","00:08:01,520","00:08:04,120","<i>laughing-at-things-that-aren't-that-funny</i>
<i>stage.</i>"
"153","cue","00:08:04,200","00:08:05,120","Oh, my God."
"154","cue","00:08:06,120","00:08:09,160","[narrator]
<i>Callum, however, is in no mood to laugh.</i>"
"155","cue","00:08:09,240","00:08:10,720","So. We're going first?"
"156","cue","00:08:13,760","00:08:15,440","-[Vakoo, muffled] Are we cooking?
-[Jordan groans]"
"157","cue","00:08:19,720","00:08:20,800","[Callum] We're not going downstairs"
"158","cue","00:08:20,880","00:08:23,800","because there's a massive bug,
just landed on us. I didn't run though."
"159","cue","00:08:23,880","00:08:26,760","So we gotta go anywhere.
You can decide, but not the tepee."
"160","cue","00:08:27,480","00:08:29,000","[Callum] <i>There's a fine line with Vakoo.</i>"
"161","cue","00:08:29,880","00:08:33,799","She's been open, and she's been
understanding of my situation."
"162","cue","00:08:33,880","00:08:35,360","Now I'm starting to feel like,"
"163","cue","00:08:35,440","00:08:38,080","a couple of days gone past.
I'm still not really vibing."
"164","cue","00:08:38,159","00:08:40,520","So I need to rip the Band-Aid off
and be true to myself"
"165","cue","00:08:40,600","00:08:42,000","and tell her how I'm really feeling."
"166","cue","00:08:42,600","00:08:43,480","How was your night?"
"167","cue","00:08:43,559","00:08:45,880","Like, that really terrified me."
"168","cue","00:08:45,960","00:08:49,520","And then this, to be honest,
just puts stuff into perspective for me"
"169","cue","00:08:49,600","00:08:52,640","because, obviously, this isn't really
how I saw my experience going"
"170","cue","00:08:52,720","00:08:53,760","for me, personally."
"171","cue","00:08:53,840","00:08:56,280","-Yeah.
-Because I'm very, like--"
"172","cue","00:08:56,880","00:09:00,040","It's hard when you're seeing
everyone around you being like--"
"173","cue","00:09:00,120","00:09:03,120","-They're holding hands or hugging or--
-Yeah."
"174","cue","00:09:03,200","00:09:06,280","-I don't even think we've ever hugged.
-Nah. Yeah."
"175","cue","00:09:06,360","00:09:08,960","Today, I feel like--
Today's probably been our best day."
"176","cue","00:09:09,040","00:09:11,040","-It's amazing. It's beautiful, honestly.
-Yeah."
"177","cue","00:09:11,120","00:09:12,400","I really appreciate what you've done,"
"178","cue","00:09:12,480","00:09:15,680","'cause I know you've given me some time.
You've been patient."
"179","cue","00:09:15,760","00:09:17,680","You've been honest.
You've done everything."
"180","cue","00:09:19,680","00:09:21,320","So, hats off for you for doing that."
"181","cue","00:09:22,320","00:09:25,320","And, um-- Yeah,
where's my train of thought going?"
"182","cue","00:09:25,400","00:09:27,680","I don't know.
Maybe there's a huge ""but"" coming."
"183","cue","00:09:27,760","00:09:29,760","-Yeah, there is. Um…
-Oh. [laughing]"
"184","cue","00:09:30,360","00:09:33,240","I don't know how to say it.
I'm gonna say it in a polite way, like--"
"185","cue","00:09:33,320","00:09:34,880","I do think you're beautiful,"
"186","cue","00:09:34,960","00:09:37,400","and you do everything that I want
in a woman,"
"187","cue","00:09:38,280","00:09:40,160","but I just think-- This is the ""but."""
"188","cue","00:09:40,240","00:09:43,400","I just think
things should move faster in here for me."
"189","cue","00:09:43,480","00:09:47,400","I just feel like I should be able to--
to just be easy for me to just bond"
"190","cue","00:09:47,480","00:09:49,400","-and be sexually attracted…
-Yeah."
"191","cue","00:09:49,480","00:09:50,840","-…if that makes sense.
-Mm-hmm."
"192","cue","00:09:51,800","00:09:53,440","I've tried, but I just feel like--"
"193","cue","00:09:53,520","00:09:56,680","Yeah, it should become more natural to me,
but it's just not feeling natural."
"194","cue","00:10:01,200","00:10:02,680","-Do you hate me?
-No."
"195","cue","00:10:03,200","00:10:04,680","-Are you sure?
-Mm-hmm."
"196","cue","00:10:05,320","00:10:07,240","-I feel like you do?
-No, not at all."
"197","cue","00:10:07,320","00:10:10,360","-What's going through your head?
-Just-- Nothing."
"198","cue","00:10:11,400","00:10:12,400","[clears throat]"
"199","cue","00:10:13,560","00:10:14,400","[sniffs]"
"200","cue","00:10:14,480","00:10:16,800","-You okay?
-Yeah. [sniffles]"
"201","cue","00:10:18,480","00:10:19,480","Want me to come with you?"
"202","cue","00:10:21,880","00:10:22,920","[Vakoo sniffles]"
"203","cue","00:10:25,440","00:10:27,640","[exhales deeply, sniffles]"
"204","cue","00:10:27,720","00:10:28,560","[sighs]"
"205","cue","00:10:28,640","00:10:34,640","I just feel like… [cries]
…I've wasted my time with Callum"
"206","cue","00:10:34,720","00:10:38,920","because he's made me feel one way
and said one thing… [sniffles]"
"207","cue","00:10:39,000","00:10:42,400","…when I feel like the whole time
he wasn't interested in me. [sniffles]"
"208","cue","00:10:43,800","00:10:45,240","Phoebe. Phoebe."
"209","cue","00:10:46,680","00:10:48,160","Oh, fuck's sake."
"210","cue","00:10:48,240","00:10:49,080","[Phoebe H] Yeah?"
"211","cue","00:10:49,760","00:10:51,880","Can you go and see if Vakoo's okay?"
"212","cue","00:10:51,960","00:10:53,480","-What happened?
-If she-- I just--"
"213","cue","00:10:53,560","00:10:55,520","She's not happy. She's a bit upset.
That's all."
"214","cue","00:10:55,600","00:10:57,240","-Please go see if she's okay.
-[Phoebe H] Oh. Yeah."
"215","cue","00:10:57,760","00:10:59,440","[sniffs, sighs]"
"216","cue","00:10:59,520","00:11:01,400","-She just needs some support.
-[Phoebe H] Okay."
"217","cue","00:11:01,920","00:11:03,480","-[Jordan] Did you just break it off?
-Yeah."
"218","cue","00:11:04,960","00:11:05,960","Fuck."
"219","cue","00:11:10,640","00:11:11,760","-[Phoebe H] Vak.
-Mm-hmm?"
"220","cue","00:11:11,840","00:11:13,000","[Phoebe H] What happened?"
"221","cue","00:11:14,440","00:11:16,920","-[sniffling]
-Ah, don't cry."
"222","cue","00:11:20,080","00:11:21,080","Come sit."
"223","cue","00:11:21,800","00:11:23,000","What happened?"
"224","cue","00:11:23,080","00:11:24,720","Nothing. [sniffles]"
"225","cue","00:11:24,800","00:11:25,920","Why are you crying?"
"226","cue","00:11:26,920","00:11:28,000","Why are you upset?"
"227","cue","00:11:28,080","00:11:33,280","Yeah, he just doesn't
feel the way I feel, so…"
"228","cue","00:11:36,800","00:11:39,000","No, don't be upset."
"229","cue","00:11:39,080","00:11:40,800","But how can I not be upset?"
"230","cue","00:11:40,880","00:11:43,680","I've-- I've been here,
and I've been trying to put in effort"
"231","cue","00:11:43,760","00:11:45,760","with someone
who hasn't been interested in me."
"232","cue","00:11:45,840","00:11:47,920","How can I not be upset? [sniffling]"
"233","cue","00:11:49,880","00:11:51,960","-Fuck, I wish I was good with my words.
-[Vakoo laughing]"
"234","cue","00:11:52,040","00:11:54,000","'Cause I'm like-- I'm like-- I'm like--"
"235","cue","00:11:54,080","00:11:56,600","I don't know what to say."
"236","cue","00:11:56,680","00:11:58,560","[narrator]
<i>Don't worry, Phoebes. Al is here.</i>"
"237","cue","00:11:58,640","00:12:00,240","-<i>He knows words real good.</i>
-Oh, hi."
"238","cue","00:12:00,320","00:12:03,240","Please help me.
I'm really bad with my words."
"239","cue","00:12:03,320","00:12:05,440","Please help me hype her up."
"240","cue","00:12:05,520","00:12:07,520","She doesn't think she should be here
because--"
"241","cue","00:12:07,600","00:12:09,400","No, I don't need to be hyped up."
"242","cue","00:12:09,480","00:12:11,960","-It's just like, it is what it is.
-But I don't know how to--"
"243","cue","00:12:12,480","00:12:13,600","I'm not good at, like--"
"244","cue","00:12:13,680","00:12:14,680","W-What happened?"
"245","cue","00:12:15,320","00:12:18,760","[sighs] No, just, Callum pulled me
for a chat, and he's like--"
"246","cue","00:12:19,880","00:12:22,040","He just basically said
he doesn't like me like that, so…"
"247","cue","00:12:22,120","00:12:23,880","[narrator] <i>Okay, Al. Lift her spirits.</i>"
"248","cue","00:12:23,960","00:12:25,080","Are you, like, heartbroken?"
"249","cue","00:12:25,680","00:12:26,520","[narrator] <i>Jesus, Al.</i>"
"250","cue","00:12:26,600","00:12:30,200","No. [sniffs] I just feel like
I just wasted my time, that's all."
"251","cue","00:12:30,280","00:12:33,440","[narrator] <i>What did your therapist say</i>
<i>after your MAFS divorce?</i>"
"252","cue","00:12:33,520","00:12:35,640","If you have a good night's sleep,
you'll feel better tomorrow."
"253","cue","00:12:36,240","00:12:38,760","[chuckles, sniffs] Yeah."
"254","cue","00:12:38,840","00:12:40,120","Yeah."
"255","cue","00:12:40,200","00:12:42,760","-Sleep heals everything, right?
-[Phoebe H] At times."
"256","cue","00:12:42,840","00:12:44,640","Do you want a cup of tea?
I'll make a cup of tea."
"257","cue","00:12:45,360","00:12:46,680","-Tea helps everything.
-No."
"258","cue","00:12:46,760","00:12:48,480","Had to rip the Band-Aid off, bro."
"259","cue","00:12:49,080","00:12:50,520","-Fuck.
-It had to be done."
"260","cue","00:12:50,600","00:12:53,440","She started crying, and I was like,
""Are you okay? I'm sorry."""
"261","cue","00:12:53,520","00:12:55,240","And then she just got up and walked off."
"262","cue","00:12:55,760","00:12:57,240","And I was like, ""Fuck. What do I do now?"""
"263","cue","00:12:57,320","00:12:58,760","I hope she's not too upset."
"264","cue","00:12:58,840","00:13:00,280","I know, but she's very mushy-mushy."
"265","cue","00:13:00,360","00:13:02,440","-I think she is, to be honest.
-[Callum] She is, bro. She's super--"
"266","cue","00:13:02,520","00:13:04,600","I mean if she did what she did today--"
"267","cue","00:13:04,680","00:13:06,800","-[Callum] She actually--
-Can you imagine fucking, like,"
"268","cue","00:13:06,880","00:13:08,440","going on a date for a girl
and being like--"
"269","cue","00:13:09,080","00:13:10,920","And she's like, ""Sorry, no.
I'm still not into you."""
"270","cue","00:13:11,000","00:13:12,160","Yeah, doing all that."
"271","cue","00:13:14,200","00:13:16,600","-Don't make me feel bad, bruv.
-[Mitchell] No, don't feel bad."
"272","cue","00:13:17,600","00:13:18,600","[Phoebe H] Callum."
"273","cue","00:13:19,120","00:13:20,680","I tried, but--"
"274","cue","00:13:20,760","00:13:23,280","I tried to be positive,
but she kinda just shut it down"
"275","cue","00:13:23,360","00:13:25,600","-and said, ""How can I be positive?""
-[Callum] What did she say?"
"276","cue","00:13:25,680","00:13:27,400","She's bawling her eyes out."
"277","cue","00:13:28,360","00:13:31,040","That's okay. That's okay. You've done--
That's okay."
"278","cue","00:13:31,720","00:13:34,400","-I did try.
-No, that's okay. Yeah, thank you."
"279","cue","00:13:34,960","00:13:36,240","Should I go back in there then?"
"280","cue","00:13:36,960","00:13:37,800","No."
"281","cue","00:13:37,880","00:13:39,760","-Fuck.
-[Phoebe H] She wants to be alone."
"282","cue","00:13:39,840","00:13:41,120","[Callum] Okay. Thank you, Phoebe."
"283","cue","00:13:41,200","00:13:42,680","-[Phoebe H] That's okay.
-[Callum] Much appreciated."
"284","cue","00:13:43,200","00:13:44,200","[Phoebe H] All good."
"285","cue","00:13:47,320","00:13:49,760","Yeah, I think tonight is definitely
gonna be awkward"
"286","cue","00:13:49,840","00:13:50,840","jumping into bed together."
"287","cue","00:13:51,840","00:13:52,840","[Mitchell] Don't feel bad."
"288","cue","00:13:57,720","00:13:58,720","[sniffs]"
"289","cue","00:14:02,560","00:14:04,480","[sniffles, sighs]"
"290","cue","00:14:21,840","00:14:22,840","[cat snarls]"
"291","cue","00:14:34,040","00:14:36,320","[narrator] <i>Moon!</i>"
"292","cue","00:14:36,400","00:14:39,360","<i>And it's a full moon at that,</i>
<i>which as you know,</i>"
"293","cue","00:14:39,440","00:14:42,000","<i>can cause people to act a little strange.</i>"
"294","cue","00:14:42,080","00:14:44,440","<i>Or in Stella's case, a little stranger.</i>"
"295","cue","00:14:45,040","00:14:48,280","-So, getting ready for bed?
-Yeah, Tak. I have a question."
"296","cue","00:14:48,360","00:14:49,360","Yeah, what's up?"
"297","cue","00:14:49,440","00:14:51,920","Um, when you're done getting ready,"
"298","cue","00:14:52,000","00:14:55,240","would you mind standing with me
on the balcony"
"299","cue","00:14:55,320","00:14:56,960","while I do something really quickly?"
"300","cue","00:14:59,000","00:15:00,000","[chuckling] Okay."
"301","cue","00:15:02,400","00:15:05,360","Why you scared? [laughing]"
"302","cue","00:15:05,440","00:15:06,360","Should I be worried?"
"303","cue","00:15:06,440","00:15:07,880","-[Stella] No, not at all.
-Okay."
"304","cue","00:15:07,960","00:15:11,120","I just need to do something
with somebody else."
"305","cue","00:15:11,200","00:15:13,280","-Okay, yeah. Nah.
-It's really spiritual."
"306","cue","00:15:13,360","00:15:14,840","Okay, of course."
"307","cue","00:15:14,920","00:15:15,960","Things may get weird."
"308","cue","00:15:16,040","00:15:18,560","That's-- I'm embracing it. I'm ready."
"309","cue","00:15:19,240","00:15:23,720","The girl that I've actually had a crush on
for a little while almost went home"
"310","cue","00:15:23,800","00:15:26,200","and I wanna give it 100% with Stella."
"311","cue","00:15:26,280","00:15:27,400","Now's the time."
"312","cue","00:15:27,480","00:15:31,000","I just have to go for it,
because anything can happen."
"313","cue","00:15:31,920","00:15:32,920","[Tak laughs]"
"314","cue","00:15:33,760","00:15:35,720","-Washing our faces--
-You look funny right now."
"315","cue","00:15:35,800","00:15:37,120","-Are you serious?
-Can I take a photo?"
"316","cue","00:15:37,200","00:15:38,600","-Yeah.
-Okay, I'm taking a photo."
"317","cue","00:15:38,680","00:15:41,600","Stop. You're not allowed to rub it.
It looks funny-- It looks even funnier."
"318","cue","00:15:44,160","00:15:45,720","[laughing]"
"319","cue","00:15:47,200","00:15:51,120","I literally have been kicked down
so many times as experience,"
"320","cue","00:15:51,200","00:15:52,320","but I do get back up again."
"321","cue","00:15:52,400","00:15:56,600","I'm going to live every second
like it is my last,"
"322","cue","00:15:56,680","00:16:00,920","and I'm going to go out there,
be more open, maybe flirt a bit more."
"323","cue","00:16:01,000","00:16:04,080","Okay, so what you need-- What I need to do"
"324","cue","00:16:04,160","00:16:05,160","-on the balcony…
-Yeah."
"325","cue","00:16:05,240","00:16:09,320","…is I need to reconnect with my psyche
on the balcony…"
"326","cue","00:16:09,400","00:16:11,720","-Okay.
-…and so, the best way that I know"
"327","cue","00:16:11,800","00:16:15,960","how to actually release all your energy…"
"328","cue","00:16:16,040","00:16:18,680","[narrator]
<i>Hey! That's my moon. I talk to the moon!</i>"
"329","cue","00:16:19,200","00:16:21,320","-Are you gonna yell?
-I must howl."
"330","cue","00:16:21,400","00:16:23,040","-Are you gonna howl?
-I'm gonna howl."
"331","cue","00:16:23,120","00:16:24,480","Like as in like…"
"332","cue","00:16:24,560","00:16:26,800","-[imitates howling, chuckles]
-Yeah. I'm gonna, like--"
"333","cue","00:16:28,080","00:16:29,880","[chuckles] I feel nervous. Okay."
"334","cue","00:16:29,960","00:16:31,960","[clears throat] I'm gonna howl."
"335","cue","00:16:32,040","00:16:33,320","I'm ready."
"336","cue","00:16:33,400","00:16:35,360","So, I'm gonna go, like… [chuckles]"
"337","cue","00:16:35,440","00:16:36,800","I'm gonna go… [inhales deeply]"
"338","cue","00:16:36,880","00:16:38,440","-[laughs]
-[snorts]"
"339","cue","00:16:39,160","00:16:40,160","Go on."
"340","cue","00:16:40,680","00:16:41,840","I feel nervous"
"341","cue","00:16:41,920","00:16:43,680","'cause I'm trying to
reconnect with my psyche."
"342","cue","00:16:43,760","00:16:44,960","-Or I'm--
-Then reconnect."
"343","cue","00:16:45,040","00:16:46,640","-Tryna reconnect with the earth.
-I'm not even here."
"344","cue","00:16:46,720","00:16:48,000","-Reconnect with nature.
-Yes."
"345","cue","00:16:48,080","00:16:51,440","[howling]"
"346","cue","00:16:55,320","00:16:57,320","-[squeals] Did you hear that?
-[chuckles] I did."
"347","cue","00:16:57,400","00:17:00,360","[narrator]
<i>He's four cm away. I think he heard it.</i>"
"348","cue","00:17:00,440","00:17:01,640","[Stella] It echoed!"
"349","cue","00:17:02,720","00:17:05,599","-[Tak] You gonna do it again?
-Or you go like-- Yeah."
"350","cue","00:17:05,680","00:17:08,079","[howling]"
