"index","type","start","end","text"
"93","cue","00:06:21,000","00:06:23,480","My God, my eyes are proper swollen."
"94","cue","00:06:25,840","00:06:27,760","All right,
I'm gonna write a poem for them."
"95","cue","00:06:30,120","00:06:32,760","All right. What's her mom's name again?"
"96","cue","00:06:32,840","00:06:36,320","Jess did say that her mother
is like the gatekeeper."
"97","cue","00:06:36,400","00:06:40,080","So that gives me the impression
that I've got to impress her mom the most,"
"98","cue","00:06:40,160","00:06:42,080","and that's exactly what I'll do."
"99","cue","00:06:42,160","00:06:43,280","Debbie."
"100","cue","00:06:43,360","00:06:45,520","[narrator]
<i>Oof, Al's gonna need some assistance here.</i>"
"101","cue","00:06:45,600","00:06:48,960","<i>Hey, Google, what's the best way</i>
<i>to impress a girl's mother?</i>"
"102","cue","00:06:49,040","00:06:52,680","[Google voice] <i>I don't think</i>
<i>the divorced guy from two reality TV shows</i>"
"103","cue","00:06:52,760","00:06:56,360","<i>has a snowflake's chance in hell</i>
<i>of impressing Jess' mother.</i>"
"104","cue","00:06:56,440","00:06:58,200","[narrator] <i>Oh, Google, he's changed.</i>"
"105","cue","00:06:58,280","00:06:59,560","<i>Don't listen to her, Al.</i>"
"106","cue","00:06:59,640","00:07:03,120","<i>Just write from your heart</i>
<i>and stay away from the eggplant emoji.</i>"
"107","cue","00:07:03,200","00:07:04,680","[Austen]
What are you doing? What are you reading?"
"108","cue","00:07:04,760","00:07:06,320","-Are you doing your poem?
-Yeah."
"109","cue","00:07:06,400","00:07:08,360","[Al] I'll say something about feelings."
"110","cue","00:07:08,440","00:07:10,640","-I'll just make it real short and sweet.
-[Austen] Yeah."
"111","cue","00:07:10,720","00:07:12,680","[Al] Oh, no. I'll talk about approval."
"112","cue","00:07:12,760","00:07:16,840","-Oh, yeah.
-[Al] I hope I get approval doodle."
"113","cue","00:07:16,920","00:07:18,880","-She sucks my doodle.
-[Austen laughs]"
"114","cue","00:07:18,960","00:07:20,720","I hope I can get your approval."
"115","cue","00:07:20,800","00:07:21,800","Let's not say that."
"116","cue","00:07:21,880","00:07:24,360","I guess I'll just speak from the heart,
and they should love me."
"117","cue","00:07:24,440","00:07:26,400","[both] Aah."
"118","cue","00:07:26,480","00:07:29,200","No way! [laughs]"
"119","cue","00:07:30,240","00:07:33,360","-Oh, my goodness.
-Oh, my God. I'm so nervous but excited."
"120","cue","00:07:34,000","00:07:37,200","-[Jess] Okay. We're sweet.
-[Al] All right. We got this, all right?"
"121","cue","00:07:37,280","00:07:38,600","[breathes deeply]"
"122","cue","00:07:39,280","00:07:42,440","-<i>Oh, my--</i>
-No way!"
"123","cue","00:07:42,520","00:07:43,960","Hello, greetings."
"124","cue","00:07:44,040","00:07:45,560","[Debbie] <i>Nice to meet you, Al.</i>"
"125","cue","00:07:46,720","00:07:48,640","{\an8}<i>You look so good, both of you.</i>"
"126","cue","00:07:48,720","00:07:50,680","{\an8}-[Jess] Aw, thank you, Mom.
-[Al] Thank you."
"127","cue","00:07:50,760","00:07:52,520","I wrote you guys a poem.
Do you want to hear?"
"128","cue","00:07:52,600","00:07:55,440","-A what?
-<i>Yeah, go. Okay.</i>"
"129","cue","00:07:55,520","00:07:57,400","[laughing] Oh, my God."
"130","cue","00:07:57,480","00:07:59,240","Oh, hey there, Debbie."
"131","cue","00:07:59,320","00:08:02,400","I hope you're ready
to meet your future son-in-law."
"132","cue","00:08:02,480","00:08:07,400","And greetings to you, Vanessa.
And I've got to confess to ya"
"133","cue","00:08:07,480","00:08:10,720","on how amazing
and lucky you are to have a sister."
"134","cue","00:08:10,800","00:08:12,560","She's very special to me,"
"135","cue","00:08:12,640","00:08:15,360","and we love talking
about the birds and the bees,"
"136","cue","00:08:15,440","00:08:17,440","and how she's changed me."
"137","cue","00:08:17,520","00:08:21,680","I can't wait to see you all in person
and go out for dinner"
"138","cue","00:08:21,760","00:08:24,600","and eat some noodle and get your approval."
"139","cue","00:08:24,680","00:08:27,400","-[laughing]
-[cheering]"
"140","cue","00:08:27,480","00:08:29,040","They loved it!"
"141","cue","00:08:29,120","00:08:31,720","I really like the effort
Al put into that poem."
"142","cue","00:08:31,800","00:08:34,760","It shows me that he wanted
to impress my mom and my sister."
"143","cue","00:08:34,840","00:08:36,200","So that meant a lot to me."
"144","cue","00:08:36,280","00:08:39,039","<i>Uh, I got a question, Al and Jess.</i>"
"145","cue","00:08:39,120","00:08:40,679","-Yeah.
-Yeah."
"146","cue","00:08:40,760","00:08:45,600","<i>Do you see yourselves together</i>
<i>to have a long-lasting relationship?</i>"
"147","cue","00:08:45,680","00:08:50,080","-[snorts] Yeah.
-I personally do. I do believe--"
"148","cue","00:08:50,160","00:08:52,080","<i>Are you boyfriend and girlfriend yet?</i>"
"149","cue","00:08:52,160","00:08:55,280","-No. Nah.
-No, we haven't got to that stage yet,"
"150","cue","00:08:55,360","00:08:58,440","but we don't want to,
I guess, rush too quickly."
"151","cue","00:08:58,520","00:09:00,720","Yeah. And we sort of wanted to see, like--"
"152","cue","00:09:01,200","00:09:05,800","Um, 'cause for us, family is everything,
so we just wanted to see"
"153","cue","00:09:05,880","00:09:08,120","if we can get
each other's family's approval first"
"154","cue","00:09:08,200","00:09:10,000","before we start taking that next step."
"155","cue","00:09:10,080","00:09:13,280","<i>What are you plans now</i>
<i>after you leave the villa?</i>"
"156","cue","00:09:13,360","00:09:16,200","We live not too far away from each other,
so we're gonna hang out heaps."
"157","cue","00:09:16,280","00:09:18,800","Maybe hang out around your place as well."
"158","cue","00:09:18,880","00:09:20,720","-<i>Yeah!</i>
-<i>Yes. Come on up.</i>"
"159","cue","00:09:20,800","00:09:22,920","You'll be seeing this face a lot, guys."
"160","cue","00:09:23,000","00:09:28,080","My family approves of Al.
It's a big relief, but I knew they would."
"161","cue","00:09:28,160","00:09:29,560","-<i>Love you!</i>
-<i>Love you!</i>"
"162","cue","00:09:29,640","00:09:31,360","Oh, my God, that's mad."
"163","cue","00:09:31,440","00:09:33,040","-They liked me. Yeah.
-They liked you. Told you."
"164","cue","00:09:33,120","00:09:34,360","They liked you straightaway!"
"165","cue","00:09:34,440","00:09:37,120","If you really want to
win a girl's family over,"
"166","cue","00:09:37,200","00:09:38,320","just write them a poem."
"167","cue","00:09:38,400","00:09:40,640","I'm nervous. So excited."
"168","cue","00:09:41,200","00:09:45,200","Al has told me before
that his mom is a tough nut to crack."
"169","cue","00:09:45,280","00:09:49,560","And, uh, impressing Al's mom
is a make-or-break for us."
"170","cue","00:09:50,240","00:09:51,440","[breathes deeply]"
"171","cue","00:09:52,600","00:09:56,800","-That actually makes me nervous now.
-Are you nervous? Oh, my God."
"172","cue","00:09:56,880","00:09:59,480","Watching Al nervous
about me meeting his family"
"173","cue","00:09:59,560","00:10:01,360","made me even more nervous."
"174","cue","00:10:01,440","00:10:03,400","-[Al's parent] <i>Hey.</i>
-[inhales sharply] Oh, no way!"
"175","cue","00:10:03,480","00:10:05,920","-[Al] Hey.
-Hi. [chuckles]"
"176","cue","00:10:06,000","00:10:09,160","{\an8}-<i>Nice to meet you. I'm Nina.</i>
-<i>Hello. And I'm Wai.</i>"
"177","cue","00:10:09,240","00:10:11,240","<i>I know Al. He's my son obviously.</i>"
"178","cue","00:10:11,320","00:10:13,160","-Do you guys miss me?
-[laughs]"
"179","cue","00:10:13,240","00:10:15,840","-<i>No. Stay there forever.</i>
-<i>No, not really.</i>"
"180","cue","00:10:18,880","00:10:20,520","[Nina] <i>He sits on the couch,</i>
<i>plays PlayStation.</i>"
"181","cue","00:10:20,600","00:10:21,880","<i>My mom brings him dinner.</i>"
"182","cue","00:10:21,960","00:10:24,400","-<i>Jess.</i>
-Aw.You're so sweet!"
"183","cue","00:10:24,480","00:10:26,160","-<i>Are you okay with that?</i>
-[Al] You know what?"
"184","cue","00:10:26,240","00:10:29,080","You guys probably think
you're throwing me under the bus."
"185","cue","00:10:29,160","00:10:33,080","But that's music to her ears,
'cause she does the same thing."
"186","cue","00:10:33,160","00:10:34,960","No, don't expose me!"
"187","cue","00:10:35,040","00:10:37,080","Al's mum sold him out."
"188","cue","00:10:37,160","00:10:40,840","She chucked him right under the bus,
and I was dying."
"189","cue","00:10:40,920","00:10:42,680","I was like, ""Don't worry. I already know."""
"190","cue","00:10:42,760","00:10:46,080","<i>Al, what's something</i>
<i>that you don't like about Jess?</i>"
"191","cue","00:10:46,640","00:10:48,120","-Um…
-[chuckles]"
"192","cue","00:10:49,200","00:10:52,200","[stammers] When she gets angry,
she gets really angry."
"193","cue","00:10:52,280","00:10:54,320","<i>You guys had an argument.</i>
<i>What was the argument about?</i>"
"194","cue","00:10:54,400","00:10:58,760","I'm a bit of a jealous person,
so, um, Al's a little bit flirty."
"195","cue","00:10:58,840","00:11:00,320","He's got a flirty personality."
"196","cue","00:11:00,400","00:11:03,600","So, um, when I heard that Al was
flirting with other girls,"
"197","cue","00:11:03,680","00:11:06,840","I obviously got really jealous.
I had my guard up a little bit."
"198","cue","00:11:06,920","00:11:07,840","Mmm."
"199","cue","00:11:07,920","00:11:12,160","As soon as his mom
and his sister brought up the argument,"
"200","cue","00:11:13,040","00:11:17,360","I knew straightaway, I just had to
take accountability for my actions,"
"201","cue","00:11:17,440","00:11:19,640","which I feel like I owed it to them."
"202","cue","00:11:19,720","00:11:21,080","-We've addressed that…
-We have."
"203","cue","00:11:21,160","00:11:23,040","…and she's gonna be working on that."
"204","cue","00:11:23,120","00:11:25,120","So I'm glad it's happened,
and I've seen it."
"205","cue","00:11:25,200","00:11:28,840","<i>Yeah, that sounds, you know--</i>
<i>That sounds fair.</i>"
"206","cue","00:11:28,920","00:11:29,760","-[Jess] Yeah.
-<i>Yeah.</i>"
"207","cue","00:11:29,840","00:11:33,680","<i>You know, what you've got,</i>
<i>you can just bring the best out of him.</i>"
"208","cue","00:11:33,760","00:11:36,640","-<i>I never teach him the shoey part.</i>
-[Jess laughing]"
"209","cue","00:11:36,720","00:11:39,920","I thought it was gonna taste like feet,
but it tasted sweet."
"210","cue","00:11:40,000","00:11:42,440","<i>Just remember</i>
<i>that both of you are still young.</i>"
"211","cue","00:11:42,520","00:11:45,880","-<i>You have a journey to go, so enjoy it.</i>
-[both] Yeah."
"212","cue","00:11:45,960","00:11:46,800","All right."
"213","cue","00:11:46,880","00:11:48,640","-<i>Bye.</i>
-[Jess] Thank you."
"214","cue","00:11:48,720","00:11:50,920","-[Al] Bye.
-Aw."
"215","cue","00:11:51,000","00:11:53,120","Dude, your mom's so cute."
"216","cue","00:11:53,200","00:11:54,760","Your mom and my mom are the same, hey?"
"217","cue","00:11:54,840","00:11:56,680","Yeah,
I feel like our parents are the same."
"218","cue","00:11:56,760","00:12:01,440","Well, I do believe this is a step
in the right direction for Jess and I."
"219","cue","00:12:05,000","00:12:06,280","It's only uphill from here."
"220","cue","00:12:06,800","00:12:08,480","Oh, my God. That was so good."
"221","cue","00:12:10,960","00:12:13,640","[narrator]
<i>Now, either Claudia's very nervous</i>"
"222","cue","00:12:13,720","00:12:15,760","<i>that Austen's about to meet her family,</i>"
"223","cue","00:12:15,840","00:12:20,360","<i>or those spicy tandoori burritos</i>
<i>aren't sitting so well.</i>"
"224","cue","00:12:20,440","00:12:22,120","I'm shitting myself."
"225","cue","00:12:22,200","00:12:23,400","[narrator] <i>Damn burritos.</i>"
"226","cue","00:12:23,480","00:12:26,800","<i>Obviously Claudia cares a lot</i>
<i>about her family's opinion</i>"
"227","cue","00:12:26,880","00:12:30,600","<i>and is anxious for the first meeting</i>
<i>to go off without a hitch.</i>"
"228","cue","00:12:31,080","00:12:34,680","-Fuck. Okay. Yeah, it'll be fine.
-It's gonna be fine. You'll be fine."
"229","cue","00:12:34,760","00:12:36,120","It'll be so fine."
"230","cue","00:12:36,200","00:12:37,040","[narrator] <i>Hey, Google.</i>"
"231","cue","00:12:37,120","00:12:41,040","<i>What's the best way for Austen</i>
<i>to make a great first impression?</i>"
"232","cue","00:12:41,120","00:12:43,520","[Google voice]
<i>Austen should just be himself.</i>"
"233","cue","00:12:43,600","00:12:46,920","<i>Oh, and also make sure</i>
<i>the first thing her mom sees</i>"
"234","cue","00:12:47,000","00:12:48,840","<i>isn't him groping her darling daughter.</i>"
"235","cue","00:12:48,920","00:12:50,440","-You'll be fine.
-Actually feel my heart."
"236","cue","00:12:52,040","00:12:53,760","[Google voice] <i>Oops, too late.</i>"
"237","cue","00:12:53,840","00:12:57,520","-[both screaming]
-Oh, my God."
"238","cue","00:12:58,040","00:13:01,560","-[Claudia] We can't hear you. Oh, my God.
-<i>Oh, my God. My baby girl.</i>"
"239","cue","00:13:01,640","00:13:02,840","Oh, no."
"240","cue","00:13:03,640","00:13:07,240","-<i>Baby girl, Mommy misses you so much.</i>
-<i>I can't.</i>"
"241","cue","00:13:09,160","00:13:11,400","{\an8}[Claudia's sibling]"
"242","cue","00:13:11,480","00:13:13,840","{\an8}<i>Claudia!</i>"
"243","cue","00:13:14,480","00:13:17,720","{\an8}[Claudia's parent]"
"244","cue","00:13:17,800","00:13:19,760","{\an8}Look at my little sister!"
"245","cue","00:13:19,840","00:13:23,000","Ah, yeah, Claudia was--
She started crying straightaway"
"246","cue","00:13:23,080","00:13:25,920","as soon as she saw, you know,
her mom and her sister."
"247","cue","00:13:26,000","00:13:28,640","I know that Claudia
was very family orientated,"
"248","cue","00:13:28,720","00:13:30,920","so it was in a way
kind of beautiful to see"
"249","cue","00:13:31,000","00:13:33,160","that she had this close connection
with them."
"250","cue","00:13:33,240","00:13:35,120","I just want to say before we start,"
"251","cue","00:13:35,200","00:13:38,560","{\an8}Emma, you have raised
an absolutely beautiful daughter."
"252","cue","00:13:38,640","00:13:43,320","{\an8}Like, honestly, you should be so proud.
She… She's amazing."
"253","cue","00:13:43,400","00:13:45,160","So, yes. Thank you."
"254","cue","00:13:45,240","00:13:47,080","-<i>Inside and out.</i>
-<i>We're--</i>"
"255","cue","00:13:47,160","00:13:49,240","Inside and out. Absolutely beautiful."
"256","cue","00:13:49,320","00:13:50,840","<i>Whereabouts are you from?</i>"
"257","cue","00:13:50,920","00:13:52,440","Uh, I'm from Sydney."
"258","cue","00:13:53,040","00:13:54,920","<i>How do we feel about Adelaide?</i>"
"259","cue","00:13:55,000","00:13:57,680","-Yeah. I'm very open.
-He's very open to it."
"260","cue","00:13:57,760","00:13:59,400","<i>So, tell me, what--</i>"
"261","cue","00:13:59,480","00:14:02,640","<i>So your plans are you're gonna be</i>
<i>spending time in Adelaide,</i>"
"262","cue","00:14:02,720","00:14:04,280","<i>and, Claudia,</i>
<i>you're gonna spend time in Sydney--</i>"
"263","cue","00:14:04,360","00:14:07,440","-Yes.
-Yes, but-- Ma, in all honesty--"
"264","cue","00:14:07,520","00:14:08,760","You're gonna hate me."
"265","cue","00:14:11,600","00:14:14,960","Ma, you have to realize
Sydney's sounding really good."
"266","cue","00:14:16,680","00:14:19,000","Oh, my God, I was panicking really hard."
"267","cue","00:14:19,080","00:14:21,320","Absolutely shitting bricks,"
"268","cue","00:14:21,400","00:14:23,720","um, because you want to
make a good impression."
"269","cue","00:14:25,920","00:14:28,440","-[Austen] I haven't-- Honestly-- Listen.
-[Claudia] She's gonna kill me."
"270","cue","00:14:28,520","00:14:30,800","-Emma, I'm so sorry. No, listen.
-It's not him. It was me."
"271","cue","00:14:30,880","00:14:32,920","It's not-- I'm genuinely-- I am--"
"272","cue","00:14:33,000","00:14:36,160","What I'm saying, I'm open to the decision
on moving to Adelaide, I genuinely am,"
"273","cue","00:14:36,240","00:14:37,360","-because I feel…
-He is."
"274","cue","00:14:37,440","00:14:39,360","…as if I'm not gonna
find another girl like Claudia."
"275","cue","00:14:39,440","00:14:46,280","So I-- I am, from the bottom of my heart,
I want to move for Claudia, um…"
"276","cue","00:14:46,360","00:14:49,480","And he's saying that-- And he's seen
every crazy side of me so far."
"277","cue","00:14:52,560","00:14:55,560","-Everything.
-He's seen the Sicilian side, yeah."
"278","cue","00:14:59,360","00:15:02,440","Trust me, I've-- I've seen it all, um…"
"279","cue","00:15:02,920","00:15:09,080","But, you know, I like her for everything,
for her flaws and for her beauty."
"280","cue","00:15:12,800","00:15:14,080","Yeah, I am."
"281","cue","00:15:14,600","00:15:16,880","Nah, I'm over the moon.
I-I'm honestly so happy."
"282","cue","00:15:16,960","00:15:20,360","I've actually never felt this good
in my life. It just feels amazing."
"283","cue","00:15:21,560","00:15:23,120","-<i>We love you!</i>
-[Austen laughing]"
"284","cue","00:15:23,200","00:15:24,200","Wait, where's Elliot?"
"285","cue","00:15:29,600","00:15:32,200","{\an8}[Austen] I can't wait to meet both of you
and all your family."
"286","cue","00:15:32,840","00:15:35,040","-Bye.
-Love you so much. See you soon."
"287","cue","00:15:35,120","00:15:38,040","I knew
they would like Austen straightaway."
"288","cue","00:15:38,120","00:15:43,440","He is the most perfect guy for me
and they could see that from a mile away."
"289","cue","00:15:43,520","00:15:46,400","-[Google voice] <i>What about Jason?</i>
-[narrator] <i>Shut up, Google.</i>"
"290","cue","00:15:47,920","00:15:49,240","[Claudia] I'm not--"
"291","cue","00:15:49,320","00:15:52,000","Oh, my God!"
"292","cue","00:15:52,080","00:15:54,800","[giggling] Are you okay?"
"293","cue","00:15:57,640","00:15:59,120","{\an8}<i>I'm gonna need a tissue.</i>"
"294","cue","00:16:00,360","00:16:02,000","-[crying]
-Oh, no."
"295","cue","00:16:04,840","00:16:05,880","It's okay."
"296","cue","00:16:08,400","00:16:12,200","She's perfect. Oh, my God."
"297","cue","00:16:13,880","00:16:15,200","I'm good. How are you, Dad?"
"298","cue","00:16:15,960","00:16:21,840","{\an8}Sorry. Claudia, this is my dad, Ambrose,
and this is my mom, Romina."
"299","cue","00:16:22,320","00:16:24,640","-Hello, nice to meet you. Oh, my God.
-This is Claudia."
"300","cue","00:16:25,680","00:16:27,240","{\an8}[Claudia] Nice to meet you. I'm good."
"301","cue","00:16:27,320","00:16:28,880","How are you?"
"302","cue","00:16:31,720","00:16:35,520","He's just the most
perfect guy ever for me."
"303","cue","00:16:35,600","00:16:38,280","I mean, he has not messed up once."
"304","cue","00:16:38,360","00:16:42,760","He has been the most loyal person.
I-- It's just blown me away."
"305","cue","00:16:48,200","00:16:49,600","Thank you."
"306","cue","00:16:51,960","00:16:54,120","Yeah, we've said ""I love you""
to each other."
"307","cue","00:16:54,200","00:16:55,600","-[Ambrose] <i>Do you?</i>
-Yeah."
"308","cue","00:16:55,680","00:16:57,840","-[laughing] <i>Austen.</i>
-[Claudia] Oh, shit."
"309","cue","00:16:58,760","00:17:02,040","Yeah, Dad was super surprised
that I said ""I love you."""
"310","cue","00:17:02,120","00:17:06,280","But I kind of explained to them
that when you're in the villa,"
"311","cue","00:17:06,359","00:17:09,000","one day is so much longer than you think."
"312","cue","00:17:09,079","00:17:11,640","The thing is,
it's very different when you're here."
"313","cue","00:17:11,720","00:17:14,800","It's like
when you're with someone 24/7, every day,"
"314","cue","00:17:14,880","00:17:16,560","you share a bed with them, like…"
"315","cue","00:17:17,200","00:17:18,079","Yeah."
"316","cue","00:17:18,160","00:17:20,839","Um, so I think he was definitely
a bit shocked by it."
"317","cue","00:17:20,920","00:17:22,640","Um, but I think he understood."
"318","cue","00:17:24,720","00:17:25,880","Raquel!"
"319","cue","00:17:26,880","00:17:27,800","Who's that?"
"320","cue","00:17:27,880","00:17:30,080","{\an8}-[Austen] That's my sister.
-[Claudia] Oh, my God."
"321","cue","00:17:30,160","00:17:32,440","Oh, Favian! [laughing]"
"322","cue","00:17:34,680","00:17:36,400","I've told them a lot about you guys."
"323","cue","00:17:36,480","00:17:38,520","-A lot. Yes.
-So much."
"324","cue","00:17:41,400","00:17:43,000","So nice to meet you guys."
"325","cue","00:17:44,400","00:17:46,160","Thank you. They're so cute."
"326","cue","00:17:47,360","00:17:48,240","{\an8}[Austen] Thanks, Dad."
"327","cue","00:17:50,120","00:17:51,480","{\an8}[Austen] I love and miss you all."
"328","cue","00:17:51,560","00:17:54,240","-Bye. Oh, my God.
-[Claudia laughing]"
"329","cue","00:17:54,800","00:17:57,400","Seeing each other's families
has made this,"
"330","cue","00:17:58,120","00:18:00,400","what Austen and I have, so much more real"
"331","cue","00:18:00,480","00:18:02,160","because it's legitimate now."
"332","cue","00:18:02,240","00:18:05,280","It's given such an insight into what
the outside is gonna look like,"
