"index","type","start","end","text"
"33","cue","00:01:26,480","00:01:29,160","The boy I would like to couple up with is"
"34","cue","00:01:29,240","00:01:32,400","-Jordan.
-[narrator] <i>…stole Jordan from Claudia.</i>"
"35","cue","00:01:32,480","00:01:34,560","""You are now single
and must leave the villa."""
"36","cue","00:01:34,640","00:01:36,240","-[gasps]
-[cries]"
"37","cue","00:01:37,720","00:01:40,000","[narrator] <i>Did not see that one coming.</i>"
"38","cue","00:01:41,040","00:01:43,840","<i>To now--</i> [chuckles]
<i>Wow, it's been a while.</i>"
"39","cue","00:01:43,920","00:01:45,160","[coughs, clears throat]"
"40","cue","00:01:45,240","00:01:47,000","<i>Tonight…</i>"
"41","cue","00:01:48,640","00:01:50,160","<i>Two new bombs…</i>"
"42","cue","00:01:51,400","00:01:53,000","[screaming]"
"43","cue","00:01:53,080","00:01:55,120","[narrator] <i>…lead to raised temperatures…</i>"
"44","cue","00:01:55,200","00:01:56,600","How you doing? I'm Callum."
"45","cue","00:01:56,680","00:01:58,920","I'm ready to dig into that meal.
I'm hungry."
"46","cue","00:02:00,520","00:02:01,520","Are you serious?"
"47","cue","00:02:01,600","00:02:03,080","[narrator] <i>…and red flags.</i>"
"48","cue","00:02:03,160","00:02:05,200","Jealous side of me came out
and I wasn't happy."
"49","cue","00:02:06,120","00:02:09,199","This Islander has faked orgasms."
"50","cue","00:02:09,280","00:02:10,680","-[Jess] What?
-[Phoebe] What?"
"51","cue","00:02:10,759","00:02:11,600","How do you do that?"
"52","cue","00:02:11,680","00:02:15,160","All of our dirty secrets
are about to be spilled."
"53","cue","00:02:15,240","00:02:17,560","[both shout]"
"54","cue","00:02:46,840","00:02:48,920","The boy I would like to couple up with…"
"55","cue","00:02:51,560","00:02:52,480","is…"
"56","cue","00:03:00,640","00:03:01,880","Jordan."
"57","cue","00:03:07,240","00:03:09,200","""Holly, switch places with Claudia."""
"58","cue","00:03:16,280","00:03:17,280","[phone chimes]"
"59","cue","00:03:17,960","00:03:20,320","""Claudia, you are now single
and must leave the villa."""
"60","cue","00:03:20,400","00:03:21,920","[both gasp]"
"61","cue","00:03:24,320","00:03:25,520","[Andre] What the fuck?"
"62","cue","00:03:25,600","00:03:27,520","[crying]"
"63","cue","00:03:28,080","00:03:29,480","It's fucking bullshit."
"64","cue","00:03:34,520","00:03:36,680","[Holly] When I realized my decision
sent Claudia home,"
"65","cue","00:03:36,760","00:03:40,720","I felt like the biggest arsehole
in the entire world."
"66","cue","00:03:40,800","00:03:42,560","-I'm so sorry.
-[Jess sniffles]"
"67","cue","00:03:44,920","00:03:46,760","[Claudia] I knew she was gonna choose him."
"68","cue","00:03:46,840","00:03:50,880","It's sad because, like,
I think we were going somewhere nice."
"69","cue","00:03:50,960","00:03:52,200","[Holly] Take care."
"70","cue","00:03:52,720","00:03:54,680","{\an8}[Jess]"
"71","cue","00:03:55,280","00:03:56,600","[mouthing words] What the fuck?"
"72","cue","00:03:56,680","00:03:57,960","[Stella] Good luck."
"73","cue","00:03:58,800","00:04:00,080","I know."
"74","cue","00:04:00,160","00:04:02,200","[Layla]
They were really, really cute together."
"75","cue","00:04:02,280","00:04:04,480","And it was, like, only starting."
"76","cue","00:04:05,080","00:04:06,840","[Claudia sighs, groans]"
"77","cue","00:04:06,920","00:04:07,840","What the fuck?"
"78","cue","00:04:07,920","00:04:08,800","{\an8}[Claudia]"
"79","cue","00:04:08,880","00:04:09,920","Yeah. Not really."
"80","cue","00:04:10,920","00:04:13,560","-[Claudia] I know.
-[Jordan] It's not fair."
"81","cue","00:04:13,640","00:04:18,440","An opportunity to fall in love with him
has been taken too quickly."
"82","cue","00:04:19,360","00:04:20,640","I knew. I had a feeling."
"83","cue","00:04:22,240","00:04:25,840","But you're gonna be great. [chuckles]"
"84","cue","00:04:25,920","00:04:27,520","It's not what it's about, but…"
"85","cue","00:04:28,040","00:04:30,960","We were getting to know each other.
It was smooth sailing. We both…"
"86","cue","00:04:31,040","00:04:34,480","[inhales shakily]
…both had eggs in each other's baskets."
"87","cue","00:04:34,560","00:04:36,840","It sucks because, like,
everyone's just so cool."
"88","cue","00:04:36,920","00:04:38,080","I know."
"89","cue","00:04:38,160","00:04:40,040","You'll be good. You'll be fine."
"90","cue","00:04:40,120","00:04:42,000","-You know you'll be fine, obviously.
-Mmm."
"91","cue","00:04:42,080","00:04:43,320","You have a good time."
"92","cue","00:04:44,200","00:04:47,920","Just shattered that two days in,
you find a connection"
"93","cue","00:04:48,000","00:04:51,120","and, um, yeah,
she's packing her bags to go home."
"94","cue","00:04:51,200","00:04:53,000","You will find someone in here like that."
"95","cue","00:04:53,720","00:04:55,000","You know you will."
"96","cue","00:04:55,080","00:04:56,960","You will, obviously. You know you will."
"97","cue","00:04:57,560","00:04:58,560","Which is good."
"98","cue","00:04:59,640","00:05:01,200","-So just--
-But I want you."
"99","cue","00:05:01,280","00:05:02,280","[Claudia chuckles]"
"100","cue","00:05:03,080","00:05:08,200","Waiting for the perfect moment to have
a kiss, but, yeah, n-not meant to be."
"101","cue","00:05:08,280","00:05:10,520","Should have shot my shot a bit earlier."
"102","cue","00:05:10,600","00:05:12,280","-[Claudia] It's okay.
-It's not okay."
"103","cue","00:05:12,360","00:05:13,520","[chuckling] It's not."
"104","cue","00:05:14,240","00:05:15,240","[chuckles]"
"105","cue","00:05:15,800","00:05:20,040","Um, just make sure, like,
on the outside, you stay true to yourself."
"106","cue","00:05:20,120","00:05:23,320","-Yeah, for sure.
-And make sure, you know,"
"107","cue","00:05:23,400","00:05:26,240","there's gonna be another one
who's gonna treat you right."
"108","cue","00:05:26,320","00:05:29,320","Yeah. If this doesn't work out,
then meet me on the outside."
"109","cue","00:05:30,800","00:05:33,840","By then, hopefully,
I can tell you I've read a full book."
"110","cue","00:05:33,920","00:05:35,840","-I'll be so proud of you.
-Yeah."
"111","cue","00:05:46,840","00:05:49,320","-[Phoebe] It's a shock.
-[Jess] I'm shocked."
"112","cue","00:05:49,400","00:05:51,080","I did not see that coming."
"113","cue","00:05:51,160","00:05:53,080","Claudia,
you are honestly the sexiest woman"
"114","cue","00:05:53,160","00:05:54,440","-I've ever seen.
-Shut up."
"115","cue","00:05:55,040","00:05:58,360","Claudia brought beauty to the villa.
She was stunning."
"116","cue","00:05:58,440","00:05:59,640","She brought good vibes."
"117","cue","00:06:09,200","00:06:11,560","[Layla] She was really sweet
and just genuine"
"118","cue","00:06:11,640","00:06:13,320","and, yeah, she's gonna be missed."
"119","cue","00:06:13,400","00:06:15,800","[Andre] To think that
someone is going home already…"
"120","cue","00:06:18,240","00:06:20,680","Everyone's going through
a roller coaster of emotions."
"121","cue","00:06:20,760","00:06:24,800","At the end of the day, it's a pretty big
reality check, I think, for everyone."
"122","cue","00:06:29,720","00:06:32,640","-[Jordan] Group hug. Come on.
-[Mitchell] Everyone in."
"123","cue","00:06:32,720","00:06:34,040","-[Jess] Aw.
-[Andre chuckling]"
"124","cue","00:06:37,040","00:06:38,040","I know."
"125","cue","00:06:39,280","00:06:41,440","[Islanders cheering, applauding]"
"126","cue","00:06:43,040","00:06:46,760","When I first saw him
with those goddamn Budgy Smugglers,"
"127","cue","00:06:46,840","00:06:49,200","I was-- I think I judged him so quickly."
"128","cue","00:06:50,040","00:06:53,320","But it just taught me
that judging people too quickly"
"129","cue","00:06:53,400","00:06:56,760","is just the worst thing
that you can do 'cause he is like gold."
"130","cue","00:06:56,840","00:06:59,440","-Good luck on the outside.
-You too. Good luck in here."
"131","cue","00:06:59,520","00:07:00,600","Mm-hmm."
"132","cue","00:07:02,240","00:07:03,800","-See you.
-Have the best time."
"133","cue","00:07:03,880","00:07:06,000","-[Islanders] Bye!
-[Phoebe kissing]"
"134","cue","00:07:06,080","00:07:07,520","-[Claudia] Love you.
-[Jordan] See you."
"135","cue","00:07:07,600","00:07:08,680","Love you."
"136","cue","00:07:15,400","00:07:18,520","[Claudia] It's obviously not
a good feeling to leave the villa first."
"137","cue","00:07:23,680","00:07:27,000","But I'll go with my head held high."
"138","cue","00:07:34,480","00:07:37,880","I think Jordan was genuine
with what he said about me."
"139","cue","00:07:37,960","00:07:40,240","So, I think it's gonna be hard for him."
"140","cue","00:07:52,440","00:07:54,160","-We'll just go down there.
-Mm-hmm."
"141","cue","00:07:54,240","00:07:56,600","-I just want to be away from everybody.
-Yeah."
"142","cue","00:07:56,680","00:07:58,680","[Islanders chattering]"
"143","cue","00:08:04,080","00:08:06,760","-[Holly] Ripping the Band-Aid off.
-[Jordan] Hey?"
"144","cue","00:08:06,840","00:08:09,800","-[Holly] I said, ripping the Band-Aid off.
-[Jordan chuckles]"
"145","cue","00:08:09,880","00:08:12,360","-[Holly chuckles]
-It's the only one way to do it, isn't it?"
"146","cue","00:08:12,440","00:08:13,320","[Holly] Yeah."
"147","cue","00:08:13,400","00:08:16,040","At the end of the day,
Holly's got to do what she's got to do."
"148","cue","00:08:16,120","00:08:19,000","I respect that. She's not going
to stand up there and say,"
"149","cue","00:08:19,080","00:08:20,280","""I'm not going to choose anyone."""
"150","cue","00:08:20,360","00:08:23,400","Obviously, I do feel awful
Claudia went home."
"151","cue","00:08:23,480","00:08:25,600","-Oh, 100%.
-Like, I love her to bits."
"152","cue","00:08:25,680","00:08:26,880","-I loved her to bits.
-Mmm."
"153","cue","00:08:26,960","00:08:29,520","I've said from the start,
I don't want to step on any toes,"
"154","cue","00:08:29,600","00:08:32,480","but I don't think it's stepping on
any toes when it's so…"
"155","cue","00:08:32,559","00:08:33,960","-No one knew she was going home.
-…new."
"156","cue","00:08:34,039","00:08:36,000","Even if I did know,
she would've gone home."
"157","cue","00:08:36,080","00:08:38,480","-Which I didn't at all.
-No."
"158","cue","00:08:38,559","00:08:41,520","I stand by my point
that you can't play it safe in here,"
"159","cue","00:08:41,600","00:08:43,280","and you have to go with how you feel"
"160","cue","00:08:43,360","00:08:48,160","or, like, what you think would be best
for you in that instance,"
"161","cue","00:08:48,240","00:08:50,560","and that sounds really selfish,
but it's not."
"162","cue","00:08:51,320","00:08:54,640","It's not here to be Friendship Island.
I'm really here for myself."
"163","cue","00:08:54,720","00:08:58,120","And I want to stay true to myself
because I'm sick of, like,"
"164","cue","00:08:58,200","00:09:01,480","putting my own likes and wants aside
for other people."
"165","cue","00:09:01,560","00:09:05,640","I'm super sorry for you for upsetting you.
And I know you did like Claudia."
"166","cue","00:09:05,720","00:09:06,560","Mm-hmm."
"167","cue","00:09:06,640","00:09:09,040","She's obviously chosen someone"
"168","cue","00:09:09,120","00:09:14,480","that she is most interested in,
and unfortunately, on my behalf,"
"169","cue","00:09:15,320","00:09:17,440","that was me,
which has split me and Claudia up."
"170","cue","00:09:17,520","00:09:20,400","Good things come to those who wait
and you just take it day by day"
"171","cue","00:09:20,480","00:09:22,000","-and enjoy the experience.
-Exactly."
"172","cue","00:09:22,080","00:09:23,320","That's all I'm doing as well."
"173","cue","00:09:23,400","00:09:24,920","Yeah, I appreciate the chat, though."
"174","cue","00:09:25,000","00:09:26,760","-Thank you.
-Thanks for telling me."
"175","cue","00:09:26,840","00:09:27,920","[Jordan] It's gonna be weird"
"176","cue","00:09:28,000","00:09:30,880","not having my little Italian snack
to cuddle tonight, so yeah."
"177","cue","00:09:30,960","00:09:33,560","-[chuckles] Yeah.
-[phone chimes]"
"178","cue","00:09:36,680","00:09:37,720","What the--"
"179","cue","00:09:39,680","00:09:44,120","""Claudia,
you have not been dumped from the villa."
"180","cue","00:09:44,200","00:09:47,200","Two boys are coming to rescue you."""
"181","cue","00:09:55,680","00:09:59,040","I'm Callum. I'm 24.
I'm from Wales and I'm a pool boy."
"182","cue","00:10:07,720","00:10:11,680","I'm Tak. I'm 22. I'm a rapper, and I work
security at a strip club in Brisbane."
"183","cue","00:10:21,360","00:10:23,360","If I didn't believe in God, I do now."
"184","cue","00:10:28,680","00:10:31,440","Girls look at me and they think,
""He's dangerous."""
"185","cue","00:10:31,520","00:10:34,040","And girls love bad boys. [echoing]"
"186","cue","00:10:34,120","00:10:36,040","But I definitely have a very good side."
"187","cue","00:10:36,120","00:10:37,160","I'm loyal, 100%."
"188","cue","00:10:37,240","00:10:40,640","If I'm in a relationship,
it's just me and you. No one else."
"189","cue","00:10:41,680","00:10:43,560","I'm coming on to <i>Love Island</i> to find love."
"190","cue","00:10:43,640","00:10:45,600","I'm gonna do whatever it takes
to find that."
"191","cue","00:10:45,680","00:10:48,040","{\an8}If I've got to cut grass,
then I'm cutting grass."
"192","cue","00:10:57,440","00:11:00,200","{\an8}One of my nicknames is W.I.L.F.
""Welshman I'd Like to Fuck."""
"193","cue","00:11:00,280","00:11:01,280","{\an8}[laughs]"
"194","cue","00:11:04,600","00:11:07,400","I've never been into tattoos.
I've always run by the phrase:"
"195","cue","00:11:07,480","00:11:10,840","""Never put stickers on a Ferrari.""
So, I keep it clean-cut. [chuckles]"
"196","cue","00:11:15,160","00:11:18,440","I think I could find love.
It would have to be a girl that's cute,"
"197","cue","00:11:18,520","00:11:21,000","got a mad tan,
with some sort of intelligence,"
"198","cue","00:11:21,080","00:11:22,800","'cause I don't have
much intelligence, to be fair,"
"199","cue","00:11:22,880","00:11:24,240","so she needs to carry the team."
"200","cue","00:11:26,480","00:11:27,560","[laughs]"
"201","cue","00:11:31,080","00:11:33,360","[narrator] <i>Still under the impression</i>
<i>Claudia has been dumped,</i>"
"202","cue","00:11:33,440","00:11:35,560","<i>Stella and Jess are shocked.</i>"
"203","cue","00:11:36,320","00:11:40,680","<i>But not nearly as shocked as we are</i>
<i>by this dodgy camera angle.</i>"
"204","cue","00:11:40,760","00:11:43,680","<i>Guys, can we straighten it up, please?</i>"
"205","cue","00:11:46,600","00:11:48,760","-And I feel like, um…
-[narrator] <i>Thank you.</i>"
"206","cue","00:11:49,560","00:11:51,760","I feel like it's made me feel
like I'm here."
"207","cue","00:11:51,840","00:11:54,280","And I need to take this experience way
more seriously."
"208","cue","00:11:54,360","00:11:55,200","Yeah, me too."
"209","cue","00:11:58,360","00:12:00,840","-It's a wake-up call.
-Mmm. Yeah."
"210","cue","00:12:01,480","00:12:04,280","On the bright side though, Stella tonight."
"211","cue","00:12:04,360","00:12:07,400","Yes. Uh, there's been multiple comments
made by Andre."
"212","cue","00:12:07,480","00:12:10,120","-Right.
-Right."
"213","cue","00:12:10,200","00:12:13,040","-Stella looked stunning.
-Yes, sir."
"214","cue","00:12:13,840","00:12:15,400","-Mmm.
-I watched Andre."
"215","cue","00:12:15,480","00:12:17,920","Soon as she sat down there
with the straight hair, he's like…"
"216","cue","00:12:18,000","00:12:20,000","As soon as Holly got up to get
a water bottle, bro."
"217","cue","00:12:20,080","00:12:21,920","You're like a moth to a light."
"218","cue","00:12:22,000","00:12:24,120","[chuckling]"
"219","cue","00:12:24,200","00:12:26,400","-How do you feel, Jordan?
-It's a shock, obviously."
"220","cue","00:12:26,480","00:12:28,640","You don't expect that to happen.
It's gonna be awkward."
"221","cue","00:12:28,720","00:12:32,000","I'm not gonna roll straight over
and give her a cuddle tonight."
"222","cue","00:12:32,080","00:12:33,080","But at the same time,"
"223","cue","00:12:33,160","00:12:36,000","I don't want to just roll over.
I'm going to feel fucking terrible."
"224","cue","00:12:36,080","00:12:37,520","-But it's how I feel.
-Yeah."
"225","cue","00:12:37,600","00:12:41,840","I don't know. It's just fucking weird as.
I did not expect it, and it's just shit."
"226","cue","00:12:42,640","00:12:45,160","Look, sharing a bed with Holly,
it's going to be weird."
"227","cue","00:12:45,240","00:12:47,080","Like, I don't really share beds"
"228","cue","00:12:47,160","00:12:49,440","with people that I don't have
a genuine connection with."
"229","cue","00:12:49,520","00:12:52,880","But, at the end of the day, I'm not gonna
just give her a cold shoulder."
"230","cue","00:12:53,640","00:12:55,480","Would you give it a crack or no?"
"231","cue","00:12:56,200","00:12:59,120","I wouldn't say no. Like I said,
I'm gonna give her the time of day."
"232","cue","00:12:59,200","00:13:00,280","I'm gonna chat to her."
"233","cue","00:13:00,920","00:13:03,680","But, like, at the minute?
I don't see anything at the minute."
"234","cue","00:13:03,760","00:13:06,000","But I think it's because
you're still infatuated with Claudia."
"235","cue","00:13:06,080","00:13:08,360","That's what I mean. I had eyes
for Claudia the whole time."
"236","cue","00:13:08,440","00:13:09,720","You get the tunnel vision."
"237","cue","00:13:09,800","00:13:12,240","I felt like it was just starting
for you two."
"238","cue","00:13:12,960","00:13:14,200","Shit timing, yeah."
"239","cue","00:13:15,160","00:13:19,320","[inhales deeply, sighs]"
"240","cue","00:13:19,400","00:13:22,120","[Holly] The current situation with Jordan."
"241","cue","00:13:22,200","00:13:23,600","Where do we begin?"
"242","cue","00:13:23,680","00:13:26,320","It sucks.
But I've had a chat with him before."
"243","cue","00:13:26,400","00:13:27,800","How did that go?"
"244","cue","00:13:28,480","00:13:33,840","It went well. I just had
to bite the living shit out of my tongue."
"245","cue","00:13:33,920","00:13:35,280","I had a mad chat with her out there."
"246","cue","00:13:35,360","00:13:37,000","What did you talk about?"
"247","cue","00:13:38,160","00:13:39,640","We just talked about, like…"
"248","cue","00:13:43,200","00:13:44,360","Fuck, what did we talk about?"
"249","cue","00:13:44,440","00:13:47,880","[narrator] <i>Jordan, you were there!</i>
<i>Holly poured her heart out.</i>"
"250","cue","00:13:47,960","00:13:49,440","<i>That's not very understanding.</i>"
"251","cue","00:13:49,520","00:13:51,680","-He's understanding.
-Yeah, he is understanding,"
"252","cue","00:13:51,760","00:13:55,440","and I'm-- I'm trying to be respectful
of his feelings as well,"
"253","cue","00:13:55,520","00:13:56,520","because, like he said,"
"254","cue","00:13:56,600","00:13:58,720","the girl that he was getting along with
has been dumped."
"255","cue","00:13:58,800","00:14:00,040","And from the get-go,"
"256","cue","00:14:00,120","00:14:02,440","-you always also said you fancied Jordan.
-[Holly] Yeah."
"257","cue","00:14:02,520","00:14:03,680","-Yeah.
-You know what I mean?"
"258","cue","00:14:03,760","00:14:06,240","It's not like you randomly sprung
and said a random name,"
"259","cue","00:14:06,320","00:14:07,920","and we're like,
""We didn't see that coming."""
"260","cue","00:14:08,000","00:14:10,000","I think we all kind of did see it coming."
"261","cue","00:14:10,080","00:14:11,960","And you gotta do what's best for you."
"262","cue","00:14:12,040","00:14:14,120","Jordan's reaction did piss me off
a little bit."
"263","cue","00:14:14,200","00:14:16,400","Just have a little bit of empathy."
"264","cue","00:14:16,480","00:14:19,560","Try standing up there in front of everyone
and then see how you like"
"265","cue","00:14:19,640","00:14:22,560","to be doing that dumping and to be
sending someone home."
"266","cue","00:14:22,640","00:14:26,520","He's like, ""I need time. I need time
to do my own thing."" So I get that."
"267","cue","00:14:26,600","00:14:28,560","I said,
""I'm not forcing you to do anything."""
"268","cue","00:14:28,640","00:14:32,160","So if he's really that fucking upset,
like, just stick it up, son."
"269","cue","00:14:32,240","00:14:34,280","At least you get to make a new friend."
"270","cue","00:14:34,360","00:14:35,520","-I get it really sucks.
-Yeah."
"271","cue","00:14:35,600","00:14:37,560","-I'm not a fucking ogre.
-[Layla] Yeah."
"272","cue","00:14:37,640","00:14:41,200","Am I really that bad?
Are you really that disgusted?"
"273","cue","00:14:41,280","00:14:43,760","Feel like he probably didn't mean it
in that way."
"274","cue","00:14:43,840","00:14:46,920","I'm just gonna take a quick video
drinking away my sorrows."
"275","cue","00:14:47,000","00:14:48,280","These are the best to neck."
"276","cue","00:14:48,800","00:14:51,160","Just drinking away my sorrows tonight."
"277","cue","00:14:52,320","00:14:56,640","Me and Claudia were, um, yeah,
hitting it off and having great chats."
"278","cue","00:14:57,240","00:14:59,200","Yeah, the chemistry was definitely there."
"279","cue","00:14:59,800","00:15:02,400","She's already-- Yeah, like, she's gone so…"
"280","cue","00:15:04,240","00:15:07,560","[narrator] <i>Poor Jordan and poor Claudia.</i>"
"281","cue","00:15:07,640","00:15:11,040","<i>Some champagne 'cause she is feeling fine.</i>"
"282","cue","00:15:11,120","00:15:12,480","[Tak] Let's get back in the villa."
"283","cue","00:15:12,560","00:15:13,880","-Wait. We're going now?
-[Callum] Yeah."
"284","cue","00:15:13,960","00:15:15,800","-We should get back in, yeah.
-Shut the fuck up."
"285","cue","00:15:15,880","00:15:18,040","-Everyone's going to die.
-[Tak] Here's to the villa."
"286","cue","00:15:18,120","00:15:19,480","[Callum] Cheers to start the night."
"287","cue","00:15:19,560","00:15:21,560","-Yes. No shit.
-[Tak] Starting it right."
"288","cue","00:15:23,440","00:15:25,200","-Oh, my God. Can I hug you again?
-[Callum] Yeah."
"289","cue","00:15:25,280","00:15:26,640","Like a Christmas present."
"290","cue","00:15:26,720","00:15:28,520","[Callum] We're going back in. Dominate."
"291","cue","00:15:28,600","00:15:32,240","-The gift that keeps giving.
-I know. Oh, my God. I'm shaking. Okay."
"292","cue","00:15:32,320","00:15:33,640","-Let's do it. Yeah.
-Okay, let's go?"
"293","cue","00:15:34,440","00:15:35,440","-Can I?
-Yes."
"294","cue","00:15:35,520","00:15:37,000","Thank you. Thank you very much."
"295","cue","00:15:37,080","00:15:38,600","How has it been in there so far?"
"296","cue","00:15:39,240","00:15:42,080","-Chaotic?
-No, it's chaos, but it's amazing."
"297","cue","00:15:42,160","00:15:44,360","You guys are gonna absolutely love it."
"298","cue","00:15:44,440","00:15:46,640","-You gotta show us around.
-I will. I'm telling you."
"299","cue","00:15:46,720","00:15:49,800","I'll show you every nook and cranny.
Every nook and cranny."
"300","cue","00:15:50,480","00:15:52,320","His awkward way of kind of doing jokes,"
"301","cue","00:15:52,400","00:15:54,280","-and I said to Jess, I said--
-[phone chimes]"
"302","cue","00:15:54,360","00:15:55,840","-Holy shit.
-We've got more!"
"303","cue","00:15:59,080","00:16:01,560","-They got a text.
-Fuck off."
"304","cue","00:16:01,640","00:16:03,520","[screaming]"
"305","cue","00:16:03,600","00:16:05,640","-No.
-Oh, my God!"
"306","cue","00:16:05,720","00:16:06,960","-[Holly] Oh, my God.
-[Layla] Here?"
"307","cue","00:16:07,040","00:16:08,840","-Did they?
-[Conor] Yeah."
"308","cue","00:16:08,920","00:16:10,320","-[Andre laughs]
-[Mitchell] What now?"
"309","cue","00:16:11,000","00:16:12,320","I got a text."
"310","cue","00:16:13,680","00:16:16,520","-Yeah, we know. We're aware.
-[Layla] Okay."
"311","cue","00:16:16,600","00:16:18,840","-My heart is beating so fucking hard.
-No fucking way."
"312","cue","00:16:18,920","00:16:23,000","{\an8}""Islanders incoming. #BombsAway."""
"313","cue","00:16:23,080","00:16:26,000","-[screaming]
-Oh, my God."
"314","cue","00:16:26,080","00:16:28,560","-Fuck!
-Fucking hell."
"315","cue","00:16:28,640","00:16:29,680","[laughs]"
"316","cue","00:16:34,120","00:16:35,960","-It's not happening right now.
-Now?"
"317","cue","00:16:36,040","00:16:37,840","-[Phoebe] They're incoming.
-Wait. No, they're coming."
"318","cue","00:16:52,680","00:16:54,440","-No, not now.
-Holy fucking shit."
"319","cue","00:16:55,080","00:16:56,280","[Phoebe] Oh, my God."
"320","cue","00:16:59,160","00:17:01,520","-[Conor] What?
-Oh, my God. She's back."
"321","cue","00:17:02,120","00:17:03,760","-What?
-It's Claudia!"
"322","cue","00:17:03,840","00:17:06,280","I knew it! [screams]"
"323","cue","00:17:06,359","00:17:08,400","[Jess] What the fuck!"
"324","cue","00:17:09,760","00:17:11,560","-[Phoebe] Holy shit.
-She's back."
"325","cue","00:17:11,640","00:17:13,960","Hey, how are you doing? I'm Callum.
Nice to meet you."
"326","cue","00:17:14,040","00:17:16,119","Claudia did not just come back
with a snack."
"327","cue","00:17:16,200","00:17:18,240","She came back with a meal."
"328","cue","00:17:18,319","00:17:19,720","Hi. How are you doing? I'm Callum."
"329","cue","00:17:19,800","00:17:23,000","I'm ready to dig into that meal.
I'm hungry."
"330","cue","00:17:23,079","00:17:25,640","-Oh, my God. Hi, I'm Jess.
-I'm Tak. Nice to meet you."
"331","cue","00:17:25,720","00:17:27,160","-Sorry, what was your name?
-Tak."
"332","cue","00:17:27,240","00:17:28,400","-What's your name?
-Callum."
"333","cue","00:17:28,480","00:17:29,800","Is that her? Claudia."
"334","cue","00:17:29,880","00:17:31,480","-What?
-That's Claudia."
"335","cue","00:17:32,360","00:17:34,280","I think all the boys literally said--"
"336","cue","00:17:34,360","00:17:36,840","They were like,
""Look how fricking ripped Callum is."""
"337","cue","00:17:36,920","00:17:39,600","And I was like, ""Yeah,
I think it's hard for us to miss."""
"338","cue","00:17:39,680","00:17:43,680","-You have an accent. Where are you from?
-From Wales. From Wales. Yeah."
"339","cue","00:17:43,760","00:17:47,360","-So, how's it been? What's the goal?
-If he tries to cuddle Claudia tonight…"
"340","cue","00:17:47,440","00:17:49,400","-[chuckling]
-""Get your hands off my woman."""
"341","cue","00:17:49,480","00:17:51,520","Otherwise he's fucking catching elbows."
"342","cue","00:17:51,600","00:17:54,600","Fuck. [stammers]
I forgot all your names already."
"343","cue","00:17:54,680","00:17:55,680","Haven't you?"
"344","cue","00:17:55,760","00:17:58,920","-Man, the girls are a fucking bit happy.
-Bro, what the fuck?"
"345","cue","00:17:59,000","00:18:00,440","He's fucking jacked."
"346","cue","00:18:00,960","00:18:02,280","Bro, he's fucking jacked."
