"index","type","start","end","text"
"100","cue","00:06:20,280","00:06:22,200","I wonder who everyone else is going to be."
"101","cue","00:06:22,280","00:06:25,000","I'm so excited to meet everyone.
The girls, the boys."
"102","cue","00:06:25,080","00:06:27,720","-Like, I'm really excited.
-I know. I'm so excited."
"103","cue","00:06:27,800","00:06:31,720","[narrator] <i>They're excited. I'm excited.</i>
<i>Our driver's excited.</i>"
"104","cue","00:06:31,800","00:06:35,240","<i>'Cause after this drop-off,</i>
<i>he finally gets a toilet break.</i>"
"105","cue","00:06:35,320","00:06:37,160","[pop music playing]"
"106","cue","00:06:44,120","00:06:45,880","[both gasp, scream]"
"107","cue","00:06:45,960","00:06:47,480","-Oh, my God.
-Hi."
"108","cue","00:06:48,080","00:06:50,480","[Stella] Oh, my gosh. Hello!"
"109","cue","00:06:50,560","00:06:52,400","-[Claudia] Gosh. She's so hot.
-[Stella] I know."
"110","cue","00:06:52,480","00:06:54,640","You guys look so good."
"111","cue","00:06:54,720","00:06:55,880","I'm Jess."
"112","cue","00:06:55,960","00:06:57,480","-[Stella] Jess.
-I'm Claudia. This is--"
"113","cue","00:06:57,560","00:06:58,760","I'm Stella."
"114","cue","00:06:58,840","00:07:00,960","-So nice to meet you.
-Nice to meet you."
"115","cue","00:07:01,040","00:07:02,720","-Jess, was it? Stella.
-Yeah, Jess. Stella?"
"116","cue","00:07:02,800","00:07:04,720","-Lovely to finally meet you.
-Nice to meet you."
"117","cue","00:07:04,800","00:07:06,200","-Claudia.
-Claudia. Nice to meet you."
"118","cue","00:07:06,280","00:07:09,560","-[Stella] How are you?
-I'm good, man. How are you guys?"
"119","cue","00:07:09,640","00:07:13,240","-Yeah, good. We're just like, ""Whoa.""
-Like, shaking nervous."
"120","cue","00:07:13,320","00:07:15,280","-Yeah.
-Yeah. Like, ""It's happening."
"121","cue","00:07:15,360","00:07:16,920","-It's happening.""
-[Stella] We're in a dream."
"122","cue","00:07:17,000","00:07:18,920","-I know.
-So, what's your type?"
"123","cue","00:07:19,000","00:07:20,240","[Jess] My type. [groans]"
"124","cue","00:07:20,320","00:07:22,600","I usually go for someone
that doesn't look like me."
"125","cue","00:07:22,680","00:07:25,600","-So, like, blond hair, blue eyes.
-Oh."
"126","cue","00:07:25,680","00:07:28,760","And I'm a bit of a nerd as well.
So I need a guy that's a nerd."
"127","cue","00:07:28,840","00:07:31,360","I like someone
that's got similar interests to me."
"128","cue","00:07:33,080","00:07:36,600","Hi, my name's Jessica.
I'm 25 and I'm from West Sydney."
"129","cue","00:07:41,560","00:07:44,760","Like to play video games on weekends.
<i>Call of Duty.</i>"
"130","cue","00:07:44,840","00:07:47,280","I've got the headset on,
I'm in my room, and it's on."
"131","cue","00:07:47,360","00:07:48,880","There are enemies coming from that way,"
"132","cue","00:07:48,960","00:07:51,880","and I'm like,
""What are you doing? You gotta fall back."""
"133","cue","00:07:51,960","00:07:52,880","[laughs]"
"134","cue","00:07:52,960","00:07:54,840","[hip-hop music playing]"
"135","cue","00:08:00,960","00:08:02,800","I can always tell when something's up
with a guy"
"136","cue","00:08:02,880","00:08:04,960","'cause I'm one to want investigations."
"137","cue","00:08:05,040","00:08:08,040","My last relationship,
he started to be a bit secretive."
"138","cue","00:08:08,120","00:08:09,760","When he was sleeping,
I went into his phone"
"139","cue","00:08:09,840","00:08:13,000","and I saw him basically DMing other girls."
"140","cue","00:08:13,600","00:08:16,640","If my boyfriend is ever in your DMs,
you can have him."
"141","cue","00:08:16,720","00:08:18,840","And I have a strict ""no return"" policy."
"142","cue","00:08:23,000","00:08:24,920","How can you cheat on me? Have you seen me?"
"143","cue","00:08:25,000","00:08:26,360","I'm the whole package, right?"
"144","cue","00:08:26,440","00:08:27,320","I'm hot."
"145","cue","00:08:29,040","00:08:31,040","I'm hot. Fuck, what else?"
"146","cue","00:08:32,559","00:08:34,799","Can't say I'm smart.
I'm not really that smart."
"147","cue","00:08:40,919","00:08:42,919","-What's your biggest ick?
-Arrogance."
"148","cue","00:08:43,000","00:08:46,240","It's like, if a guy thinks they're
too good for you, it's like, ""Shut up."""
"149","cue","00:08:46,320","00:08:48,160","-Oh, my God. I know.
-[Jess] I hate that."
"150","cue","00:08:48,240","00:08:49,560","How about you?"
"151","cue","00:08:49,640","00:08:52,280","I could get the ick
of someone walking out of a car wrong."
"152","cue","00:08:52,360","00:08:53,560","-You know?
-Oh, yeah. Okay."
"153","cue","00:08:53,640","00:08:55,400","-You know what I mean?
-[Stella laughs]"
"154","cue","00:08:55,480","00:08:57,680","Their butt crack shows or something,
and you're like, ""Yep."
"155","cue","00:08:57,760","00:09:00,480","-Never seeing you again."" Yeah.
-Not the butt crack."
"156","cue","00:09:00,560","00:09:02,800","I've never seen a guy that's
done the butt crack."
"157","cue","00:09:02,880","00:09:04,720","-When you see it, you can't unsee it.
-[both laugh]"
"158","cue","00:09:04,800","00:09:06,360","And you're done with them.
I'm telling you."
"159","cue","00:09:06,440","00:09:07,680","-Oh, my gosh.
-[Jess] Yeah."
"160","cue","00:09:08,800","00:09:09,960","Whoo!"
"161","cue","00:09:10,040","00:09:12,000","Where are all the boys?"
"162","cue","00:09:12,080","00:09:14,080","[pop music playing]"
"163","cue","00:09:21,040","00:09:24,040","-Hi!
-Hi! [laughs]"
"164","cue","00:09:24,120","00:09:25,640","Hi, I'm Layla."
"165","cue","00:09:25,720","00:09:27,680","-Layla, nice to meet you.
-Layla."
"166","cue","00:09:27,760","00:09:28,840","[exhales deeply]"
"167","cue","00:09:28,920","00:09:30,680","-Hello! [laughs]
-[snorts]"
"168","cue","00:09:30,760","00:09:32,960","-[Jess] You're fine.
-[Layla] Day one going strong."
"169","cue","00:09:33,040","00:09:35,200","-I mean--
-[Jess] That will not air."
"170","cue","00:09:35,280","00:09:37,440","-I hope it does, okay?
-[Jess laughs]"
"171","cue","00:09:37,520","00:09:39,520","[pop music playing]"
"172","cue","00:09:45,720","00:09:48,760","I'm Layla. I'm 20.
I'm from Melbourne and I'm a dancer."
"173","cue","00:09:51,080","00:09:52,920","I'm very, very flirty."
"174","cue","00:09:53,720","00:09:57,320","I don't really have a massive girl code.
I have my best interests at heart."
"175","cue","00:09:57,400","00:10:00,480","So I wouldn't get curt if you go for it
and you push me back."
"176","cue","00:10:00,560","00:10:01,880","I will just push you further."
"177","cue","00:10:08,800","00:10:11,000","I fell in love
with my best friend's boyfriend."
"178","cue","00:10:11,080","00:10:13,800","I liked him first and she knew that."
"179","cue","00:10:18,720","00:10:21,320","I ended up losing my best friend.
It was definitely a shit show."
"180","cue","00:10:22,400","00:10:23,680","I know what I want."
"181","cue","00:10:23,760","00:10:27,720","They have to be honest. Kind.
They have to be funny to me, at least."
"182","cue","00:10:30,040","00:10:32,320","Banter that's like low-key bullying,
love it."
"183","cue","00:10:32,400","00:10:34,240","Just bully me a little. [chuckles]"
"184","cue","00:10:39,320","00:10:41,960","So, what are you guys, like, into?"
"185","cue","00:10:42,040","00:10:44,800","Not, like, I mean, sex stuff.
But I mean-- You know?"
"186","cue","00:10:44,880","00:10:46,840","-I mean, boys. Let's start easy.
-[laughs]"
"187","cue","00:10:46,920","00:10:49,440","I like the dark, like-- You know."
"188","cue","00:10:49,520","00:10:52,320","Brown eyes, brown hair.
I don't really go for blonds so much."
"189","cue","00:10:52,400","00:10:53,840","-How about you?
-[Layla] Okay."
"190","cue","00:10:53,920","00:10:56,600","I'm, like, really big on personality."
"191","cue","00:10:56,680","00:10:58,240","-Yeah.
-[Layla] Do you know what I mean?"
"192","cue","00:10:58,320","00:11:00,400","Someone who's my equal and we can just--"
"193","cue","00:11:00,480","00:11:01,880","-Effortless.
-[Layla] You know? Yeah."
"194","cue","00:11:01,960","00:11:03,320","Whoo!"
"195","cue","00:11:09,400","00:11:11,240","Whoo!"
"196","cue","00:11:22,480","00:11:24,400","[Jess] Oh, my God."
"197","cue","00:11:25,000","00:11:26,080","Hello."
"198","cue","00:11:26,160","00:11:28,040","-Yeah, two of them.
-[Islander] Hi!"
"199","cue","00:11:28,760","00:11:30,240","-Hi, guys.
-Hello."
"200","cue","00:11:30,320","00:11:32,000","-Hi!
-[laughs]"
"201","cue","00:11:32,080","00:11:33,520","Holy shit, we've made it."
"202","cue","00:11:34,200","00:11:35,200","Hi!"
"203","cue","00:11:36,520","00:11:38,360","-Hi. Nice to meet you.
-Oh, my God."
"204","cue","00:11:39,080","00:11:41,880","-Are you from England?
-Yeah. What was your name?"
"205","cue","00:11:41,960","00:11:44,680","-Nice to meet you. I love your accent.
-Claudia. Thank you."
"206","cue","00:11:44,760","00:11:46,840","-I love your swimsuit.
-[Claudia] Thank you so much."
"207","cue","00:11:46,920","00:11:49,000","Oh, my God.
Get me a glass of whatever this is."
"208","cue","00:11:49,080","00:11:50,600","Yeah, champagne."
"209","cue","00:11:50,680","00:11:52,560","[pop music playing]"
"210","cue","00:11:53,640","00:11:58,080","I'm Holly. I'm 25. I live in Brisbane
but I'm originally from England."
"211","cue","00:12:00,240","00:12:01,880","I'm your classic Pommy bird."
"212","cue","00:12:01,960","00:12:04,680","I love to go out, have a bit of a party."
"213","cue","00:12:04,760","00:12:07,200","Love to take the piss out of myself.
A bit of banter."
"214","cue","00:12:12,560","00:12:15,400","Sometimes I can walk over men,
not meaning to,"
"215","cue","00:12:15,480","00:12:17,240","and then other times,
they just deserve it."
"216","cue","00:12:19,640","00:12:21,560","I'm a bit of a fuckgirl
when it comes to boys."
"217","cue","00:12:21,640","00:12:24,080","You gotta try it before you buy it
at the end of the day."
"218","cue","00:12:26,040","00:12:29,200","Brisbane boys are like your kebab meat
at the end of a night out."
"219","cue","00:12:29,280","00:12:34,520","And I want my filet mignon,
top shelf kind of lad."
"220","cue","00:12:34,600","00:12:35,760","Chef's kiss."
"221","cue","00:12:40,040","00:12:43,120","-How many, like, relationships?
-Zero."
"222","cue","00:12:43,200","00:12:44,400","[Layla laughs]"
"223","cue","00:12:44,480","00:12:47,360","-Same.
-I'm in a situationship, though, babe."
"224","cue","00:12:47,440","00:12:48,480","[all laugh]"
"225","cue","00:12:48,560","00:12:51,240","All my exes have just been skinny,
lanky, little white boys."
"226","cue","00:12:51,320","00:12:52,640","[Layla] Oh, my God, same!"
"227","cue","00:12:52,720","00:12:57,320","I think like 99% of the guys I've gone
with are all brunettes with blue eyes."
"228","cue","00:12:57,400","00:12:58,960","-It's weird.
-What?"
"229","cue","00:12:59,040","00:13:00,960","-[Stella] Where are they?
-I know. [laughs]"
"230","cue","00:13:01,040","00:13:02,120","[laughs]"
"231","cue","00:13:02,840","00:13:04,840","Athletes, babe. [laughs]"
"232","cue","00:13:04,920","00:13:07,480","-Footie players.
-Oh, footie players."
"233","cue","00:13:12,680","00:13:16,400","I'm Phoebe.
I'm 22, from Bondi, and I work in fashion."
"234","cue","00:13:18,880","00:13:21,360","I do have a little thing for AFL boys."
"235","cue","00:13:21,440","00:13:23,880","I'm gonna say ten-plus
that I have gotten with."
"236","cue","00:13:23,960","00:13:26,760","My mum's gonna have a heart attack.
[laughs]"
"237","cue","00:13:32,840","00:13:34,200","Guys are so oblivious."
"238","cue","00:13:35,960","00:13:39,520","All my friends like to do
little waves behind the bar. No."
"239","cue","00:13:40,320","00:13:42,080","You could be waving
at someone behind them."
"240","cue","00:13:42,160","00:13:44,840","You're winking, you could have
something in your eye. Go up to them."
"241","cue","00:13:44,920","00:13:46,440","Life's short. Get it, girl."
"242","cue","00:13:49,240","00:13:52,000","But, no more AFL players.
I'm banning myself."
"243","cue","00:13:53,360","00:13:55,200","Maybe a different sport. [chuckles]"
"244","cue","00:13:58,800","00:14:00,800","Okay. Cheers, ladies."
"245","cue","00:14:00,880","00:14:02,480","-Whoo-hoo!
-Cheers!"
"246","cue","00:14:02,560","00:14:04,960","-[Stella] Whoo-hoo!
-[Holly] <i>Love Island</i> 2022, baby."
"247","cue","00:14:05,040","00:14:06,440","-Yes.
-Yeah!"
"248","cue","00:14:07,320","00:14:09,800","[narrator]
<i>Well, it's not officially game on</i>"
"249","cue","00:14:09,880","00:14:13,680","<i>until the queen bee</i>
<i>of </i>Love Island<i> herself buzzes by.</i>"
"250","cue","00:14:13,760","00:14:18,960","<i>She's our sizzling, sun-kissed </i>señorita<i>,</i>
<i>sent to spice up the summer.</i>"
"251","cue","00:14:19,040","00:14:22,960","<i>Say it with me, people.</i>
<i>""Let's bring on the Monk.""</i>"
"252","cue","00:14:23,200","00:14:25,480","[pop music playing]"
"253","cue","00:14:37,760","00:14:39,160","-Who's that?
-Oh, my God."
"254","cue","00:14:40,200","00:14:41,560","-[Claudia] Don't.
-Oh, my God."
"255","cue","00:14:41,640","00:14:42,800","She looks so good."
"256","cue","00:14:42,880","00:14:44,040","There she is."
"257","cue","00:14:44,120","00:14:46,480","[Sophie] <i>Hola, señoritas.</i>"
"258","cue","00:14:46,560","00:14:48,040","[all laughing]"
"259","cue","00:14:48,120","00:14:49,680","Shut the fuck up."
"260","cue","00:14:49,760","00:14:51,200","[Phoebe] This is so weird."
"261","cue","00:14:51,280","00:14:52,480","Is it hot enough for you?"
"262","cue","00:14:52,560","00:14:54,080","-Oh, yeah.
-It's hot."
"263","cue","00:14:54,160","00:14:56,000","Well, it's about to get even hotter."
"264","cue","00:14:56,080","00:14:57,360","-[all exclaim]
-Whoo!"
"265","cue","00:14:57,440","00:14:59,160","-Yes.
-That's what we need."
"266","cue","00:14:59,240","00:15:01,440","-[Sophie] Wow, how big is this villa?
-Huge."
"267","cue","00:15:01,520","00:15:04,000","-I got my Spanish steps in.
-[Layla] Yeah."
"268","cue","00:15:04,080","00:15:05,520","-Get all your walking in.
-Pretty much."
"269","cue","00:15:05,600","00:15:06,720","-[Sophie] Okay.
-Wow."
"270","cue","00:15:06,800","00:15:09,520","Well, hands up. Who's ready for love?"
"271","cue","00:15:09,600","00:15:10,600","-[Layla] Me.
-Me."
"272","cue","00:15:10,680","00:15:13,960","Hands up if you're ready for
the best experience of your entire life."
"273","cue","00:15:14,040","00:15:15,480","-Yeah.
-Yes."
"274","cue","00:15:16,200","00:15:18,160","Okay, girls. Bad boys or good boys?"
"275","cue","00:15:18,240","00:15:19,880","-Good boys.
-Bad boy."
"276","cue","00:15:19,960","00:15:21,080","[chuckles]"
"277","cue","00:15:21,160","00:15:22,920","-Bad boys.
-Oh, you like a bad boy?"
"278","cue","00:15:23,000","00:15:27,440","I don't want to like a bad boy
but good guys give me the ick."
"279","cue","00:15:27,520","00:15:29,120","-Okay.
-[Phoebe] I know."
"280","cue","00:15:29,200","00:15:33,200","I wanna change that though.
I wanna un-ick myself, if that's possible."
"281","cue","00:15:33,280","00:15:34,400","[Sophie] Now, girls."
"282","cue","00:15:34,960","00:15:36,600","-You've all seen the show.
-Yeah."
"283","cue","00:15:36,680","00:15:38,840","-And you know what happens next, right?
-Yes."
"284","cue","00:15:38,920","00:15:42,520","You all line up and the boys come out
one by one and they pick one of you."
"285","cue","00:15:42,600","00:15:43,760","Yeah."
"286","cue","00:15:43,840","00:15:46,400","-Well, that's what we normally do.
-Oh, shit."
"287","cue","00:15:48,520","00:15:50,200","-Oh, my God.
-Well, this year…"
"288","cue","00:15:50,280","00:15:53,040","-[Layla] Yeah?
-…we're doing things a little differently."
"289","cue","00:15:53,960","00:15:55,120","-[Layla] Okay.
-[Phoebe] Oh, God."
"290","cue","00:15:55,200","00:16:00,080","Ladies, what would you say if
I offered you a sneaky peek at the boys"
"291","cue","00:16:00,160","00:16:02,560","and a chance to ask them some questions?"
"292","cue","00:16:02,640","00:16:03,720","[Phoebe] Yes!"
"293","cue","00:16:03,800","00:16:05,680","-Yes.
-Yes."
"294","cue","00:16:05,760","00:16:07,600","-Before any picking.
-[Islanders] Yes."
"295","cue","00:16:07,680","00:16:10,200","-It's only fair, isn't it?
-Exactly."
"296","cue","00:16:10,280","00:16:11,560","Wanna meet the first boy?"
"297","cue","00:16:11,640","00:16:13,960","-Yes!
-Oh, my God, stop."
"298","cue","00:16:14,040","00:16:15,760","This is Mitchell."
"299","cue","00:16:15,840","00:16:16,960","-[gasps]
-[squeals]"
"300","cue","00:16:22,520","00:16:23,760","Oh, my God, he's here."
"301","cue","00:16:23,840","00:16:26,560","-[Jess] Oh, my God. He's here.
-Oh, my God. It's a boy."
"302","cue","00:16:26,640","00:16:28,480","[all laughing]"
"303","cue","00:16:34,960","00:16:36,640","I'm Mitchell. I'm 25 years old."
"304","cue","00:16:36,720","00:16:39,400","I am originally from New Zealand
and now I live in Sydney."
"305","cue","00:16:41,480","00:16:44,680","Definitely looking for someone
that doesn't take life too seriously."
"306","cue","00:16:44,760","00:16:46,280","They just take the piss."
"307","cue","00:16:49,160","00:16:54,280","If they're driven, and smart, and--
No, don't hit that. [laughs]"
"308","cue","00:16:58,960","00:17:01,960","I have been in love.
It was like nothing I've ever felt."
"309","cue","00:17:02,040","00:17:04,200","I was so in love with
my high school best friend."
"310","cue","00:17:04,280","00:17:06,960","The only downside is
she didn't love me back. [chuckles]"
"311","cue","00:17:08,839","00:17:10,880","I would describe myself
as a bit of a fuckboy."
"312","cue","00:17:10,960","00:17:12,960","A nice fuckboy.
The nicest fuckboy in the world."
"313","cue","00:17:13,640","00:17:17,800","I'd never do anything manipulate--
[stammers] manipulative."
"314","cue","00:17:18,560","00:17:22,240","I never do it on purpose.
I always fuck girls over on accident."
"315","cue","00:17:22,319","00:17:24,240","[chuckles] Don't air that one."
"316","cue","00:17:28,240","00:17:30,320","Mitchell is from New Zealand."
"317","cue","00:17:30,400","00:17:32,840","-Oh, my God. I wanted a Kiwi boy.
-Have you been with a Kiwi?"
"318","cue","00:17:32,920","00:17:34,600","-I want a Kiwi.
-[Sophie] You want a Kiwi?"
"319","cue","00:17:34,680","00:17:36,200","-[Phoebe] I want a Kiwi.
-That's handy."
"320","cue","00:17:36,280","00:17:38,440","-[Mitchell] Where we going?
-[Islanders laugh]"
"321","cue","00:17:38,520","00:17:39,800","Oh, he's got tattoos as well."
"322","cue","00:17:39,880","00:17:42,400","-[Sophie] Oh, there you go.
-I love Kiwi boys."
"323","cue","00:17:42,480","00:17:43,720","[Holly] He's got a nice bum."
"324","cue","00:17:44,960","00:17:46,120","How are we?"
"325","cue","00:17:46,200","00:17:47,280","-<i>Hola</i>, Mitchell.
-[all] Hi!"
"326","cue","00:17:47,360","00:17:48,520","Is this a look?"
"327","cue","00:17:48,600","00:17:50,120","[Islanders chattering]"
"328","cue","00:17:50,200","00:17:52,080","-[Mitchell chuckles]
-[Phoebe] Ooh, hi."
"329","cue","00:17:52,160","00:17:53,320","You're all gorgeous."
"330","cue","00:17:53,400","00:17:54,840","Aw."
"331","cue","00:17:54,920","00:17:56,640","-[Holly] He's got nice teeth.
-[Sophie] Doesn't he?"
"332","cue","00:17:56,720","00:17:57,960","-Yeah.
-Nice smile."
"333","cue","00:17:58,040","00:17:59,520","Nice tats. I like the tattoos."
"334","cue","00:17:59,600","00:18:02,960","-I wanna hear the accent a bit more.
-The accent? I don't have an accent."
"335","cue","00:18:03,040","00:18:04,680","[all laughing]"
"336","cue","00:18:04,760","00:18:06,080","What accent?"
"337","cue","00:18:06,160","00:18:08,040","I'm Australian.
What are you talking about?"
"338","cue","00:18:08,120","00:18:08,960","[chuckles]"
"339","cue","00:18:09,040","00:18:10,920","Girls,
who wants to ask Mitchell a question?"
"340","cue","00:18:11,000","00:18:12,760","-[groans]
-[Sophie] One at a time."
"341","cue","00:18:12,840","00:18:13,840","-I'll go.
-Yep."
"342","cue","00:18:13,920","00:18:17,200","What's your immediate type,
like, looks-wise?"
"343","cue","00:18:17,280","00:18:21,720","-Um, I would say my history is blonde.
-Damn it."
