"index","type","start","end","text"
"41","cue","00:02:35,240","00:02:38,200","-What are you gonna do?
-Hang out with the boys. [laughs]"
"42","cue","00:02:39,240","00:02:42,400","[Phoebe H] I did hope
that Jordan would leave with me."
"43","cue","00:02:42,480","00:02:44,880","Maybe it's not as strong
as I thought it was."
"44","cue","00:02:51,320","00:02:53,680","[narrator] <i>Miserable mullet moon.</i>"
"45","cue","00:02:53,760","00:02:55,640","All you girls wanna go
for a chat up there?"
"46","cue","00:02:55,720","00:02:57,040","-[Tina laughs]
-Yeah."
"47","cue","00:02:57,120","00:02:59,280","[Stella] There's only a few days left
of <i>Love Island</i>."
"48","cue","00:02:59,360","00:03:02,320","I would have just presumed
that Jordan would have gone with her"
"49","cue","00:03:02,400","00:03:04,760","just to show her
that he really does care about her."
"50","cue","00:03:05,360","00:03:07,200","Seeing her reaction"
"51","cue","00:03:07,280","00:03:09,640","and how much she probably
wanted you to go,"
"52","cue","00:03:09,720","00:03:12,920","-how does that make you feel?
-Yeah, shit, obviously."
"53","cue","00:03:13,000","00:03:16,480","Feeling empty but I think it'll hit me
probably tomorrow or tonight even."
"54","cue","00:03:17,080","00:03:19,440","[Jess] I got a bullshit detector"
"55","cue","00:03:19,520","00:03:22,680","and what I'm hearing now from Jordan is…
[imitates beeping] …bullshit."
"56","cue","00:03:22,760","00:03:25,280","I heard that you thought
that I should be leaving with her"
"57","cue","00:03:25,360","00:03:27,280","and you think that I'm doing
the wrong thing by not."
"58","cue","00:03:27,360","00:03:29,680","I will admit I was the head
of the party of, like,"
"59","cue","00:03:29,760","00:03:32,720","""Why the fuck is Jordan doing this?""
I will admit to that."
"60","cue","00:03:32,800","00:03:35,600","But I was only coming from a place
where seeing her really upset…"
"61","cue","00:03:35,680","00:03:37,440","-Yeah.
-…I wanted her to kind of stick up"
"62","cue","00:03:37,520","00:03:38,880","for herself a little bit more."
"63","cue","00:03:38,960","00:03:41,200","We just want her
to express her feelings to you."
"64","cue","00:03:41,280","00:03:45,720","She said to us that if you were going,
she would leave with you."
"65","cue","00:03:45,800","00:03:48,040","I've said to her I wouldn't want her to."
"66","cue","00:03:48,120","00:03:50,920","What I want to do is what I want to do
and it's not their place"
"67","cue","00:03:51,000","00:03:53,560","to tell me that I don't care
about Phoebe H."
"68","cue","00:03:53,640","00:03:55,920","You have no point
to judge how much I care her"
"69","cue","00:03:56,000","00:03:57,640","on what I've done with her and--"
"70","cue","00:03:57,720","00:03:59,640","I think it's just
'cause we saw her so upset."
"71","cue","00:03:59,720","00:04:00,960","-Yeah.
-Yeah."
"72","cue","00:04:01,040","00:04:03,120","-So-- Yeah.
-Who wouldn't be upset though?"
"73","cue","00:04:03,200","00:04:05,480","Of course anyone that left would be upset."
"74","cue","00:04:05,560","00:04:07,920","If the girl that you like"
"75","cue","00:04:08,000","00:04:12,120","is walking out those doors without you,
I just think, how much did it really mean?"
"76","cue","00:04:12,200","00:04:13,680","Obviously,
it's not nice sitting down here,"
"77","cue","00:04:13,760","00:04:16,279","her going, like, ""The girls think
you're doing the wrong thing."
"78","cue","00:04:16,360","00:04:17,880","You should be leaving with me."""
"79","cue","00:04:17,959","00:04:20,200","It's sad to see her like that,
but at the end of the day,"
"80","cue","00:04:20,279","00:04:22,560","if you two are fine,
that's all that matters."
"81","cue","00:04:22,640","00:04:24,480","-[Jordan] Sweet. Cheers.
-Bye."
"82","cue","00:04:25,640","00:04:26,680","Okay."
"83","cue","00:04:28,120","00:04:30,360","I still back
that he should have left with her."
"84","cue","00:04:30,440","00:04:32,800","I do understand that he has
made connections here though."
"85","cue","00:04:32,880","00:04:35,680","What is he gonna do, babe?
We're all gonna be in our couples."
"86","cue","00:04:35,760","00:04:38,120","[Tina] He's obviously made his bed
so he can lie in it"
"87","cue","00:04:38,200","00:04:41,000","and have his extra few days
for whatever it's worth."
"88","cue","00:04:41,080","00:04:44,040","-How are you after all that?
-I'm good."
"89","cue","00:04:44,120","00:04:45,440","-You good?
-I'm good, yeah."
"90","cue","00:04:45,520","00:04:47,280","It was obviously intense.
I was in the first--"
"91","cue","00:04:47,360","00:04:50,560","Like, the first recoupling,
I have no idea what to expect."
"92","cue","00:04:50,640","00:04:52,200","Seeing someone go is never a good feeling."
"93","cue","00:04:52,280","00:04:55,960","Obviously everyone here is super close.
But considering the outcome,"
"94","cue","00:04:56,040","00:04:59,160","me being coupled up with Stella,
I was definitely happy with that."
"95","cue","00:04:59,240","00:05:01,880","Honestly, I'm so happy
that we're coupled up together."
"96","cue","00:05:02,440","00:05:05,560","Like, it makes me so happy
and I feel good."
"97","cue","00:05:05,640","00:05:08,880","I felt like I just instantly,
trusted you in a weird way"
"98","cue","00:05:08,960","00:05:10,280","-when I met you.
-Love that."
"99","cue","00:05:10,360","00:05:14,200","I was like, ""Oh, yeah, this is someone
who I feel safe around."""
"100","cue","00:05:14,280","00:05:15,600","-You know what I mean?
-Yeah."
"101","cue","00:05:15,680","00:05:18,080","I feel super comfortable
with Stella already,"
"102","cue","00:05:18,160","00:05:19,400","which doesn't happen for me."
"103","cue","00:05:19,480","00:05:21,840","Usually it takes me a while
to build up to someone."
"104","cue","00:05:21,920","00:05:23,920","So a little bit shocked. [laughs]"
"105","cue","00:05:24,000","00:05:25,080","Overall for the night,"
"106","cue","00:05:25,160","00:05:26,880","I'm absolutely stoked
to be coupled up with you."
"107","cue","00:05:26,960","00:05:29,440","I'm excited to have a little cheeky cuddle
in bed tonight."
"108","cue","00:05:29,520","00:05:31,280","Yeah, I'm excited too."
"109","cue","00:05:46,320","00:05:49,720","It was nice to share a kiss, and I
think we'll share a kiss in bed as well."
"110","cue","00:06:06,280","00:06:07,400","No."
"111","cue","00:06:08,040","00:06:09,440","Callum, do you want this?"
"112","cue","00:06:10,200","00:06:12,000","-Oh, yeah. Pancake?
-What is that?"
"113","cue","00:06:12,080","00:06:14,560","-Pancake. You can split it.
-Is it full? Is it Nutella in there?"
"114","cue","00:06:14,640","00:06:15,720","-[Mitch] It's good.
-Yum."
"115","cue","00:06:15,800","00:06:17,000","[Callum] Okay, thanks, bro."
"116","cue","00:06:17,080","00:06:19,400","-[Mitch] I've saved a bit for you.
-Thanks, bro."
"117","cue","00:06:19,480","00:06:21,000","I'm trying to get out
of this fucking tree."
"118","cue","00:06:21,080","00:06:23,120","-[Madeline laughs]
-[Callum] As you were."
"119","cue","00:06:23,600","00:06:24,840","What the fuck is--"
"120","cue","00:06:24,920","00:06:27,240","-No, you have it.
-You have it. Have the first bite."
"121","cue","00:06:27,320","00:06:28,720","[Mitch] Have a bite, Mads."
"122","cue","00:06:28,800","00:06:30,200","Okay. Is it good?"
"123","cue","00:06:31,440","00:06:32,280","Mmm."
"124","cue","00:06:32,360","00:06:35,160","I'm so happy to be coupled up
with Mads right now."
"125","cue","00:06:35,240","00:06:37,960","I've been waiting this whole time
in the villa"
"126","cue","00:06:38,040","00:06:41,920","for a hot bird to come through
with good chat and it's happened."
"127","cue","00:06:50,800","00:06:52,760","-What are you looking at?
-You."
"128","cue","00:06:52,840","00:06:53,920","Are you?"
"129","cue","00:07:12,200","00:07:13,880","That's what you were looking at."
"130","cue","00:07:16,960","00:07:19,760","[narrator sighs] <i>Big night. Phoebe H gone.</i>"
"131","cue","00:07:19,840","00:07:22,440","<i>Miserable mullet still in.</i>
<i>Stella snogging Stubble.</i>"
"132","cue","00:07:22,520","00:07:26,840","<i>Callum snogging Stubble's sister.</i>
<i>And in spite of not recoupling yet,</i>"
"133","cue","00:07:26,920","00:07:28,560","<i>Tina cradles Mitch.</i>"
"134","cue","00:07:28,640","00:07:32,360","<i>Exhausted after his audition</i>
<i>for </i>Men in Black 12<i>.</i>"
"135","cue","00:07:33,560","00:07:34,760","How you feeling?"
"136","cue","00:07:35,680","00:07:37,400","Yeah, good. What a day."
"137","cue","00:07:38,080","00:07:40,560","No, I was--
obviously I was nervous and stuff"
"138","cue","00:07:40,640","00:07:42,640","-from around the firepit.
-[Tina] Yeah."
"139","cue","00:07:42,720","00:07:44,880","I was pretty nervous
when the text comes through"
"140","cue","00:07:44,960","00:07:46,080","that you're single and stuff."
"141","cue","00:07:46,160","00:07:49,600","But then I kind of felt better
'cause you were single, I'm not gonna lie."
"142","cue","00:07:49,680","00:07:52,360","It's the superfans who saved us,
which is good."
"143","cue","00:07:52,440","00:07:56,440","They see that obviously, there's still
something that we're working on."
"144","cue","00:07:56,520","00:07:58,600","Honestly, it feels very natural with Tina."
"145","cue","00:07:58,680","00:08:00,960","Feels like we've both been
holding back the last few days,"
"146","cue","00:08:01,040","00:08:02,760","so now I can focus my energy"
"147","cue","00:08:02,840","00:08:05,120","and start to move forward
with our relationship."
"148","cue","00:08:05,200","00:08:07,240","So there's no cuddles tonight"
"149","cue","00:08:08,000","00:08:11,760","unless you're gonna sleep
on the day bed with me?"
"150","cue","00:08:12,400","00:08:13,960","-Do you want to?
-Yeah."
"151","cue","00:08:14,040","00:08:16,280","I've already done it one night. I want to.
Do you?"
"152","cue","00:08:16,360","00:08:18,240","-Yeah.
-Yeah."
"153","cue","00:08:19,760","00:08:22,680","I'm really happy
with how things have gone."
"154","cue","00:08:22,760","00:08:25,320","I just didn't expect it to be this way."
"155","cue","00:08:25,400","00:08:28,360","I feel like-- I don't know why.
I feel, like, giddy."
"156","cue","00:08:32,799","00:08:34,520","-What? What?
-Huh?"
"157","cue","00:08:36,000","00:08:38,919","[Tina] I can't lean like that.
You're gonna have to sit up"
"158","cue","00:08:39,000","00:08:40,640","if you want a kiss."
"159","cue","00:09:09,400","00:09:11,520","{\an8}[Tina]"
"160","cue","00:09:12,200","00:09:14,280","Okay, goodbye. I'm done."
"161","cue","00:09:14,760","00:09:15,800","Fuck."
"162","cue","00:09:17,640","00:09:20,920","I can't believe any of this
has turned out the way it has,"
"163","cue","00:09:21,000","00:09:22,920","but if there's one thing
that I have learned,"
"164","cue","00:09:23,000","00:09:25,720","it's you never know
what's gonna happen in this villa."
"165","cue","00:09:25,800","00:09:28,320","So I guess you just got
to expect the unexpected"
"166","cue","00:09:28,400","00:09:31,120","and that's definitely what's
been happening with Mitch and I."
"167","cue","00:09:39,000","00:09:42,680","We're not back together.
Like, it's still early days,"
"168","cue","00:09:42,760","00:09:44,520","but it's hard to slow it down"
"169","cue","00:09:44,600","00:09:46,840","'cause I think we're going to sleep
on the day bed tonight."
"170","cue","00:09:46,920","00:09:48,920","-I'm like, I can't--
-Wait, what?"
"171","cue","00:09:49,000","00:09:51,080","-You're gonna sleep on the day bed?
-[Tina] Yes."
"172","cue","00:09:51,160","00:09:52,960","-Why?
-That's so freaking cute."
"173","cue","00:09:53,040","00:09:55,760","-Wait, both of you together? Aw.
-Yeah."
"174","cue","00:09:55,840","00:09:59,120","It's already-- We've kissed a few times
and it's just, like…"
"175","cue","00:09:59,200","00:10:01,360","Do you feel everything coming back to you?"
"176","cue","00:10:01,440","00:10:04,160","-Yeah.
-My Tina."
"177","cue","00:10:04,240","00:10:07,160","[cheering, laughing]"
"178","cue","00:10:07,240","00:10:09,240","-Oh, my God.
-Yes!"
"179","cue","00:10:09,320","00:10:11,560","What the actual fuck is going on?"
"180","cue","00:10:11,640","00:10:13,800","-This place is so weird.
-[Jess] Right."
"181","cue","00:10:13,880","00:10:15,480","This place is magic."
"182","cue","00:10:21,120","00:10:23,320","Do you feel a little bit lost?"
"183","cue","00:10:23,400","00:10:25,040","[Mitch]
Night, guys. See you in the morning."
"184","cue","00:10:25,120","00:10:28,040","-See you in the morning.
-Sleeping on the day bed. Night two."
"185","cue","00:10:28,880","00:10:32,680","I think I am starting to form a connection
with someone who really likes me."
"186","cue","00:10:32,760","00:10:35,280","So that's nice to go to bed
with that feeling."
"187","cue","00:10:35,360","00:10:37,400","It's a bit more comfortable in here."
"188","cue","00:10:37,480","00:10:41,560","Um, finally. It only took five weeks."
"189","cue","00:10:42,960","00:10:44,280","Yeah, it's nice."
"190","cue","00:10:44,360","00:10:46,080","Brings back memories on the day bed."
"191","cue","00:10:47,720","00:10:49,840","-Not about that. [laughs]
-[laughs]"
"192","cue","00:10:49,920","00:10:53,480","Ideally we'd like to be in the bedroom.
Nice and cozy in there."
"193","cue","00:10:53,560","00:10:56,760","We'll be on the day bed under the stars,
but it'll be nice to have some alone time."
"194","cue","00:10:56,840","00:10:58,320","[Tina groans, chuckles]"
"195","cue","00:10:58,400","00:11:02,480","To kind of end up with Mitch feels right
and it feels good."
"196","cue","00:11:02,560","00:11:04,120","So I'm just gonna lean into it."
"197","cue","00:11:05,560","00:11:07,040","You better not take up the whole bed."
"198","cue","00:11:07,120","00:11:08,920","I'm excited to share a bed with Callum."
"199","cue","00:11:09,000","00:11:13,720","I feel like the bed was lonely last night
and it would be nice"
"200","cue","00:11:13,800","00:11:15,160","to have a bit of a cuddle."
"201","cue","00:11:43,080","00:11:45,600","-[Tina laughs] It's just funny.
-[Mitch] What's funny?"
"202","cue","00:11:45,680","00:11:47,120","-Huh?
-What's funny?"
"203","cue","00:11:47,200","00:11:48,760","That I'm lying here with you."
"204","cue","00:11:49,440","00:11:50,880","Are we fucking crazy?"
"205","cue","00:11:51,720","00:11:52,760","Yeah."
"206","cue","00:11:53,360","00:11:54,760","Who would have thought, hey?"
"207","cue","00:12:05,120","00:12:06,680","{\an8}[Tina]"
"208","cue","00:12:32,880","00:12:37,040","[narrator] <i>Cover your eyes, Pinky.</i>
<i>Parental advisory moon.</i>"
"209","cue","00:13:00,600","00:13:01,640","{\an8}[Callum]"
"210","cue","00:13:01,720","00:13:02,920","That wasn't me."
"211","cue","00:13:03,000","00:13:04,720","[laughs]"
"212","cue","00:13:09,240","00:13:11,760","[Hugh laughs] What's cranking?"
"213","cue","00:13:11,840","00:13:14,360","Why do you two have the biggest smiles
on your face?"
"214","cue","00:13:22,240","00:13:23,760","-Good? Good night?
-Yeah."
"215","cue","00:13:23,840","00:13:25,880","-How was last night?
-Yeah, it was good."
"216","cue","00:13:36,000","00:13:39,480","-Um, Mads, how was your night?
-How was yours?"
"217","cue","00:13:39,560","00:13:42,000","I feel like we didn't really get
any sleep last night,"
"218","cue","00:13:42,080","00:13:45,480","but there was a little bit of snacking,
but I feel like we were just--"
"219","cue","00:13:45,560","00:13:48,360","Like, just chatting all night
and laughing."
"220","cue","00:13:48,440","00:13:50,040","Like, it was just good."
"221","cue","00:13:50,120","00:13:52,160","I was like, ""Fucking move.
You're taking up the whole bed."""
"222","cue","00:13:52,240","00:13:53,920","-She's like--
-[Hugh] She's fiery."
"223","cue","00:13:54,000","00:13:56,640","Yeah. I love that, though.
I think that's fucking mad."
"224","cue","00:13:56,720","00:13:59,200","She looks so cute and innocent
but I love that bite."
"225","cue","00:13:59,280","00:14:01,400","[groans]
Yeah, that was really weird for me,"
"226","cue","00:14:01,480","00:14:02,920","having to listen to Callum and Maddy."
"227","cue","00:14:03,000","00:14:06,400","All I could hear was them kissing
and laughing and I was just like--"
"228","cue","00:14:06,920","00:14:09,160","It was the worst thing ever. [laughs]"
"229","cue","00:14:09,240","00:14:10,760","-Stella.
-It was good."
"230","cue","00:14:10,840","00:14:13,040","Obviously, I'm really happy
to be in a couple with Hugh"
"231","cue","00:14:13,120","00:14:15,360","-because, like, it's been…
-Yeah, bro."
"232","cue","00:14:15,440","00:14:18,200","…a rough journey.
I feel like Hugh's such a nice guy."
"233","cue","00:14:18,280","00:14:22,400","[groans] Talking about bedtime with Hugh
in front of Mads"
"234","cue","00:14:22,480","00:14:25,680","is just one of the most…
[groans] …moments ever."
"235","cue","00:14:25,760","00:14:26,760","-Snacking?
-Yeah."
"236","cue","00:14:26,840","00:14:28,320","We did a little bit of that."
"237","cue","00:14:28,400","00:14:31,640","It just felt natural, which
was really good. I think I liked that."
"238","cue","00:14:31,720","00:14:33,120","[Hugh] I was single yesterday."
"239","cue","00:14:34,600","00:14:36,640","Now I'm in a couple."
"240","cue","00:14:36,720","00:14:40,000","Now you're fucking in love.
Your boy's in love."
"241","cue","00:14:40,080","00:14:41,200","[both laughing]"
"242","cue","00:14:41,280","00:14:44,240","-How to fall in love in two days. [laughs]
-[laughing]"
"243","cue","00:14:44,840","00:14:46,120","Okay, Tina."
"244","cue","00:14:46,200","00:14:47,800","[Tina] I guess I feel, in hindsight,"
"245","cue","00:14:47,880","00:14:51,040","it kind of felt like
it was gonna go in this direction"
"246","cue","00:14:51,120","00:14:53,560","where we would give things another go."
"247","cue","00:14:53,640","00:14:56,280","-Wait, do you know our codes?
-Yeah."
"248","cue","00:14:56,360","00:14:58,280","-You know entrée, main meal?
-Yeah, okay."
"249","cue","00:14:58,920","00:15:00,320","I picked up on it."
"250","cue","00:15:00,400","00:15:02,680","I've obviously been
to this restaurant before."
"251","cue","00:15:02,760","00:15:05,080","-So I know what I like.
-Yeah."
"252","cue","00:15:05,160","00:15:06,440","What did you get this time?"
"253","cue","00:15:06,520","00:15:08,960","When you know what you like,
you just get a full banquet."
"254","cue","00:15:09,040","00:15:10,800","-[Jess] No!
-Shut up."
"255","cue","00:15:10,880","00:15:13,120","-No way!
-[Phoebe] I knew that was gonna happen."
"256","cue","00:15:13,200","00:15:14,680","-I knew it.
-[laughs]"
"257","cue","00:15:14,760","00:15:17,240","You've already been
to the restaurant so many times."
"258","cue","00:15:17,320","00:15:18,320","So, like, you know--"
"259","cue","00:15:18,400","00:15:20,520","You can't just go back
and not get your favorite meal."
"260","cue","00:15:20,600","00:15:22,080","You wouldn't go back
to your favorite restaurant"
"261","cue","00:15:22,160","00:15:23,400","-and have a snack.
-[Claudia] No."
"262","cue","00:15:23,480","00:15:25,960","It does help when you know
everything is on the menu."
"263","cue","00:15:26,040","00:15:29,600","You know what you like
so the restaurant knows how to satisfy."
"264","cue","00:15:32,320","00:15:33,360","[laughs]"
"265","cue","00:15:34,360","00:15:37,720","[narrator] <i>Mitch has a special someone</i>
<i>and wants to make it official.</i>"
"266","cue","00:15:38,320","00:15:42,880","<i>It'll be a beautiful moment,</i>
<i>just him and his true love,</i>"
"267","cue","00:15:42,960","00:15:43,960","<i>Callum.</i>"
"268","cue","00:15:44,040","00:15:48,320","<i>Austen's also gonna help,</i>
<i>and I suppose Phoebe has to be there.</i>"
"269","cue","00:15:48,800","00:15:51,680","So, as you know,
I'm gonna ask Phoebe to be my girlfriend."
"270","cue","00:15:51,760","00:15:52,640","[laughs]"
"271","cue","00:15:52,720","00:15:55,960","It's been a long time coming
but I think today's the day"
"272","cue","00:15:56,480","00:15:57,840","and I need you guys' help."
"273","cue","00:15:57,920","00:16:00,240","I've decided to make it official
with Phoebe."
"274","cue","00:16:00,320","00:16:03,120","Um,
I'm going to ask her to be my girlfriend,"
"275","cue","00:16:03,200","00:16:06,800","purely because I can't really
see myself, um, without her."
"276","cue","00:16:06,880","00:16:10,520","And putting a label on it,
like, sets it in stone."
"277","cue","00:16:10,600","00:16:14,560","I'm gonna be writing the speech
and cut it into, like, ten notes,"
"278","cue","00:16:14,640","00:16:15,920","and I just thought a trail down"
"279","cue","00:16:16,000","00:16:17,760","and then people can stand
next to the trail."
"280","cue","00:16:17,840","00:16:20,520","And then everyone holds a note,
and then once I get to the bottom,"
"281","cue","00:16:20,600","00:16:22,840","the last note I'll hold and it will be,
""Will you be my girlfriend?"""
"282","cue","00:16:22,920","00:16:25,280","I love love
and I love seeing people in love,"
"283","cue","00:16:25,360","00:16:26,680","so I love being around it."
"284","cue","00:16:26,760","00:16:30,920","So I was absolutely over the moon
when he came to me and was like,"
"285","cue","00:16:31,000","00:16:33,960","""Okay, this is the plan today.
I want to ask Phoebe to be my girlfriend."""
"286","cue","00:16:34,040","00:16:35,720","I was like… [cheering]"
"287","cue","00:16:35,800","00:16:39,920","All I want you to do is just
keep Phoebe away from that bedroom."
"288","cue","00:16:40,000","00:16:41,600","What if she asks, ""Where's Mitch?"""
"289","cue","00:16:42,320","00:16:44,160","-Just think of something.
-Okay."
"290","cue","00:16:44,240","00:16:46,360","This is so cute. It's like a proposal."
"291","cue","00:16:48,360","00:16:49,880","This is so much fun."
"292","cue","00:16:57,000","00:17:00,040","[narrator]
<i>Shakespeare, Hemingway, Wordsworth.</i>"
"293","cue","00:17:00,120","00:17:02,680","<i>All hamsters I'm sad to have lost.</i>"
"294","cue","00:17:02,760","00:17:05,520","<i>Now, to the love poetry of Mitch.</i>"
"295","cue","00:17:10,000","00:17:11,079","[pen clicks]"
"296","cue","00:17:12,119","00:17:15,440","[narrator] <i>Come on, Mitch. Use words.</i>"
"297","cue","00:17:15,520","00:17:17,040","<i>Ask your brain.</i>"
"298","cue","00:17:17,119","00:17:19,240","<i>Brain know words.</i>"
"299","cue","00:17:21,920","00:17:24,119","<i>Okay, brain not know words.</i>"
"300","cue","00:17:25,079","00:17:26,079","[pen clicks]"
"301","cue","00:17:27,119","00:17:28,600","[narrator] <i>Guys, I want a coffee.</i>"
"302","cue","00:17:28,680","00:17:30,960","<i>I'm gonna nip out,</i>
<i>this is gonna take a while.</i>"
"303","cue","00:17:35,840","00:17:37,280","So far I have nothing."
"304","cue","00:17:37,360","00:17:38,520","[Callum laughs]"
"305","cue","00:17:39,600","00:17:43,200","With the notes,
it's easy to think about what to say,"
"306","cue","00:17:43,280","00:17:47,560","but how to put the words on paper
and get them sounding nice"
"307","cue","00:17:47,640","00:17:49,000","is the part I struggle with."
"308","cue","00:17:50,320","00:17:53,760","-Hey.
-[narrator] <i>Yes, Mitch. One in a row.</i>"
"309","cue","00:17:54,280","00:17:55,920","Hey, Phoebs."
"310","cue","00:17:57,160","00:18:00,920","I mean, I can list for days
how much I like Phoebe"
"311","cue","00:18:01,000","00:18:02,880","and all the things I like about her
and all the things I like"
"312","cue","00:18:02,960","00:18:04,120","about what we've done."
"313","cue","00:18:04,200","00:18:06,600","But to put them on actual paper
is the difficult part."
"314","cue","00:18:06,680","00:18:08,720","How do you spell ""patient""?
Just spell it out."
"315","cue","00:18:08,800","00:18:11,640","-[Austen] P-A-T-I…
-[Mitchell] Yeah."
"316","cue","00:18:11,720","00:18:14,720","[Austen] I think it's pat--
I think it's just I-N-T."
"317","cue","00:18:14,800","00:18:16,200","You gotta be careful
because there's ""patient"""
"318","cue","00:18:16,280","00:18:18,400","and there's patient
as in patient in hospital."
"319","cue","00:18:19,000","00:18:20,160","[Jordan] P-A--"
"320","cue","00:18:20,240","00:18:22,040","Yeah, well, you can't look this good
and be good at spelling."
"321","cue","00:18:22,120","00:18:23,600","-Let's be honest.
-[Austen] Yeah."
"322","cue","00:18:23,680","00:18:26,360","I think we had good intentions with--
When it comes to the notes"
"323","cue","00:18:26,440","00:18:28,280","and we knew what kind of vibe
we were going for."
"324","cue","00:18:28,360","00:18:30,440","But, yeah, spelling was a major issue."
"325","cue","00:18:30,520","00:18:33,840","[Mitchell] Reciprocal--
Recip-- reciprocated. Reciprocated?"
"326","cue","00:18:33,920","00:18:34,800","Um…"
"327","cue","00:18:36,360","00:18:38,960","[Mitchell] I'm cutting up these
to make a trail."
"328","cue","00:18:39,040","00:18:40,040","[Austen] Love hearts with--"
"329","cue","00:18:40,120","00:18:41,680","-Will take way too long.
-Yeah."
"330","cue","00:18:42,960","00:18:44,720","[Callum] Let's put rose petals in."
"331","cue","00:18:44,800","00:18:46,440","-[Jordan] That would be the easiest.
-Yeah."
"332","cue","00:18:46,520","00:18:48,320","[Mitchell]
Do you know what shapes petals are?"
"333","cue","00:18:48,400","00:18:50,560","-Rose petals? Yeah.
-[Callum] Rose petals?"
"334","cue","00:18:50,640","00:18:53,160","-[Mitchell] You know what shape they are?
-[Callum] No, I wouldn't have any idea."
"335","cue","00:18:53,240","00:18:55,120","Neither do I. I think they're like this."
"336","cue","00:19:10,520","00:19:12,160","[Jordan] It's good
that we're all three of us doing it"
"337","cue","00:19:12,240","00:19:14,320","because petals,
you don't want all the exact same."
"338","cue","00:19:14,400","00:19:15,840","-[Austen] Yeah.
-[Jordan] 'Cause every petal is different."
"339","cue","00:19:15,920","00:19:17,560","[Austen] Arts and crafts."
"340","cue","00:19:17,640","00:19:19,720","Yeah, it's so good
to see everyone involved."
"341","cue","00:19:19,800","00:19:22,200","I think everyone just wants us to be happy"
"342","cue","00:19:22,280","00:19:27,400","and, yeah, everyone playing their part,
everyone helping made me feel so good."
"343","cue","00:19:28,080","00:19:29,840","Phoebe, can I borrow you?"
"344","cue","00:19:30,440","00:19:32,160","-Me?
-[Callum] Yeah, please. Sorry."
"345","cue","00:19:32,240","00:19:34,200","-[Phoebe] Are you okay?
-[Callum] Yeah."
