"index","type","start","end","text"
"162","cue","00:08:08,760","00:08:10,920","We were gobsmacked. We were all like…"
"163","cue","00:08:11,000","00:08:13,720","You know, the clowns at the show
you throw the ball in."
"164","cue","00:08:13,800","00:08:15,920","I looked around and we're all just like…"
"165","cue","00:08:17,680","00:08:18,800","Are you serious?"
"166","cue","00:08:18,880","00:08:20,560","-Wait, when are you going?
-Now."
"167","cue","00:08:20,640","00:08:22,280","-[Phoebe H] What?
-[Tak] You're leaving?"
"168","cue","00:08:22,360","00:08:23,800","-Yeah.
-[Jess] No way."
"169","cue","00:08:23,880","00:08:27,520","I was-- [stammers] Lost for words."
"170","cue","00:08:27,600","00:08:30,320","-[Jordan] Fellas, to Jason.
-[Al] Let's cheers to Jason."
"171","cue","00:08:30,400","00:08:33,799","[Islanders cheer]"
"172","cue","00:08:33,880","00:08:35,240","[Phoebe H] Oh, my God."
"173","cue","00:08:35,320","00:08:36,760","[Tak] Oy, get in here."
"174","cue","00:08:36,840","00:08:38,039","[Phoebe H] Fucking hell."
"175","cue","00:08:38,120","00:08:40,840","What Jason did today truly--
It truly touched me."
"176","cue","00:08:40,919","00:08:42,440","You know, it's very noble of him."
"177","cue","00:08:42,520","00:08:43,799","Best of luck, bro."
"178","cue","00:08:43,880","00:08:46,080","-You did great. Pleasure meeting you, man.
-[Jason] Yeah."
"179","cue","00:08:46,160","00:08:47,960","Best of luck in the outside world, bro."
"180","cue","00:08:48,040","00:08:50,160","I just-- What a man. I applaud him."
"181","cue","00:08:50,240","00:08:51,400","[Claudia] That was brave."
"182","cue","00:08:51,920","00:08:54,160","-When are you going?
-Right now."
"183","cue","00:08:54,240","00:08:55,760","-Right now?
-Yeah."
"184","cue","00:08:56,840","00:08:58,200","-[Claudia] Are you serious?
-[Jason] Yeah."
"185","cue","00:09:04,680","00:09:08,760","But coming here and seeing you,
I realize we don't belong together."
"186","cue","00:09:08,840","00:09:13,400","But on that note, I wish you nothing
but the best and you know that."
"187","cue","00:09:14,000","00:09:16,680","-You know? So, I hope you're happy.
-Mm-hmm."
"188","cue","00:09:17,400","00:09:20,120","-[whispers] Thanks.
-And, um, yeah."
"189","cue","00:09:22,160","00:09:23,160","Okay."
"190","cue","00:09:24,840","00:09:26,280","-[Claudia] Mmm.
-[Jason sighs]"
"191","cue","00:09:28,680","00:09:30,560","-[Claudia] You okay?
-[Jason] Yeah, I'm good."
"192","cue","00:09:30,640","00:09:31,640","Take care, okay?"
"193","cue","00:09:32,440","00:09:34,360","-See you.
-You going right now? Right now?"
"194","cue","00:09:34,440","00:09:36,120","-Yeah.
-You're literally leaving?"
"195","cue","00:09:36,200","00:09:37,120","-I'm leaving.
-Wait!"
"196","cue","00:09:37,200","00:09:38,560","-Take care.
-[Jess] See you, Jason."
"197","cue","00:09:38,640","00:09:40,880","-Bye, Jason.
-See you, Jason."
"198","cue","00:09:40,960","00:09:42,680","-[Mitch] It's just like that?
-[Phoebe] Yeah."
"199","cue","00:09:47,720","00:09:49,640","[inhales] Far out."
"200","cue","00:09:51,480","00:09:55,320","[groans] I just feel so sad
because obviously he came here…"
"201","cue","00:09:56,720","00:09:58,320","Far out. [sniffs]"
"202","cue","00:09:58,400","00:10:00,800","He obviously came here for me. [sobs]"
"203","cue","00:10:01,560","00:10:04,720","And I know I shouldn't feel bad because
I found Austen, but I do feel bad."
"204","cue","00:10:04,800","00:10:08,400","[sniffs] 'Cause what the fuck?
Who does that?"
"205","cue","00:10:15,240","00:10:18,640","[Jason] I feel good right now,
leaving on my terms and clear minded."
"206","cue","00:10:18,720","00:10:22,160","I feel like I got closure with Claudia.
That was something I was looking for."
"207","cue","00:10:22,760","00:10:24,640","I did speak to some of the other girls,"
"208","cue","00:10:24,720","00:10:27,200","but I didn't find anything genuine
and that stuck."
"209","cue","00:10:27,280","00:10:30,440","So I would have been fake if I were to
stay there and pursue them."
"210","cue","00:10:31,080","00:10:33,200","[narrator]
<i>Jason, you forgot your suitcase.</i>"
"211","cue","00:10:44,080","00:10:45,080","[Claudia] So."
"212","cue","00:10:47,960","00:10:49,440","-You okay?
-Yeah. [sniffs]"
"213","cue","00:10:49,520","00:10:50,720","No, I'm actually fine."
"214","cue","00:10:50,800","00:10:54,080","-Why are you crying? Okay.
-'Cause I'm just upset for him. [sniffs]"
"215","cue","00:10:54,160","00:10:56,160","This bloke has come from
Australia to Spain."
"216","cue","00:10:56,240","00:10:58,360","-Yeah. For you.
-[Claudia] You know? For me."
"217","cue","00:10:59,640","00:11:02,920","But for me, that just proves to me
how much I'm into you."
"218","cue","00:11:03,000","00:11:04,320","You know what I mean?"
"219","cue","00:11:04,400","00:11:05,400","Yeah."
"220","cue","00:11:06,000","00:11:09,800","So I think this was probably the best test
that they could have given."
"221","cue","00:11:09,880","00:11:11,560","-Fucking best test.
-[Claudia] The best test."
"222","cue","00:11:11,640","00:11:14,440","I do-- I genuinely care so much about you."
"223","cue","00:11:14,520","00:11:16,520","-Do you?
-Yes. So much."
"224","cue","00:11:16,600","00:11:20,240","You are the person when I wake up,
I like to see your face in the morning."
"225","cue","00:11:20,320","00:11:21,680","-I like to see you.
-Mmm."
"226","cue","00:11:21,760","00:11:23,200","And when I go to sleep."
"227","cue","00:11:25,680","00:11:28,560","Austen and I can move forward
with so much confidence now."
"228","cue","00:11:28,640","00:11:33,600","I feel like we're both happy and content
with everything that's happened."
"229","cue","00:11:33,680","00:11:36,040","And, yeah, I think there's
a lot more trust."
"230","cue","00:11:36,120","00:11:37,400","So, I'm happy. Yeah."
"231","cue","00:11:37,480","00:11:40,000","Our relationship is getting stronger
by the day."
"232","cue","00:12:00,000","00:12:03,480","[narrator] <i>At one stage,</i>
<i>Al was the exciting new bombshell.</i>"
"233","cue","00:12:03,560","00:12:04,880","<i>But with Mitch here…</i>"
"234","cue","00:12:04,960","00:12:06,880","-[Islanders cheer, laugh]
-<i>…the shoey's on the other foot.</i>"
"235","cue","00:12:06,960","00:12:11,240","<i>Th-the foot is in the other mouth.</i>
<i>They're doing a shoey.</i>"
"236","cue","00:12:11,320","00:12:13,480","<i>After their chemistry-filled date,</i>"
"237","cue","00:12:13,560","00:12:17,080","<i>are Mitch and Phoebe forming</i>
<i>a covalent bond?</i>"
"238","cue","00:12:17,160","00:12:18,720","Can we go for a chat?"
"239","cue","00:12:18,800","00:12:20,840","-Me? [giggles]
-[Mitch] Yeah."
"240","cue","00:12:20,920","00:12:22,160","That's what it's called."
"241","cue","00:12:23,400","00:12:25,200","-What's going on?
-How you finding it?"
"242","cue","00:12:25,880","00:12:28,120","-Good. I feel like a veteran now.
-Good?"
"243","cue","00:12:28,200","00:12:29,080","[Phoebe] Yeah?"
"244","cue","00:12:29,160","00:12:30,480","[Mitch] What's going on with you?"
"245","cue","00:12:31,160","00:12:32,520","[Phoebe] Not much."
"246","cue","00:12:33,840","00:12:34,840","I feel like--"
"247","cue","00:12:34,920","00:12:35,960","You feel like what?"
"248","cue","00:12:37,040","00:12:39,080","My head was definitely a bit scrambled."
"249","cue","00:12:39,160","00:12:40,440","Is your head scrambled?"
"250","cue","00:12:40,520","00:12:43,080","-Well, only, like--
-Talk to me."
"251","cue","00:12:43,160","00:12:46,320","-I feel like on our date…
-Yeah?"
"252","cue","00:12:46,400","00:12:50,360","…I didn't expect to connect
with someone else. If that makes sense?"
"253","cue","00:12:50,440","00:12:52,360","Yeah, I feel like our date was that good."
"254","cue","00:12:52,440","00:12:55,040","I definitely can sense that you're--"
"255","cue","00:12:55,120","00:12:57,760","It's not hard to tell.
You know what I mean?"
"256","cue","00:12:57,840","00:13:00,800","-Not hard to tell what? [laughs]
-That you're interested."
"257","cue","00:13:00,880","00:13:04,280","I feel like there might be hints there,
and maybe it's a bit there now."
"258","cue","00:13:04,360","00:13:05,440","It's slowly turning."
"259","cue","00:13:05,520","00:13:06,720","Really? Do you reckon?"
"260","cue","00:13:06,800","00:13:08,240","I think so. It's pretty obvious."
"261","cue","00:13:08,320","00:13:09,240","-[laughs] Really?
-Am I wrong?"
"262","cue","00:13:09,320","00:13:10,400","I don't know."
"263","cue","00:13:10,480","00:13:12,920","[Phoebe] I feel like I'm honestly playing
with fire with Mitch."
"264","cue","00:13:13,000","00:13:15,240","There's that flirty banter
and we have good chats,"
"265","cue","00:13:15,320","00:13:16,920","so I'm trying to really stay open."
"266","cue","00:13:17,000","00:13:22,400","But, honestly, it's really hard with
Mitchell out the corner of my eye, 24-7."
"267","cue","00:13:23,160","00:13:25,200","If you've got a connection with
somebody and a bomb comes in,"
"268","cue","00:13:25,280","00:13:27,000","-of course, you're gonna be on edge.
-Yeah."
"269","cue","00:13:28,200","00:13:29,360","[Callum] Obviously, he's a bomb."
"270","cue","00:13:29,440","00:13:31,640","He's done it before,
so he knows what he wants."
"271","cue","00:13:31,720","00:13:34,240","-He's more inclined to get what he wants.
-Yeah."
"272","cue","00:13:34,320","00:13:36,160","I think he's come here with a purpose."
"273","cue","00:13:36,240","00:13:38,440","He can pick anyone,
like your Phoebe or something."
"274","cue","00:13:38,520","00:13:42,920","Me watching Mitch pull Phoebe for a chat
is not a great feeling, you know?"
"275","cue","00:13:43,000","00:13:45,160","Phoebe's come in here,
been coupled up with you."
"276","cue","00:13:45,240","00:13:48,560","You've been together from day one.
She hasn't had the <i>Love Island</i> experience"
"277","cue","00:13:48,640","00:13:50,880","-where you have to chat and mingle.
-But-- Yeah."
"278","cue","00:13:50,960","00:13:53,600","And I think, for her,
seeing that you've done that,"
"279","cue","00:13:53,680","00:13:56,200","-she wants a taste of it now.
-Yeah. Wants to do it too."
"280","cue","00:13:56,280","00:13:59,400","But she got angry at me for doing it,
and now she's doing it."
"281","cue","00:13:59,920","00:14:01,160","I do know Phoebe the best."
"282","cue","00:14:01,240","00:14:05,480","And, yeah, I don't think Mitch would have
pulled her for a second chat"
"283","cue","00:14:05,560","00:14:07,760","if she shut the door on it, you know?"
"284","cue","00:14:07,840","00:14:10,640","I just wasn't sure where you thought
you got some cues from me"
"285","cue","00:14:10,720","00:14:11,720","that I was interested."
"286","cue","00:14:11,800","00:14:14,600","I've seen eyes turn a little bit.
Don't worry. I caught ya."
"287","cue","00:14:14,680","00:14:17,400","-[scoffs] You--
-Am I wrong?"
"288","cue","00:14:17,480","00:14:18,800","I don't think-- I don't know."
"289","cue","00:14:18,880","00:14:20,520","-Maybe I did it subconsciously.
-[Mitch laughs]"
"290","cue","00:14:20,600","00:14:22,320","-[Mitch speaks indistinctly]
-[both laugh]"
"291","cue","00:14:22,400","00:14:24,920","-Oh, my God. No.
-I don't think I'm wrong."
"292","cue","00:14:25,000","00:14:27,560","You could be in trouble.
I haven't even tried to be cheeky"
"293","cue","00:14:27,640","00:14:29,360","-and slap it on you just yet.
-[laughs]"
"294","cue","00:14:29,440","00:14:33,640","-Oh, shit. Okay, we'll see.
-Wait till I really up the-- up the ante."
"295","cue","00:14:35,320","00:14:37,480","[sighs]
It's like I'm just in a candy store,"
"296","cue","00:14:38,280","00:14:42,200","and I already have enough candy.
I've got all the candy I want."
"297","cue","00:14:42,280","00:14:43,920","Then when I'm at the cash register--"
"298","cue","00:14:44,000","00:14:46,400","You know how they have those
extra candies? And you go,"
"299","cue","00:14:46,480","00:14:48,120","""Hmm, maybe I'll grab a couple of those."""
"300","cue","00:14:48,200","00:14:50,760","Even though you don't need it,
but you just want it."
"301","cue","00:14:53,840","00:14:54,840","[Tak chuckles]"
"302","cue","00:14:54,920","00:14:58,000","[narrator] <i>Unimpressed with Stella's</i>
<i>attempt to get tongues wagging,</i>"
"303","cue","00:14:58,080","00:15:02,400","<i>the producers are spicing things up</i>
<i>a bit with a ""sexty texty.""</i>"
"304","cue","00:15:02,480","00:15:03,880","-[phone chimes]
-[Stella gasps]"
"305","cue","00:15:03,960","00:15:05,520","-[Tak] Hey.
-[Phoebe H] Someone got a text."
"306","cue","00:15:05,600","00:15:09,440","-I got a text.
-[Islanders cheer]"
"307","cue","00:15:09,520","00:15:13,080","{\an8}""Islanders, tonight you'll get each
other's hearts racing"
"308","cue","00:15:13,160","00:15:14,600","{\an8}in the sexiest challenge"
"309","cue","00:15:14,680","00:15:17,080","{\an8}-in the Love Island catalog.""
-No."
"310","cue","00:15:17,680","00:15:22,760","{\an8}""#HeartStripsABeat #GetYourFreakOn"""
"311","cue","00:15:22,840","00:15:24,480","-[Islanders cheering]
-Yeah!"
"312","cue","00:15:25,680","00:15:26,680","[Claudia] Fuck's sake."
"313","cue","00:15:26,760","00:15:28,640","[Claudia gasps, screams]"
"314","cue","00:15:28,720","00:15:30,960","-[Phoebe] Oh, my fucking God!
-[Claudia gasps] No!"
"315","cue","00:15:31,040","00:15:33,360","Boys and girls! Yeah!"
"316","cue","00:15:33,960","00:15:35,880","[Phoebe H] Oh, my God."
"317","cue","00:15:35,960","00:15:37,360","-[Claudia] Ooh!
-[Mitchell] Wait."
"318","cue","00:15:37,440","00:15:39,640","Is that what we choose from
to strip on them?"
"319","cue","00:15:39,720","00:15:42,040","Yeah, bro. I'll be the football player
with the pads."
"320","cue","00:15:42,720","00:15:44,000","-[Maddy] You're the-- [laughs]
-[Phoebe] Hey!"
"321","cue","00:15:44,480","00:15:45,480","No fucking--"
"322","cue","00:15:46,280","00:15:49,080","[narrator] <i>While they might</i>
<i>look like rubbish push-up bras,</i>"
"323","cue","00:15:49,160","00:15:51,600","<i>the boys are actually wearing</i>
<i>heart rate monitors</i>"
"324","cue","00:15:51,680","00:15:55,680","<i>that will keep track of who gets</i>
<i>their pulses racing the most.</i>"
"325","cue","00:15:57,040","00:15:57,920","[Claudia] Stella."
"326","cue","00:15:58,000","00:16:01,800","[narrator] <i>The girls will go first</i>
<i>and perform a sexy dance for the boys.</i>"
"327","cue","00:16:01,880","00:16:03,600","<i>The boys will then dance for the girls</i>"
"328","cue","00:16:03,680","00:16:07,440","<i>before we reveal who sent who's</i>
<i>pulses racing the most.</i>"
"329","cue","00:16:07,520","00:16:09,880","<i>That will probably be followed</i>
<i>by some fights</i>"
"330","cue","00:16:09,960","00:16:11,560","<i>and our producers high fiving.</i>"
