"index","type","start","end","text"
"42","cue","00:01:57,617","00:01:59,953","<i>You're in Portland.</i>
<i>You're in Seattle. How's that gonna work?</i>"
"43","cue","00:02:00,036","00:02:03,915","<i>Our plan is to kind of stay here,</i>
<i>settle here for a couple of years.</i>"
"44","cue","00:02:03,998","00:02:06,084","<i>And then, who knows?</i>"
"45","cue","00:02:08,253","00:02:11,005","<i>-It's a lot of variables, a lot of work.</i>
<i>-[Chelsea] Yeah, it is.</i>"
"46","cue","00:02:11,089","00:02:14,926","<i>-[Kwame] Mm-hmm.</i>
<i>-But, uh, hey, life's too short.</i>"
"47","cue","00:02:15,009","00:02:17,428","<i>And it's better to be shared.</i>"
"48","cue","00:02:17,512","00:02:18,972","<i>-Yeah.</i>
<i>-Yeah, you got a teammate.</i>"
"49","cue","00:02:19,055","00:02:21,349","<i>-Yeah, you got a teammate.</i>
<i>-[Kwame] Yeah.</i>"
"50","cue","00:02:21,432","00:02:23,643","<i>It seems like you're in favor</i>
<i>of what we have going on,</i>"
"51","cue","00:02:23,726","00:02:25,645","<i>but just wanted to know from you, like,</i>"
"52","cue","00:02:25,728","00:02:28,064","<i>do-- do I have your blessing</i>
<i>to move forward?</i>"
"53","cue","00:02:31,651","00:02:33,319","<i>Absolutely.</i>"
"54","cue","00:02:34,195","00:02:36,489","<i>-You guys, I'm so happy for you.</i>
<i>-Thanks, Dad.</i>"
"55","cue","00:02:36,573","00:02:38,241","<i>-Well, thank you.</i>
<i>-Yeah.</i>"
"56","cue","00:02:38,825","00:02:41,786","<i>-Mmm! We love you, Dad. Thank you so much.</i>
<i>-Yeah, cheers, Charlie.</i>"
"57","cue","00:02:41,870","00:02:43,413","<i>-I'm so happy for you guys.</i>
<i>-[laughing]</i>"
"58","cue","00:02:43,496","00:02:45,999","<i>-Thank you, Dad.</i>
<i>-[all laughing]</i>"
"59","cue","00:02:46,082","00:02:49,085","<i>You're getting a good deal on Chelsea.</i>
<i>I'll tell you a story--</i>"
"60","cue","00:02:49,169","00:02:52,213","<i>-You're get-- [laughing]</i>
<i>-You're getting a good deal.</i>"
"61","cue","00:02:52,297","00:02:54,090","<i>-Getting a discount.</i>
<i>-You're getting--</i>"
"62","cue","00:02:54,174","00:02:55,758","<i>[laughing]</i>"
"63","cue","00:02:55,842","00:02:58,386","<i>""You're getting a good deal</i>
<i>on my daughter.""</i>"
"64","cue","00:02:58,469","00:02:59,888","<i>-[laughing]</i>
<i>-On sale!</i>"
"65","cue","00:02:59,971","00:03:04,184","<i>I love you so much, Kwame.</i>
<i>You can have her 75% off.</i>"
"66","cue","00:03:04,267","00:03:06,227","<i>[laughing]</i>"
"67","cue","00:03:06,311","00:03:09,189","<i>[pop music playing]</i>"
"68","cue","00:03:09,898","00:03:11,691","{\an8}<i>♪ No one like you ♪</i>"
"69","cue","00:03:14,611","00:03:17,363","<i>-[Paul] So, how was the flight?</i>
<i>-[woman] Oh, it was great.</i>"
"70","cue","00:03:17,447","00:03:18,740","<i>It wasn't too long?</i>"
"71","cue","00:03:18,823","00:03:23,494","<i>It was not. And either I was running</i>
<i>on adrenaline or it just somehow…</i>"
"72","cue","00:03:23,578","00:03:26,623","{\an8}<i>I had no anxiety. It was so much fun.</i>"
"73","cue","00:03:26,706","00:03:28,958","{\an8}<i>No turbulence or anything.</i>"
"74","cue","00:03:29,042","00:03:31,044","{\an8}<i>[Paul] I'm super excited</i>
<i>for Micah to meet my mom.</i>"
"75","cue","00:03:31,127","00:03:33,755","<i>She has flown in today.</i>
<i>She came all the way from New Orleans.</i>"
"76","cue","00:03:33,838","00:03:36,966","<i>-I can't wait for you to meet Micah.</i>
<i>-Oh, I can't wait. I can't wait!</i>"
"77","cue","00:03:37,050","00:03:40,136","{\an8}<i>So, there wasn't a whole lot</i>
<i>of conversation between me and my mom</i>"
"78","cue","00:03:40,220","00:03:41,346","{\an8}<i>on, like, who Micah was.</i>"
"79","cue","00:03:41,429","00:03:45,642","{\an8}<i>Like, I wanted her to judge her</i>
<i>for herself, and I hope she likes her.</i>"
"80","cue","00:03:46,267","00:03:48,561","<i>What was it that drew you to her the most?</i>"
"81","cue","00:03:48,645","00:03:51,981","<i>What drew me to her initially was</i>
<i>actually, like, this intuitive feeling.</i>"
"82","cue","00:03:52,065","00:03:55,818","<i>To me, I know, like,</i>
<i>I can't talk to everyone like you can.</i>"
"83","cue","00:03:55,902","00:03:56,736","<i>[Elizabeth] Uh-huh.</i>"
"84","cue","00:03:56,819","00:04:00,031","<i>So, I know that if I can talk</i>
<i>to her like that,</i>"
"85","cue","00:04:00,114","00:04:01,574","<i>then there's something special there.</i>"
"86","cue","00:04:01,658","00:04:02,533","<i>Right.</i>"
"87","cue","00:04:02,617","00:04:04,661","{\an8}<i>Hello? Hi!</i>"
"88","cue","00:04:04,744","00:04:08,581","{\an8}<i>-[Elizabeth] Hi!</i>
<i>-[laughing] So nice to meet you.</i>"
"89","cue","00:04:08,665","00:04:11,209","<i>-[Elizabeth] You are gorgeous!</i>
<i>-You're so cute.</i>"
"90","cue","00:04:11,292","00:04:15,338","<i>-I might cry, and I'm not a crier.</i>
<i>-[laughs] I'm so excited!</i>"
"91","cue","00:04:15,421","00:04:17,632","<i>-[Paul] Come sit.</i>
<i>-Whew! That was tough. [laughs]</i>"
"92","cue","00:04:17,715","00:04:20,468","<i>-We have matching hair.</i>
<i>-[laughing]</i>"
"93","cue","00:04:21,261","00:04:22,512","<i>-Yeah.</i>
<i>-Oh, wow!</i>"
"94","cue","00:04:22,595","00:04:23,471","<i>[Micah] Oh, my God.</i>"
"95","cue","00:04:23,554","00:04:25,265","<i>[chuckles] Trying to make some room.</i>"
"96","cue","00:04:25,348","00:04:27,141","<i>[Elizabeth] Oh, nice.</i>"
"97","cue","00:04:27,225","00:04:30,353","<i>[chuckles] I cannot believe</i>
<i>you're engaged.</i>"
"98","cue","00:04:30,436","00:04:31,437","<i>-[laughs]</i>
<i>-Yeah. [laughs]</i>"
"99","cue","00:04:31,521","00:04:34,732","<i>-I have wanted this for him for so long.</i>
<i>-[Micah laughs]</i>"
"100","cue","00:04:34,816","00:04:39,112","<i>I mean he's so-- Oh, such a sweetheart.</i>"
"101","cue","00:04:39,195","00:04:41,364","<i>-Hard to picture, huh?</i>
<i>-[Elizabeth] Yeah.</i>"
"102","cue","00:04:41,447","00:04:43,032","<i>-[laughing]</i>
<i>-[Elizabeth] Yeah.</i>"
"103","cue","00:04:43,116","00:04:45,868","<i>Well, because I'm the mom,</i>
<i>the helicopter mom.</i>"
"104","cue","00:04:45,952","00:04:47,120","<i>[laughing]</i>"
"105","cue","00:04:47,203","00:04:49,747","<i>[Elizabeth] I don't even know how</i>
<i>to start this. I'm a paralegal.</i>"
"106","cue","00:04:49,831","00:04:53,334","<i>And, um, you know,</i>
<i>I have a big tribe at home.</i>"
"107","cue","00:04:53,418","00:04:57,255","<i>And he's like the baby Jesus</i>
<i>of the family. He's the firstborn.</i>"
"108","cue","00:04:57,338","00:04:59,215","<i>And so, as soon as Paul said,</i>"
"109","cue","00:04:59,299","00:05:01,634","<i>""Yes, I met somebody,</i>
<i>and her name is Micah,""</i>"
"110","cue","00:05:02,176","00:05:03,136","<i>we went to town.</i>"
"111","cue","00:05:03,219","00:05:06,806","<i>And I was telling them, I'm like,</i>
<i>""I think we found Micah online.""</i>"
"112","cue","00:05:06,889","00:05:07,765","<i>""But we're not sure.""</i>"
"113","cue","00:05:07,849","00:05:09,684","<i>He's like, ""Oh, really?</i>
<i>What do you think?""</i>"
"114","cue","00:05:09,767","00:05:13,104","<i>I'm like, ""Well, I think her dad's name</i>
<i>is Paul. He lives in Mobile.""</i>"
"115","cue","00:05:13,187","00:05:17,317","<i>His mom is a deep beautiful Christian</i>
<i>and owns a daycare.""</i>"
"116","cue","00:05:17,400","00:05:20,570","<i>-""Anything else you wanna know?""</i>
<i>-[laughing] Oh, my gosh!</i>"
"117","cue","00:05:20,653","00:05:21,571","<i>Well, yeah.</i>"
"118","cue","00:05:21,654","00:05:23,614","<i>Just from her first name,</i>
<i>you figured all that out?</i>"
"119","cue","00:05:23,698","00:05:26,367","<i>-From her first name.</i>
<i>-Oh, my gosh. That's so funny.</i>"
"120","cue","00:05:26,451","00:05:31,247","<i>What was one of the first things</i>
<i>that you were like, ""Oh, I like Paul?""</i>"
"121","cue","00:05:31,331","00:05:32,165","<i>[Micah] Yeah.</i>"
"122","cue","00:05:32,665","00:05:36,878","<i>We immediately were talking about travel</i>
<i>and just, like, our outlook on life.</i>"
"123","cue","00:05:36,961","00:05:40,048","<i>And, like, I think that was probably</i>
<i>the first thing that was like,</i>"
"124","cue","00:05:40,131","00:05:41,299","<i>""Oh, Paul's so exciting.""</i>"
"125","cue","00:05:41,382","00:05:44,677","<i>But like, that, like, showed me,</i>
<i>kind of, like, what he wanted in life</i>"
"126","cue","00:05:44,761","00:05:46,387","<i>and what he saw as a future.</i>"
"127","cue","00:05:46,471","00:05:49,098","<i>And I was like,</i>
<i>""That's the exact same mindset I have.""</i>"
"128","cue","00:05:49,182","00:05:50,641","<i>We are very different.</i>"
"129","cue","00:05:50,725","00:05:53,102","<i>-I'm very, like, hair, makeup.</i>
<i>-[Elizabeth] Kind of like me.</i>"
"130","cue","00:05:53,186","00:05:54,604","<i>[Micah] Yeah, yeah, like that.</i>"
"131","cue","00:05:54,687","00:05:58,024","<i>But he also, like,</i>
<i>has the ability to, like, ground me a bit.</i>"
"132","cue","00:05:58,107","00:06:01,110","<i>And I feel like it just,</i>
<i>like, balances me out really well.</i>"
"133","cue","00:06:01,194","00:06:04,113","<i>So, I just like how he, like, makes me…</i>"
"134","cue","00:06:04,197","00:06:05,031","<i>[Elizabeth] Aww!</i>"
"135","cue","00:06:05,114","00:06:07,950","<i>…behave and act and feel,</i>
<i>and just, like, that security.</i>"
"136","cue","00:06:08,034","00:06:10,244","<i>I feel like we actually love,</i>
<i>like, being with each other.</i>"
"137","cue","00:06:10,328","00:06:12,330","<i>Like, when we're not even, like, talking.</i>"
"138","cue","00:06:12,413","00:06:15,583","<i>We're like… I remember this morning,</i>
<i>you were like, ""Where are you?""</i>"
"139","cue","00:06:15,666","00:06:17,794","<i>I was like, ""I'm downstairs.""</i>
<i>You're like, ""I miss you.""</i>"
"140","cue","00:06:17,877","00:06:20,213","<i>-[chuckles] I love that.</i>
<i>-[Micah laughs]</i>"
"141","cue","00:06:20,296","00:06:23,508","<i>I mean, y'all are perfect for this.</i>"
"142","cue","00:06:23,591","00:06:24,467","<i>Perfect fit.</i>"
"143","cue","00:06:24,550","00:06:27,470","<i>The work thing is going,</i>
<i>like, really well for me,</i>"
"144","cue","00:06:27,553","00:06:31,557","<i>and we're at the right age,</i>
<i>and clearly, I'm not dating anyone.</i>"
"145","cue","00:06:31,641","00:06:33,601","<i>[laughing]</i>"
"146","cue","00:06:33,684","00:06:35,853","<i>I think we're ready for it. Um…</i>"
"147","cue","00:06:35,937","00:06:38,398","<i>Paul, I've never seen you like this.</i>
<i>So, I'm like…</i>"
"148","cue","00:06:38,481","00:06:39,357","<i>How so?</i>"
"149","cue","00:06:39,440","00:06:42,693","<i>Like, just happy and in love and--</i>"
"150","cue","00:06:42,777","00:06:47,031","<i>'Cause, I mean, he hasn't really had,</i>
<i>like, an even potential fiancée.</i>"
"151","cue","00:06:47,115","00:06:48,533","<i>[Paul] Yeah, not really.</i>"
"152","cue","00:06:48,616","00:06:50,743","<i>-Yeah.</i>
<i>-[Elizabeth] So, this is huge.</i>"
"153","cue","00:06:50,827","00:06:52,036","<i>[Micah] I know. I'm excited.</i>"
"154","cue","00:06:52,120","00:06:54,038","<i>I feel like just, like, seeing you, like,</i>"
"155","cue","00:06:54,122","00:06:56,165","<i>somehow makes me, like, love Paul more.</i>"
"156","cue","00:06:56,249","00:07:00,795","<i>I don't know what it is, and I think</i>
<i>I just, like, see such a, like, fun life.</i>"
"157","cue","00:07:00,878","00:07:04,048","<i>I love her. I see why you love her.</i>"
"158","cue","00:07:04,132","00:07:06,926","<i>-I knew you would.</i>
<i>-[laughs] Oh, my God, you're so sweet.</i>"
"159","cue","00:07:07,009","00:07:09,220","<i>I mean it. I'm so serious.</i>"
"160","cue","00:07:09,303","00:07:13,349","<i>[Micah] I love that Paul,</i>
<i>you know, his mom and I are so similar.</i>"
"161","cue","00:07:13,433","00:07:16,561","{\an8}<i>She is just about</i>
<i>the cutest thing I've ever seen.</i>"
"162","cue","00:07:16,644","00:07:20,314","<i>And I feel like it was just so easy</i>
<i>to, like, make a connection with her.</i>"
"163","cue","00:07:20,398","00:07:22,233","<i>And I've always really wanted,</i>"
"164","cue","00:07:22,316","00:07:25,153","<i>like, a good extended family</i>
<i>that I was really close with.</i>"
"165","cue","00:07:25,236","00:07:27,530","<i>And I feel, like, with her,</i>
<i>there's such a good possibility</i>"
"166","cue","00:07:27,613","00:07:29,240","<i>that we'd be, like, such good friends.</i>"
"167","cue","00:07:29,323","00:07:33,119","<i>Not only, like, mother-in-law,</i>
<i>like, daughter-in-law relationship.</i>"
"168","cue","00:07:33,202","00:07:36,330","<i>I'm just so happy</i>
<i>you made it down here to see us.</i>"
"169","cue","00:07:36,414","00:07:39,000","<i>It's so funny 'cause,</i>
<i>like, there's so many times</i>"
"170","cue","00:07:39,083","00:07:41,961","<i>where Paul and I have been like,</i>
<i>""You know, we're so different.""</i>"
"171","cue","00:07:42,044","00:07:44,130","<i>""Like, I wonder</i>
<i>why we're so attracted to each other.""</i>"
"172","cue","00:07:44,213","00:07:46,215","<i>[laughs] And it's, like, well, here we go.</i>"
"173","cue","00:07:46,299","00:07:48,301","<i>[laughs] You're marrying your mom.</i>"
"174","cue","00:07:48,384","00:07:51,471","<i>-You guys are so similar.</i>
<i>-[laughs] I love that he says that.</i>"
"175","cue","00:07:51,554","00:07:53,931","<i>-Oh, my God.</i>
<i>-[laughing]</i>"
"176","cue","00:07:54,015","00:07:56,017","<i>If you support us, then I'm happy.</i>"
"177","cue","00:07:56,517","00:07:58,311","<i>[Elizabeth] Total support.</i>"
"178","cue","00:07:58,394","00:08:01,355","<i>Gosh! I'm sorry. I've been</i>
<i>beside myself waiting for this day.</i>"
"179","cue","00:08:01,439","00:08:02,440","<i>[laughs] Oh, my gosh!</i>"
"180","cue","00:08:02,523","00:08:06,486","<i>-And you're even more adorable in person.</i>
<i>-Oh, that makes me so happy.</i>"
"181","cue","00:08:06,569","00:08:09,280","<i>-I'm happy I passed the background check.</i>
<i>-[Elizabeth laughing]</i>"
"182","cue","00:08:09,363","00:08:11,532","<i>[Micah] That would have</i>
<i>put a big halt on things.</i>"
"183","cue","00:08:11,616","00:08:12,992","<i>[laughing]</i>"
"184","cue","00:08:13,075","00:08:16,287","<i>-[""Better Than a Dream"" playing]</i>
<span style=""style2"">-♪ Better than a dream come true ♪</i>"
"185","cue","00:08:16,829","00:08:20,625","{\an8}<i>♪ Better than a dream come true-ooh! ♪</i>"
"186","cue","00:08:21,459","00:08:22,835","{\an8}<i>[Brett] Welcome.</i>"
"187","cue","00:08:25,463","00:08:26,714","{\an8}<i>[Tiffany] Okay.</i>"
"188","cue","00:08:27,798","00:08:28,841","<i>This looks good.</i>"
"189","cue","00:08:28,925","00:08:30,343","<i>[Brett] So…</i>"
"190","cue","00:08:30,426","00:08:35,389","{\an8}<i>Is this my future home?</i>
<i>Like, would I be moving into here?</i>"
"191","cue","00:08:35,473","00:08:38,184","<i>-[Brett chuckles] Yeah, yeah.</i>
<i>-[Tiffany] Look at all these shoes!</i>"
"192","cue","00:08:38,809","00:08:43,439","<i>[Brett] Tiffany was with a roommate,</i>
<i>so today we're checking out my apartment,</i>"
"193","cue","00:08:43,523","00:08:47,735","{\an8}<i>so she can see if this is a place</i>
<i>that she would wanna live in.</i>"
"194","cue","00:08:47,818","00:08:50,780","<i>[sighs] Well,</i>
<i>where am I gonna put my shoes?</i>"
"195","cue","00:08:50,863","00:08:52,365","<i>[Brett] We can buy more boxes.</i>"
"196","cue","00:08:53,157","00:08:57,245","<i>I would say I'm just most nervous,</i>
<i>anxious, whatever you wanna call it,</i>"
"197","cue","00:08:57,328","00:09:01,999","<i>just about how, whenever she brings</i>
<i>in her stuff with my stuff,</i>"
"198","cue","00:09:02,083","00:09:05,086","<i>like, how are we gonna merge it together?</i>"
"199","cue","00:09:05,169","00:09:06,587","<i>[laughs]</i>"
"200","cue","00:09:06,671","00:09:07,964","<i>Is that your vacuum?</i>"
"201","cue","00:09:08,673","00:09:10,258","<i>-That is my vacuum.</i>
<i>-[beeps]</i>"
"202","cue","00:09:11,551","00:09:14,303","<i>-[Tiffany] What is this?</i>
<span style=""style2"">-</i><i>It's a VR headset.</i>"
"203","cue","00:09:14,929","00:09:16,681","<i>Oh. Oh!</i>"
"204","cue","00:09:18,266","00:09:20,768","<i>-[Brett] Let me show you one other thing.</i>
<i>-What?</i>"
"205","cue","00:09:21,561","00:09:24,772","<i>It's all, like, uh,</i>
<i>controlled through an app.</i>"
"206","cue","00:09:25,356","00:09:27,608","<i>[Tiffany] Brett! Ooh!</i>"
"207","cue","00:09:27,692","00:09:29,860","<i>So this is--</i>
<i>you don't have to even hold this.</i>"
"208","cue","00:09:29,944","00:09:32,196","<i>It has, like,</i>
<i>a little tension rod in the back.</i>"
"209","cue","00:09:32,280","00:09:33,114","<i>So, you just…</i>"
"210","cue","00:09:34,907","00:09:37,702","<i>-Hmm! Where's your trash can?</i>
<i>-Right here.</i>"
"211","cue","00:09:38,202","00:09:42,456","<i>Everything in your place is so high-end.</i>
<i>Bougie Brett!</i>"
"212","cue","00:09:42,540","00:09:44,792","<i>-[Brett] It's all about efficiency.</i>
<i>-[Tiffany laughs] Okay.</i>"
"213","cue","00:09:45,418","00:09:46,877","<i>[Brett] Uh, bedroom. Nothing--</i>"
"214","cue","00:09:46,961","00:09:49,463","<i>-[Tiffany] Nice.</i>
<i>-[Brett] Nothing-- nothing crazy here.</i>"
"215","cue","00:09:49,547","00:09:52,466","<i>Oh! You're so freaking neat.</i>"
"216","cue","00:09:52,550","00:09:54,427","<i>-It's not that neat.</i>
<i>-I think it's neat.</i>"
"217","cue","00:09:54,510","00:09:56,762","<i>-Look at this.</i>
<i>-[Brett] It's not that neat.</i>"
"218","cue","00:09:56,846","00:09:59,265","<i>-[Tiffany] Oh!</i>
<i>-[Brett] More shoes, yes.</i>"
"219","cue","00:09:59,348","00:10:02,476","<i>Okay, so you only have two closets?</i>"
"220","cue","00:10:02,560","00:10:04,478","<i>-Yeah.</i>
<i>-The one with…</i>"
"221","cue","00:10:04,562","00:10:06,606","<i>-All my photography stuff.</i>
<i>-And this one.</i>"
"222","cue","00:10:07,481","00:10:11,235","<i>So, closet space for us</i>
<i>definitely would be a little bit of a…</i>"
"223","cue","00:10:12,111","00:10:12,945","<i>a thing.</i>"
"224","cue","00:10:13,654","00:10:17,074","<i>-I mean, even the computer space.</i>
<i>-Mm-hmm.</i>"
"225","cue","00:10:17,158","00:10:20,411","<i>Where would I work?</i>
<i>Like, would I set up a desk right here?</i>"
"226","cue","00:10:20,911","00:10:22,663","<i>If you like this building,</i>"
"227","cue","00:10:22,747","00:10:26,208","<i>like I said, what I could do is just</i>
<i>move into a bigger unit in this building.</i>"
"228","cue","00:10:26,292","00:10:28,753","<i>-Okay.</i>
<i>-So a two or three-bedroom or something.</i>"
"229","cue","00:10:29,712","00:10:31,255","<i>[Tiffany] Um…</i>"
"230","cue","00:10:31,839","00:10:33,507","<i>[Brett] Anyway, that's the tour.</i>"
"231","cue","00:10:33,591","00:10:35,885","<i>-[Tiffany] I like it.</i>
<i>-That's the space.</i>"
"232","cue","00:10:36,510","00:10:38,220","<i>I could work with this.</i>"
"233","cue","00:10:39,180","00:10:40,056","<i>I could.</i>"
"234","cue","00:10:40,681","00:10:43,684","<i>I'm really excited about moving in here.</i>"
"235","cue","00:10:44,935","00:10:46,646","<i>-Are you nervous?</i>
<i>-No.</i>"
"236","cue","00:10:46,729","00:10:49,982","<i>Like, when I say that,</i>
<i>that doesn't scare you?</i>"
"237","cue","00:10:51,317","00:10:54,820","<i>No. Like, if anything,</i>
<i>I've been doing my own thing for so long.</i>"
"238","cue","00:10:54,904","00:10:55,738","<i>Yeah.</i>"
"239","cue","00:10:55,821","00:10:58,824","<i>-Like, I'm excited, actually.</i>
<i>-Mm-hmm.</i>"
"240","cue","00:10:59,909","00:11:02,870","<i>I can… I can see myself living here.</i>"
"241","cue","00:11:02,953","00:11:05,081","<i>-[quietly] That's what I wanna hear.</i>
<i>-[laughs]</i>"
"242","cue","00:11:05,164","00:11:07,875","<i>-[pop music playing]</i>
<span style=""style2"">-♪ Na-na-na-na-na, there's no stopping ♪</i>"
"243","cue","00:11:07,958","00:11:10,002","<i>♪ We can have it all ♪</i>"
"244","cue","00:11:10,086","00:11:12,463","<i>♪ We can have it all ♪</i>"
"245","cue","00:11:12,546","00:11:14,256","<i>♪ In our castle of love… ♪</i>"
"246","cue","00:11:14,340","00:11:15,466","<i>[knock on door]</i>"
"247","cue","00:11:17,218","00:11:18,094","{\an8}<i>[exhales]</i>"
"248","cue","00:11:23,516","00:11:24,850","{\an8}<i>-Hi.</i>
<i>-Hey.</i>"
"249","cue","00:11:24,934","00:11:26,310","{\an8}<i>-How are you?</i>
<i>-Good.</i>"
"250","cue","00:11:26,394","00:11:28,229","{\an8}<i>-It's good to see you.</i>
<i>-You too.</i>"
"251","cue","00:11:29,647","00:11:34,735","{\an8}<i>Bliss and I, we had a lot of chemistry</i>
<i>in our first date in the real world.</i>"
"252","cue","00:11:34,819","00:11:37,655","<i>I didn't expect the connection</i>
<i>was gonna be that strong.</i>"
"253","cue","00:11:38,656","00:11:41,450","<i>And I already know</i>
<i>that the psychological is there,</i>"
"254","cue","00:11:41,534","00:11:43,202","<i>and the emotional is there.</i>"
"255","cue","00:11:43,285","00:11:46,831","<i>There's your little owl painting.</i>
<i>Who painted that for you?</i>"
"256","cue","00:11:47,498","00:11:51,377","<i>-Is it a painting? Or a graphic?</i>
<i>-A local artist in Seattle did it for me.</i>"
"257","cue","00:11:51,877","00:11:52,837","<i>[Bliss] It's cool.</i>"
"258","cue","00:11:52,920","00:11:55,923","<i>I'm probably notorious</i>
<i>for not striking when the iron's hot.</i>"
"259","cue","00:11:56,006","00:11:59,719","<i>But truthfully, I just wanna spend</i>
<i>as much time with Bliss as possible.</i>"
"260","cue","00:11:59,802","00:12:01,721","<i>Because when we're together,</i>"
"261","cue","00:12:02,888","00:12:03,806","<i>it feels right.</i>"
"262","cue","00:12:03,889","00:12:06,225","<i>-And if you're in love with someone…</i>
<i>-[Bliss] Yes.</i>"
"263","cue","00:12:06,308","00:12:09,228","<i>…you've gotta… you've gotta express it.</i>"
"264","cue","00:12:09,311","00:12:10,604","<i>[Bliss] Can I help do anything?</i>"
"265","cue","00:12:10,688","00:12:12,940","{\an8}<i>[Zack] I guess you could add</i>
<i>a little butter and salt</i>"
"266","cue","00:12:13,023","00:12:14,275","{\an8}<i>and pepper to the mushrooms.</i>"
"267","cue","00:12:14,358","00:12:16,944","<i>[Bliss] It's funny</i>
<i>'cause baking is definitely my thing.</i>"
"268","cue","00:12:17,027","00:12:18,362","<i>-But cooking? [laughs]</i>
<i>-Really?</i>"
"269","cue","00:12:18,446","00:12:20,906","<i>-I need really specific instructions.</i>
<i>-I love cooking.</i>"
"270","cue","00:12:21,490","00:12:22,742","<i>[Bliss] So, how much butter?</i>"
"271","cue","00:12:22,825","00:12:24,076","<i>Just a small amount.</i>"
"272","cue","00:12:24,160","00:12:27,955","<i>-[Bliss laughs] How much? This much?</i>
<i>-You see the difference there?</i>"
"273","cue","00:12:28,038","00:12:29,749","<i>Uh, go with your instincts, Bliss.</i>"
