"index","type","start","end","text"
"113","cue","00:05:04,178","00:05:05,638","<i>I have to immediately bring up,</i>"
"114","cue","00:05:05,722","00:05:10,518","<i>""Hey, like, I'm really successful,</i>
<i>and I have my Master's Degree.""</i>"
"115","cue","00:05:10,601","00:05:13,187","<i>Like, we are so blessed in this situation,</i>"
"116","cue","00:05:13,271","00:05:16,607","<i>where we don't put all of our cards out,</i>"
"117","cue","00:05:16,691","00:05:18,609","<i>due to what someone looks like.</i>"
"118","cue","00:05:19,277","00:05:20,862","<i>And that feels really good.</i>"
"119","cue","00:05:20,945","00:05:22,363","<i>-[Micah] Hello?</i>
<i>-Hello, hello.</i>"
"120","cue","00:05:22,447","00:05:24,824","<i>-[Micah] Hi.</i>
<i>-Hey, how you doing?</i>"
"121","cue","00:05:24,907","00:05:28,619","<i>-I'm good. How are you?</i>
<i>-I'm doing fantastic now that I'm in here.</i>"
"122","cue","00:05:28,703","00:05:30,371","<i>-[Micah] My gosh. Look at you.</i>
<i>-[chuckles]</i>"
"123","cue","00:05:30,455","00:05:31,998","<i>You got all the sweet nothings.</i>"
"124","cue","00:05:32,081","00:05:33,958","<i>-I'm here to bring the energy.</i>
<i>-[Micah laughs]</i>"
"125","cue","00:05:34,042","00:05:37,295","<i>And you're here</i>
<i>to bring a little bit of smile to my face.</i>"
"126","cue","00:05:37,378","00:05:38,212","<i>Oh, my God.</i>"
"127","cue","00:05:38,296","00:05:40,757","{\an8}<i>-What's your name?</i>
<i>-My name is Micah. What's yours?</i>"
"128","cue","00:05:40,840","00:05:43,551","{\an8}<i>Wow, Micah, I love that. My name is Kwame.</i>"
"129","cue","00:05:43,634","00:05:45,219","<i>-[Micah] Kwame?</i>
<i>-Yes.</i>"
"130","cue","00:05:45,303","00:05:46,304","<i>[Micah] I love it.</i>"
"131","cue","00:05:46,387","00:05:49,307","<i>[Kwame] I actually was going</i>
<i>to use the name Alex instead.</i>"
"132","cue","00:05:49,390","00:05:50,516","<i>[Micah] Really?</i>"
"133","cue","00:05:50,600","00:05:55,021","<i>[Kwame] Yeah, I feel like Kwame just,</i>
<i>like, puts me in this very specific area.</i>"
"134","cue","00:05:55,104","00:05:57,523","<i>[Micah] I'm really happy</i>
<i>that you used your name.</i>"
"135","cue","00:05:57,607","00:05:59,817","<i>I feel like it just</i>
<i>kind of speaks to, like, core values.</i>"
"136","cue","00:05:59,901","00:06:01,527","<i>That's definitely so important, like,</i>"
"137","cue","00:06:01,611","00:06:04,655","<i>'cause for me, I think I feed</i>
<i>really hard off, like, people's energy.</i>"
"138","cue","00:06:04,739","00:06:06,866","<i>I would kind of maybe</i>
<i>consider myself, like, an empath.</i>"
"139","cue","00:06:06,949","00:06:09,786","<i>So it's, like, important to surround</i>
<i>myself with really genuine people.</i>"
"140","cue","00:06:09,869","00:06:11,037","<i>Yo, I'm telling you!</i>"
"141","cue","00:06:11,120","00:06:14,374","<i>When you have, like, a good mindset</i>
<i>and you're just, like, optimistic…</i>"
"142","cue","00:06:14,457","00:06:16,918","<i>-Things happen.</i>
<i>-It's when you manifest. You attract it.</i>"
"143","cue","00:06:17,001","00:06:19,170","<i>Yes, it's crazy.</i>
<i>Manifestation is a real thing to me.</i>"
"144","cue","00:06:19,253","00:06:21,506","<i>It's such a real thing.</i>
<i>I'm so passionate about that.</i>"
"145","cue","00:06:21,589","00:06:23,549","<i>Like, law of attraction is, like, huge.</i>"
"146","cue","00:06:23,633","00:06:25,635","<i>-It's huge!</i>
<i>-[Micah] It's huge. I believe it.</i>"
"147","cue","00:06:25,718","00:06:27,970","<i>Like, this is, like, in my future.</i>
<i>It's gonna happen.</i>"
"148","cue","00:06:28,054","00:06:31,724","<i>Micah is… amazing.</i>"
"149","cue","00:06:31,808","00:06:34,477","<i>I can feel her energy</i>
<i>from behind the wall.</i>"
"150","cue","00:06:34,560","00:06:37,980","<i>Micah is my number one.</i>"
"151","cue","00:06:38,606","00:06:39,816","<i>[chuckles] Yes.</i>"
"152","cue","00:06:39,899","00:06:43,986","<i>I won't lie. I definitely have, like,</i>
<i>a crush on-- of the wall right now.</i>"
"153","cue","00:06:44,070","00:06:45,655","<i>[laughs]</i>"
"154","cue","00:06:45,738","00:06:47,490","<i>[Micah] I love talking to Kwame.</i>"
"155","cue","00:06:47,573","00:06:49,700","{\an8}<i>And we really have, like,</i>
<i>a similar outlook on life.</i>"
"156","cue","00:06:49,784","00:06:52,787","<i>I'm excited to kind of see,</i>
<i>you know, how our paths align.</i>"
"157","cue","00:06:52,870","00:06:56,833","<i>♪ I get anything I want</i>
<i>With just a wink and a smile ♪</i>"
"158","cue","00:06:56,916","00:06:58,668","<i>♪ A wink and a smile… ♪</i>"
"159","cue","00:06:58,751","00:07:03,214","<i>I think what makes me nervous is</i>
<i>having to really rely on what's internal.</i>"
"160","cue","00:07:03,297","00:07:06,050","<i>Yeah, if no one likes my insides,</i>
<i>I'm gonna be pissed.</i>"
"161","cue","00:07:06,134","00:07:07,301","<i>[laughing]</i>"
"162","cue","00:07:08,136","00:07:11,055","<i>Like, what the hell!</i>
<i>Damn it, it all makes sense.</i>"
"163","cue","00:07:11,139","00:07:12,265","<i>[laughs]</i>"
"164","cue","00:07:12,348","00:07:13,182","<i>[Paul] Your name?</i>"
"165","cue","00:07:13,266","00:07:14,892","<i>-[Micah] Micah.</i>
<i>-Paul. Nice to meet you.</i>"
"166","cue","00:07:14,976","00:07:17,687","{\an8}<i>-[Micah] That's my dad's name.</i>
<i>-Ooh, my dad's name too! [laughs]</i>"
"167","cue","00:07:17,770","00:07:18,813","<i>So, you're, like, Paul Jr.?</i>"
"168","cue","00:07:18,896","00:07:21,732","<i>Uh, no, 'cause my grandfather</i>
<i>is also Paul. [laughs]</i>"
"169","cue","00:07:21,816","00:07:23,234","<i>What does that make you, Paul III?</i>"
"170","cue","00:07:23,317","00:07:25,319","<i>-I guess so, technically, yeah.</i>
<i>-[both laugh]</i>"
"171","cue","00:07:25,403","00:07:28,030","<i>-[Paul] So I'm an environmental scientist.</i>
<i>-That's so cool.</i>"
"172","cue","00:07:28,114","00:07:30,324","<i>What's your favorite place</i>
<i>that you've been?</i>"
"173","cue","00:07:30,408","00:07:31,409","<i>Probably Italy.</i>"
"174","cue","00:07:31,492","00:07:33,578","<i>My favorite place in the world</i>
<i>is Positano.</i>"
"175","cue","00:07:33,661","00:07:35,079","<i>[Paul] Listen, when we get married…</i>"
"176","cue","00:07:35,163","00:07:36,080","<i>[laughs]</i>"
"177","cue","00:07:36,164","00:07:38,416","<i>[Paul] That's reason for us to go back.</i>
<i>How's that?</i>"
"178","cue","00:07:38,499","00:07:40,543","<i>That sounds like a perfect idea.</i>"
"179","cue","00:07:40,626","00:07:42,128","<i>[Paul] You have such a sultry voice.</i>"
"180","cue","00:07:42,211","00:07:44,213","<i>It's, like,</i>
<i>actually hard to pay attention.</i>"
"181","cue","00:07:44,839","00:07:46,048","<i>Your voice just kind of, like,</i>"
"182","cue","00:07:46,132","00:07:47,758","<i>I don't know, tickles my brain.</i>"
"183","cue","00:07:47,842","00:07:49,093","<i>-It's weird.</i>
<i>-[both laugh]</i>"
"184","cue","00:07:49,177","00:07:51,637","{\an8}<i>As a scientist</i>
<i>and a more analytical person,</i>"
"185","cue","00:07:51,721","00:07:56,559","{\an8}<i>I expected to see flaws</i>
<i>and holes in the experiment,</i>"
"186","cue","00:07:56,642","00:07:59,812","<i>and it's surprisingly sound.</i>"
"187","cue","00:07:59,896","00:08:02,231","<i>It's as if placing a boundary</i>"
"188","cue","00:08:02,315","00:08:05,651","<i>in between people</i>
<i>has actually removed a boundary.</i>"
"189","cue","00:08:05,735","00:08:08,112","<i>[pop music playing]</i>
<span style=""style2"">♪ Hey, hello, don't say… ♪</i>"
"190","cue","00:08:08,196","00:08:09,530","<i>-Hello.</i>
<i>-[Amber] Hi!</i>"
"191","cue","00:08:09,614","00:08:12,533","{\an8}<i>-Hey, my name is Paul. What's yours?</i>
<i>-Hi, Paul. I'm Amber.</i>"
"192","cue","00:08:12,617","00:08:15,745","{\an8}<i>Amber. I like that.</i>
<i>It's like the stone. I love rocks.</i>"
"193","cue","00:08:15,828","00:08:17,955","<i>-[Amber] It is. That's where I got it.</i>
<i>-Ooh!</i>"
"194","cue","00:08:18,039","00:08:20,374","<i>My dad is into the gemstones.</i>"
"195","cue","00:08:20,458","00:08:23,836","<i>Oh, nice. Me too. All right.</i>
<i>Well, what's your name? How old are you?</i>"
"196","cue","00:08:23,920","00:08:25,338","<i>Well, my name's Amber.</i>"
"197","cue","00:08:25,421","00:08:28,216","<i>-Oh, yeah, I already asked that. [laughs]</i>
<i>-That's okay. [laughs]</i>"
"198","cue","00:08:28,299","00:08:29,425","<i>Where are you from?</i>"
"199","cue","00:08:29,509","00:08:31,260","<i>[Paul] I am from New Orleans, Louisiana.</i>"
"200","cue","00:08:31,344","00:08:33,012","<i>-You're from NOLA?</i>
<i>-[Paul laughs] Yeah.</i>"
"201","cue","00:08:33,095","00:08:36,641","<i>Stop! God, I could eat beignets all day.</i>"
"202","cue","00:08:36,724","00:08:38,434","<i>Those are gonna be at our wedding.</i>
<i>Be ready.</i>"
"203","cue","00:08:38,518","00:08:39,477","<i>[laughs]</i>"
"204","cue","00:08:39,560","00:08:41,646","<i>-So what do you do?</i>
<i>-I'm a flight attendant.</i>"
"205","cue","00:08:41,729","00:08:43,564","<i>I love that. That's super cool.</i>"
"206","cue","00:08:43,648","00:08:46,150","<i>-[Amber] Do you like to travel?</i>
<i>-[Paul] I love traveling.</i>"
"207","cue","00:08:46,234","00:08:47,860","<i>I used to live down in Sydney, Australia.</i>"
"208","cue","00:08:47,944","00:08:50,571","<i>So I went through Southeast Asia,</i>
<i>like, down in New Zealand.</i>"
"209","cue","00:08:50,655","00:08:53,282","<i>And, um, I used to live down</i>
<i>in the Bahamas for a while.</i>"
"210","cue","00:08:53,366","00:08:56,202","<i>-I'm an environmental scientist, so…</i>
<i>-Okay.</i>"
"211","cue","00:08:56,285","00:08:58,079","<i>[Paul] I was doing</i>
<i>biological oceanography.</i>"
"212","cue","00:08:58,162","00:09:00,039","<i>-I was studying sharks down there.</i>
<i>-Okay.</i>"
"213","cue","00:09:00,122","00:09:02,208","<i>Okay, you are quite the adventurer.</i>"
"214","cue","00:09:02,291","00:09:06,087","<i>My family thinks I'm crazy,</i>
<i>but I'm absolutely in love with Italy.</i>"
"215","cue","00:09:06,170","00:09:07,588","<i>-I love it so much.</i>
<i>-Oh, my God!</i>"
"216","cue","00:09:07,672","00:09:10,550","<i>-Okay, that's the next place I'm going.</i>
<i>-Really? Can I come?</i>"
"217","cue","00:09:10,633","00:09:12,134","<i>Sure. [laughs]</i>"
"218","cue","00:09:12,218","00:09:14,011","<i>[Paul] Amber is a flight attendant.</i>"
"219","cue","00:09:14,095","00:09:16,347","<i>It's pretty obvious,</i>
<i>I think to me, the connection there.</i>"
"220","cue","00:09:16,430","00:09:19,100","<i>-Come on, honey. Let's go. [laughs]</i>
<i>-[Paul] Nice.</i>"
"221","cue","00:09:19,183","00:09:22,728","{\an8}<i>[laughing] Oh, God. Oh, why am I single?</i>"
"222","cue","00:09:22,812","00:09:25,147","<i>I ask myself this every day. [laughs]</i>"
"223","cue","00:09:26,566","00:09:28,776","<i>Modern dating is exhausting.</i>"
"224","cue","00:09:28,859","00:09:31,445","<i>Just 'cause you're picking people</i>
<i>based on what they look like,</i>"
"225","cue","00:09:31,529","00:09:34,907","<i>and that's such a small fraction</i>
<i>of, like, what makes a person.</i>"
"226","cue","00:09:34,991","00:09:38,202","<i>You know, my looks should be</i>
<i>the least interesting thing about me.</i>"
"227","cue","00:09:38,286","00:09:41,539","<i>Have you thought about</i>
<i>what you would do for your dream wedding?</i>"
"228","cue","00:09:41,622","00:09:44,834","{\an8}<i>-Ever thought about a wedding and stuff?</i>
<i>-Oh, God, no.</i>"
"229","cue","00:09:44,917","00:09:47,169","<i>Have you thought about those things?</i>"
"230","cue","00:09:47,253","00:09:50,214","<i>-Yeah. I've been married before, so--</i>
<i>-[gasps] You have?</i>"
"231","cue","00:09:50,298","00:09:52,216","<i>[Amber chuckles] Yeah,</i>
<i>so I've been married twice.</i>"
"232","cue","00:09:52,300","00:09:53,259","<i>-Wait. Really?</i>
<i>-Yeah.</i>"
"233","cue","00:09:53,342","00:09:54,594","<i>People are pretty shocked.</i>"
"234","cue","00:09:54,677","00:09:57,722","<i>They're like,</i>
<i>""Oh, you've been married twice?""</i>"
"235","cue","00:09:57,805","00:09:59,765","<i>Like, yeah. [whimpers]</i>"
"236","cue","00:10:00,808","00:10:03,311","<i>I was just so not appreciated,</i>"
"237","cue","00:10:03,394","00:10:06,314","<i>and I don't ever wanna get</i>
<i>to that point again.</i>"
"238","cue","00:10:06,397","00:10:11,027","<i>You know, I don't wanna</i>
<i>have to burn myself out loving somebody,</i>"
"239","cue","00:10:11,110","00:10:14,155","<i>just getting scraps in return.</i>
<i>I don't want a repeat of that.</i>"
"240","cue","00:10:14,238","00:10:17,950","<i>So, I put time and effort</i>
<i>into thinking about what I want</i>"
"241","cue","00:10:18,034","00:10:21,621","<i>for the future,</i>
<i>and I'm just so ready. [chuckles]</i>"
"242","cue","00:10:21,704","00:10:23,497","<i>-[women shouting]</i>
<i>-[woman] Bye!</i>"
"243","cue","00:10:23,581","00:10:24,665","<i>[man] Let's go. Let's go!</i>"
"244","cue","00:10:24,749","00:10:25,916","<i>Hello. Hello.</i>"
"245","cue","00:10:26,000","00:10:27,627","<i>-Hey.</i>
<i>-This is JP.</i>"
"246","cue","00:10:27,710","00:10:31,047","<i>-Yeah, I'm JB. Jackie B. Jackelina.</i>
<i>-[JP] Okay.</i>"
"247","cue","00:10:31,130","00:10:33,007","{\an8}<i>I'm definitely like a kid</i>
<i>in a candy store.</i>"
"248","cue","00:10:33,090","00:10:34,634","<i>-There's so many options.</i>
<i>-[laughing]</i>"
"249","cue","00:10:34,717","00:10:36,010","<i>And there's so many choices.</i>"
"250","cue","00:10:36,093","00:10:38,846","{\an8}<i>-Tell me one interesting fact about you.</i>
<i>-I love to cook.</i>"
"251","cue","00:10:38,929","00:10:40,473","<i>[gasps]</i>"
"252","cue","00:10:40,556","00:10:43,434","<i>-I like to bake. Love that.</i>
<i>-You get five stars from me.</i>"
"253","cue","00:10:43,517","00:10:47,188","<i>Mwah! You just don't know what flavor</i>
<i>you're gonna get until you get in there.</i>"
"254","cue","00:10:47,271","00:10:49,815","<i>-And you're just like, ""Ooh, I like this.""</i>
<i>-[laughing]</i>"
"255","cue","00:10:49,899","00:10:51,901","<i>Or, ""Ooh, that flavor's</i>
<i>a little too strong.""</i>"
"256","cue","00:10:51,984","00:10:54,195","<i>Or, ""That flavor's too bland for me.</i>
<i>Like, eww.""</i>"
"257","cue","00:10:54,278","00:10:56,697","<i>I'll get bloody noses out of nowhere.</i>"
"258","cue","00:10:56,781","00:10:59,116","<i>I've gotten one</i>
<i>when I was making out with a girl once,</i>"
"259","cue","00:10:59,200","00:11:02,161","{\an8}<i>and I got blood on her face.</i>"
"260","cue","00:11:02,244","00:11:03,829","<i>Oh, what the hell! No.</i>"
"261","cue","00:11:03,913","00:11:05,289","{\an8}<i>I like wearing leopard print.</i>"
"262","cue","00:11:05,373","00:11:07,583","<i>-You like wearing what?</i>
<i>-Leopard print.</i>"
"263","cue","00:11:09,502","00:11:10,336","<i>You still there?</i>"
"264","cue","00:11:10,419","00:11:13,172","<i>-[dance music playing]</i>
<i>-</i><span style=""style2"">♪ I do my best… ♪</i>"
"265","cue","00:11:13,255","00:11:14,298","<i>I'm a stripper.</i>"
"266","cue","00:11:14,382","00:11:15,841","<i>My God. Eww, I hate that.</i>"
"267","cue","00:11:15,925","00:11:18,010","<i>I go by, uh, the Zack Attack.</i>"
"268","cue","00:11:18,094","00:11:19,512","<i>Oh. [chuckles]</i>"
"269","cue","00:11:20,346","00:11:22,056","<i>[Bliss] So, I grew up in Alaska.</i>"
"270","cue","00:11:22,139","00:11:24,975","<i>-Have you ever murdered anybody?</i>
<i>-[Bliss] Have I murdered anyone?</i>"
