"index","type","start","end","text"
"106","cue","00:04:42,573","00:04:43,908","<i>[gasps] …many ways.</i>"
"107","cue","00:04:44,534","00:04:46,828","<i>-[Jackelina] Mm.</i>
<i>-I was never good at math.</i>"
"108","cue","00:04:47,578","00:04:48,579","<i>Never.</i>"
"109","cue","00:04:48,663","00:04:52,375","<i>My sister and I,</i>
<i>we would sit at the kitchen table,</i>"
"110","cue","00:04:53,251","00:04:55,003","<i>and… [sniffles]</i>"
"111","cue","00:04:55,086","00:04:56,504","<i>…he would berate us.</i>"
"112","cue","00:04:57,463","00:05:01,050","<i>""You don't know how to do this.</i>
<i>You don't know how to do that."" [groans]</i>"
"113","cue","00:05:02,010","00:05:03,886","<i>Keep in mind, I'm a kid, right?</i>"
"114","cue","00:05:03,970","00:05:05,430","<i>He would say, uh,</i>"
"115","cue","00:05:06,347","00:05:08,683","<i>""You're gonna be on the side</i>
<i>of the road begging for change.""</i>"
"116","cue","00:05:08,766","00:05:11,811","<i>-""And I'm not gonna stop to give you any.""</i>
<i>-[Jackelina gasps]</i>"
"117","cue","00:05:12,520","00:05:14,063","<i>Oh, no.</i>"
"118","cue","00:05:14,147","00:05:15,064","<i>[Marshall] And…</i>"
"119","cue","00:05:15,773","00:05:17,150","<i>[gasps]</i>"
"120","cue","00:05:17,775","00:05:18,693","<i>[sighs]</i>"
"121","cue","00:05:18,776","00:05:19,986","<i>[Jackelina] Oh, honey.</i>"
"122","cue","00:05:23,031","00:05:25,241","<i>[Marshall] That did a lot to my psyche.</i>"
"123","cue","00:05:25,325","00:05:28,453","<i>From that day on,</i>
<i>I had anxiety going into math class,</i>"
"124","cue","00:05:28,536","00:05:29,829","<i>and I would make stupid mistakes</i>"
"125","cue","00:05:29,912","00:05:32,040","<i>because I just had that</i>
<i>in the back of my mind.</i>"
"126","cue","00:05:33,791","00:05:36,836","<i>It's not his fault.</i>
<i>He did what he thought was right.</i>"
"127","cue","00:05:36,919","00:05:39,672","<i>He thought that was encouraging,</i>
<i>but it wasn't.</i>"
"128","cue","00:05:40,798","00:05:42,216","<i>It was the complete opposite.</i>"
"129","cue","00:05:43,593","00:05:46,971","<i>But I can't blame him for that.</i>
<i>He's human.</i>"
"130","cue","00:05:48,264","00:05:50,433","<i>[Jackelina] You have to give</i>
<i>yourself grace too.</i>"
"131","cue","00:05:50,516","00:05:53,227","<i>You got a good job.</i>
<i>You're-- You're a good man.</i>"
"132","cue","00:05:53,311","00:05:55,980","<i>You're not on the side of the road</i>
<i>begging for change.</i>"
"133","cue","00:05:58,399","00:06:00,109","<i>And if you were,</i>
<i>I would give you a dollar.</i>"
"134","cue","00:06:00,193","00:06:01,486","<i>[exhales]</i>"
"135","cue","00:06:02,570","00:06:04,405","<i>I'd probably put you in my car. [chuckles]</i>"
"136","cue","00:06:04,489","00:06:07,784","<i>I'd be like, ""You wanna go for a ride?""</i>
<i>You'd be like, ""What the fuck? No.""</i>"
"137","cue","00:06:07,867","00:06:10,578","<i>-""Let's go get some chicken.""</i>
<i>-[Jackelina] ""Let's get chicken wings!""</i>"
"138","cue","00:06:10,661","00:06:12,747","<i>No, I promise, like, you're gonna do fine.</i>"
"139","cue","00:06:12,830","00:06:14,665","<i>-[pop music playing]</i>
<i>-</i><span style=""style2"">♪ I want you… ♪</i>"
"140","cue","00:06:18,711","00:06:22,340","<i>[Marshall] I can't comprehend, uh…</i>"
"141","cue","00:06:22,924","00:06:24,550","<i>saying that to my kid one day.</i>"
"142","cue","00:06:24,634","00:06:27,136","<i>You won't. I swear you won't.</i>"
"143","cue","00:06:27,929","00:06:30,390","<i>Just because, like,</i>
<i>that's how you were raised,</i>"
"144","cue","00:06:30,473","00:06:33,309","<i>you have the option. You have the choice.</i>"
"145","cue","00:06:33,393","00:06:36,854","<i>We all have the option,</i>
<i>and we all have the choice.</i>"
"146","cue","00:06:38,106","00:06:42,068","<i>-You just have to give yourself grace.</i>
<i>-[sniffles]</i>"
"147","cue","00:06:42,151","00:06:44,904","<i>Give your-- Oh, fuck, man. [sighs]</i>"
"148","cue","00:06:46,572","00:06:47,573","<i>[sniffles]</i>"
"149","cue","00:06:49,158","00:06:51,619","<i>[crying softly]</i>
<i>You have to give yourself grace.</i>"
"150","cue","00:06:52,787","00:06:54,455","<i>[Marshall sighs]</i>"
"151","cue","00:06:54,539","00:06:58,960","<i>Jackie, I wanna share my life with you.</i>
<i>Good, bad, ugly.</i>"
"152","cue","00:06:59,627","00:07:04,924","<i>And I wanna lift you up.</i>
<i>I wanna receive you for who you are.</i>"
"153","cue","00:07:06,801","00:07:09,637","<i>[exhales] I know you do.</i>"
"154","cue","00:07:11,889","00:07:13,766","<i>I have to break up</i>
<i>with my other boyfriends now.</i>"
"155","cue","00:07:13,850","00:07:16,269","<i>You better kick them motherfuckers</i>
<i>to the curb.</i>"
"156","cue","00:07:16,352","00:07:18,396","<i>Oh, man. Okay.</i>"
"157","cue","00:07:18,980","00:07:20,523","<i>I'll do that. I'll do that for you.</i>"
"158","cue","00:07:20,606","00:07:22,191","<i>Hey, hey, tell 'em kick rocks.</i>"
"159","cue","00:07:22,275","00:07:23,317","<i>[Jackelina laughs]</i>"
"160","cue","00:07:23,401","00:07:25,653","<i>Tell them Marshall sends love.</i>
<i>Kick rocks, motherfucker.</i>"
"161","cue","00:07:25,736","00:07:28,489","<i>[both laugh]</i>"
"162","cue","00:07:29,615","00:07:31,075","<i>Oh, my gosh.</i>"
"163","cue","00:07:32,618","00:07:34,454","<i>[sighs] Mmm.</i>"
"164","cue","00:07:34,537","00:07:37,874","<i>I came in here stonewalled, hard.</i>"
"165","cue","00:07:37,957","00:07:39,208","<i>And in this pod,</i>"
"166","cue","00:07:40,835","00:07:42,503","{\an8}<i>Marshall on the other side,</i>"
"167","cue","00:07:43,087","00:07:45,381","<i>he's getting all of me and the real me.</i>"
"168","cue","00:07:46,174","00:07:47,550","<i>The me I don't tell nobody.</i>"
"169","cue","00:07:47,633","00:07:49,135","<i>-[""Catch Me"" playing]</i>
<i>-</i><span style=""style2"">♪ Catch me… ♪</i>"
"170","cue","00:07:49,218","00:07:50,720","<i>Okay. Bye, hon.</i>"
"171","cue","00:07:50,803","00:07:52,305","<i>[Marshall chuckles] Bye.</i>"
"172","cue","00:07:54,390","00:07:55,641","<i>[Marshall sighs]</i>"
"173","cue","00:07:55,725","00:07:58,478","<i>That's a walking quality man right there.</i>"
"174","cue","00:07:59,645","00:08:01,606","<i>And I haven't even seen his face.</i>"
"175","cue","00:08:02,190","00:08:04,317","<i>♪ Oh! Oh, yeah! ♪</i>"
"176","cue","00:08:04,400","00:08:08,154","<i>♪ Catch me 'cause I'm falling for you… ♪</i>"
"177","cue","00:08:08,237","00:08:09,405","<i>[Tiffany sighs] Okay.</i>"
"178","cue","00:08:09,989","00:08:11,574","<i>I am in love with Brett.</i>"
"179","cue","00:08:11,657","00:08:14,952","<i>I see my life so clearly with him in it.</i>"
"180","cue","00:08:15,620","00:08:16,662","<i>Last night, I…</i>"
"181","cue","00:08:18,498","00:08:23,461","{\an8}<i>wanted him to know how I truly felt</i>
<i>and not have any reservations.</i>"
"182","cue","00:08:23,544","00:08:25,379","<i>-I fell asleep on that man.</i>
<i>-[exhaling]</i>"
"183","cue","00:08:25,463","00:08:28,758","<i>But his voice was so soothing,</i>
<i>and it was a long day.</i>"
"184","cue","00:08:29,467","00:08:32,303","<i>But, man, I screwed up.</i>"
"185","cue","00:08:32,386","00:08:35,806","<i>[panting]</i>"
"186","cue","00:08:35,890","00:08:37,475","<i>I feel</i>"
"187","cue","00:08:38,601","00:08:41,187","<i>like crap, to be honest.</i>"
"188","cue","00:08:41,270","00:08:43,689","<i>I have all the explaining to do,</i>"
"189","cue","00:08:43,773","00:08:46,817","<i>so I'm hoping that he hears me out,</i>"
"190","cue","00:08:47,318","00:08:48,444","<i>and he forgives me.</i>"
"191","cue","00:08:49,237","00:08:50,112","<i>Brett Brown?</i>"
"192","cue","00:08:53,866","00:08:57,036","<i>-[Brett] Tiffany Pennywell?</i>
<i>-[gasps] You're here!</i>"
"193","cue","00:08:58,454","00:09:01,916","<i>Brett, I was so worried. I was so worried.</i>"
"194","cue","00:09:03,084","00:09:05,545","{\an8}<i>Okay, so I accidentally fell asleep.</i>"
"195","cue","00:09:05,628","00:09:06,712","<i>[Brett] Fell asleep?</i>"
"196","cue","00:09:07,505","00:09:09,840","<i>You know, I passed out</i>
<i>because I was listening to your voice,</i>"
"197","cue","00:09:09,924","00:09:11,217","<i>and it is so soothing.</i>"
"198","cue","00:09:11,300","00:09:13,052","<i>I don't know what you said to me.</i>"
"199","cue","00:09:13,135","00:09:14,887","<i>I woke up, and then I felt really bad.</i>"
"200","cue","00:09:14,971","00:09:17,473","<i>Because I was just like,</i>
<i>""Did I just mess everything up?""</i>"
"201","cue","00:09:18,391","00:09:22,520","<i>I'm just really thankful that you came</i>
<i>into my life at the right time.</i>"
"202","cue","00:09:23,145","00:09:25,356","<i>I feel like I am ready</i>
<i>for someone like you.</i>"
"203","cue","00:09:25,439","00:09:28,943","<i>I feel like you are</i>
<i>the person that's gonna make me better.</i>"
"204","cue","00:09:29,610","00:09:31,070","<i>I'm great right now.</i>"
"205","cue","00:09:31,779","00:09:35,283","<i>But, man, you inspire me so much.</i>"
"206","cue","00:09:35,366","00:09:38,035","<i>And I-- I really think it's you, Brett.</i>"
"207","cue","00:09:38,119","00:09:39,203","<i>I really think it's you.</i>"
"208","cue","00:09:40,329","00:09:42,331","<i>[pensive music playing]</i>"
"209","cue","00:09:45,751","00:09:47,545","<i>[Brett] It's-- It's great</i>
<i>to hear your voice.</i>"
"210","cue","00:09:48,629","00:09:53,009","<i>Um, but yesterday, when I realized</i>
<i>that I didn't hear your voice</i>"
"211","cue","00:09:53,092","00:09:57,263","<i>on the other side, it just--</i>
<i>it kind of just punched me in the gut.</i>"
"212","cue","00:09:58,306","00:09:59,348","<i>[Tiffany] Oh, God.</i>"
"213","cue","00:09:59,890","00:10:00,725","<i>But…</i>"
"214","cue","00:10:02,226","00:10:05,813","<i>I think at the end of the day,</i>
<i>It's gonna be a small moment</i>"
"215","cue","00:10:05,896","00:10:10,067","<i>and a funny story, um,</i>
<i>of our journey together.</i>"
"216","cue","00:10:12,862","00:10:14,530","<i>-Are you still there?</i>
<i>-[Tiffany] Mm-hmm.</i>"
"217","cue","00:10:17,366","00:10:20,828","<i>I've just enjoyed</i>
<i>getting to know you so much.</i>"
"218","cue","00:10:20,911","00:10:21,996","<i>You get me.</i>"
"219","cue","00:10:22,079","00:10:26,125","<i>I feel like you understand me,</i>
<i>and you want me to be a better man.</i>"
"220","cue","00:10:26,208","00:10:27,335","<i>[Tiffany sobbing]</i>"
"221","cue","00:10:27,418","00:10:30,796","<i>[Brett] And I truly feel your support</i>"
"222","cue","00:10:32,173","00:10:35,217","<i>in who I am and the man</i>
<i>that I wanna become.</i>"
"223","cue","00:10:35,301","00:10:37,720","<i>Absolutely. Oh, my God.</i>"
"224","cue","00:10:38,596","00:10:42,016","<i>I feel like we would bring</i>
<i>so much happiness into each other's lives.</i>"
"225","cue","00:10:43,225","00:10:44,185","<i>And so…</i>"
"226","cue","00:10:48,856","00:10:50,066","<i>Will you marry me?</i>"
"227","cue","00:10:50,816","00:10:51,651","<i>[squeals]</i>"
"228","cue","00:10:53,944","00:10:56,739","<i>[pop music playing]</i>"
"229","cue","00:10:57,323","00:10:58,991","<i>Yes! [laughing]</i>"
"230","cue","00:10:59,075","00:11:01,243","<i>Abso-freaking-lutely, Brett!</i>"
"231","cue","00:11:01,327","00:11:04,205","<i>I will. I freaking will.</i>"
"232","cue","00:11:04,288","00:11:07,750","<i>Yes, yes, yes, yes, I will.</i>"
"233","cue","00:11:08,376","00:11:09,418","<i>You got it? Yes?</i>"
"234","cue","00:11:09,502","00:11:11,545","<i>-I hear you. [laughing]</i>
<i>-[Tiffany shouts]</i>"
"235","cue","00:11:12,213","00:11:13,631","<i>[gasps]</i>"
"236","cue","00:11:13,714","00:11:16,133","<i>[shouts] Oh! I'll see you soon, Brett.</i>"
"237","cue","00:11:16,217","00:11:17,718","<i>-Bye.</i>
<i>-[Brett] Bye.</i>"
"238","cue","00:11:17,802","00:11:20,096","<i>[Tiffany] Oh, shit. Oh, my God!</i>"
"239","cue","00:11:20,179","00:11:22,056","<i>[Brett chuckles]</i>"
"240","cue","00:11:22,932","00:11:25,184","<i>Thank you, Jesus. [laughing]</i>"
"241","cue","00:11:25,267","00:11:27,645","<i>-Jesus!</i>
<i>-[chuckles]</i>"
"242","cue","00:11:27,728","00:11:31,941","<i>-[women shouting]</i>
<i>-I got engaged! Oh, my God!</i>"
"243","cue","00:11:32,024","00:11:34,026","{\an8}<i>♪ Let me go ♪</i>"
"244","cue","00:11:35,528","00:11:38,322","{\an8}<i>[Kwame] You know,</i>
<i>there are people that I am dating</i>"
"245","cue","00:11:38,406","00:11:41,158","{\an8}<i>that are incredible human beings.</i>"
"246","cue","00:11:41,242","00:11:45,413","{\an8}<i>With Chelsea,</i>
<i>I see this very ride-or-die person,</i>"
"247","cue","00:11:45,496","00:11:50,126","{\an8}<i>who would not ever</i>
<i>allow you to feel unwanted,</i>"
"248","cue","00:11:50,209","00:11:55,047","<i>um, but at the same time,</i>
<i>like, I'm very, very set on Micah.</i>"
"249","cue","00:11:55,631","00:11:58,843","{\an8}<i>And I'm ready to propose to her,</i>
<i>but there's a lot of uncertainty</i>"
"250","cue","00:11:58,926","00:12:01,887","<i>when you feel as though you are ready</i>
<i>to take that next step</i>"
"251","cue","00:12:01,971","00:12:04,682","<i>to really make things go all the way.</i>"
"252","cue","00:12:04,765","00:12:08,227","<i>And-- but I really,</i>
<i>really want validation from her.</i>"
"253","cue","00:12:08,310","00:12:12,231","<i>Tell me, like… you could see yourself</i>
<i>spending the rest of your life with me.</i>"
"254","cue","00:12:12,314","00:12:14,358","<i>Like, tell me how you feel about me.</i>"
"255","cue","00:12:14,442","00:12:18,070","<i>I wanna be like,</i>
<i>""Damn, she's ready, and I'm ready too.""</i>"
"256","cue","00:12:18,154","00:12:22,408","<i>-[""I Wanna Love You"" by J-Swift playing]</i>
<span style=""style2"">-♪ I wanna love you ♪</i>"
"257","cue","00:12:22,491","00:12:23,701","<i>♪ Day in… ♪</i>"
"258","cue","00:12:23,784","00:12:25,953","<i>-Hello-hello.</i>
<i>-[Micah] Hello-hello.</i>"
"259","cue","00:12:26,036","00:12:26,954","<i>How are you?</i>"
"260","cue","00:12:27,037","00:12:29,081","{\an8}<i>[Kwame] I'm doing fantastic!</i>"
"261","cue","00:12:29,165","00:12:31,959","{\an8}<i>It is a new day.</i>
<i>I feel refreshed. How about you?</i>"
"262","cue","00:12:32,626","00:12:33,586","<i>My day's been good.</i>"
"263","cue","00:12:34,211","00:12:35,671","<i>Um… [sighs]</i>"
"264","cue","00:12:35,755","00:12:37,006","<i>I feel like…</i>"
"265","cue","00:12:38,674","00:12:41,844","<i>We have both been, like,</i>"
"266","cue","00:12:41,927","00:12:44,013","<i>you know, each other's, like…</i>"
"267","cue","00:12:44,096","00:12:46,015","<i>[chuckles] …favorite person</i>
<i>through a lot of this.</i>"
"268","cue","00:12:46,098","00:12:46,932","<i>Yes.</i>"
"269","cue","00:12:47,641","00:12:51,103","<i>And, like,</i>
<i>I wouldn't want it any other way.</i>"
"270","cue","00:12:51,187","00:12:53,189","<i>[soft pleasant music playing]</i>"
"271","cue","00:12:56,192","00:12:59,862","<i>I feel so strongly about you as a person.</i>"
"272","cue","00:13:03,449","00:13:04,408","<i>But I feel like,</i>"
"273","cue","00:13:04,492","00:13:06,952","<i>um, that maybe, like,</i>"
"274","cue","00:13:07,036","00:13:09,497","<i>the slow burn is how it's supposed to go.</i>"
"275","cue","00:13:14,627","00:13:17,296","<i>I think that we should</i>
<i>explore other connections.</i>"
"276","cue","00:13:17,880","00:13:19,882","<i>[pensive music plays]</i>"
"277","cue","00:13:34,271","00:13:35,314","<i>Okay, cool.</i>"
"278","cue","00:13:35,981","00:13:39,109","<i>That works for me.</i>
<i>Well, uh, thank you for taking your time,</i>"
"279","cue","00:13:39,193","00:13:42,279","<i>for listening.</i>
<i>It was fantastic getting to know you.</i>"
"280","cue","00:13:42,363","00:13:44,740","<i>And I hope that works out for you</i>
<i>to the best of your ability.</i>"
"281","cue","00:13:44,824","00:13:47,243","<i>I truly wish you the most luck.</i>"
"282","cue","00:13:47,326","00:13:51,247","<i>Uh, thank you for being transparent</i>
<i>with me, um, and, hey, it's been real.</i>"
"283","cue","00:13:51,330","00:13:52,915","<i>Have a great rest of your night, okay?</i>"
"284","cue","00:13:53,791","00:13:54,625","<i>Okay.</i>"
"285","cue","00:13:56,001","00:13:58,003","<i>-Cool. Have a good night. Bye.</i>
<i>-[Micah] Bye.</i>"
