"index","type","start","end","text"
"42","cue","00:01:49,984","00:01:52,362","<i>-[Paul] Oh, God, what did I sign up for?</i>
<i>-[laughs]</i>"
"43","cue","00:01:53,947","00:01:56,574","{\an8}<i>We gonna get out of here.</i>
<i>We gonna finish packing.</i>"
"44","cue","00:01:56,658","00:01:59,410","<i>-♪ Rack it up, pack it up, zip it up ♪</i>
<span style=""style1"">{\an8}-[snapping fingers]</i>"
"45","cue","00:01:59,494","00:02:02,497","<i>♪ Back to the top</i>
<i>Here we come, hey, hey</i><span style=""style1"">{\an8} ♪</i>"
"46","cue","00:02:03,248","00:02:06,209","{\an8}<i>I'm excited.</i>
<i>You see the excitement in my face?</i>"
"47","cue","00:02:06,292","00:02:07,961","<i>-I don't know.</i>
<span style=""style2"">{\an8}-</i><i>[laughs]</i>"
"48","cue","00:02:08,044","00:02:09,295","{\an8}<i>Yes, you can. We can.</i>"
"49","cue","00:02:09,379","00:02:11,798","{\an8}<i>We are embarking</i>
<i>on an exciting new chapter.</i>"
"50","cue","00:02:11,881","00:02:14,050","<i>I would love to stay</i>
<i>in this little fantasyland</i>"
"51","cue","00:02:14,134","00:02:16,719","<i>of everything's just</i>
<i>about us forever. [chuckles]</i>"
"52","cue","00:02:16,803","00:02:18,596","<i>But that's just not realistic.</i>"
"53","cue","00:02:18,680","00:02:20,390","<i>-I love you.</i>
<i>-I love you too.</i>"
"54","cue","00:02:21,182","00:02:23,518","<i>-♪ Wouldn't change a thing ♪</i>
<i>-♪ It feels good to be me… ♪</i>"
"55","cue","00:02:23,601","00:02:25,728","<i>-We are out.</i>
<i>-Don't make me go.</i>"
"56","cue","00:02:25,812","00:02:27,605","<i>[Micah chuckles] Adios.</i>"
"57","cue","00:02:27,689","00:02:30,358","<i>-[Tiffany] How about you?</i>
<i>-[Brett] Lot of change to real life.</i>"
"58","cue","00:02:30,441","00:02:31,609","<i>But I'm excited.</i>"
"59","cue","00:02:31,693","00:02:33,194","<i>[clicks tongue] Me too.</i>"
"60","cue","00:02:33,987","00:02:35,321","<i>Mm-mmm!</i>"
"61","cue","00:02:38,700","00:02:40,160","<i>Okay, don't get carried away.</i>"
"62","cue","00:02:40,243","00:02:41,744","<i>[both laugh]</i>"
"63","cue","00:02:41,828","00:02:43,288","<i>Oh, you got that? [laughs]</i>"
"64","cue","00:02:43,371","00:02:44,664","<i>-[pop music playing]</i>
<i>-[vocalizing]</i>"
"65","cue","00:02:44,747","00:02:47,917","<i>♪ I hope my heart won't fail me now ♪</i>"
"66","cue","00:02:48,501","00:02:52,422","<i>♪ Yeah! Won't be afraid</i>
<i>Of the drives in my way ♪</i>"
"67","cue","00:02:52,505","00:02:55,633","{\an8}<i>♪ 'Cause you make me believe ♪</i>"
"68","cue","00:02:55,717","00:02:57,010","{\an8}<i>♪ Anything is possible ♪</i>"
"69","cue","00:02:57,093","00:02:58,761","{\an8}<i>[Vanessa] Welcome to the Emerald City.</i>"
"70","cue","00:02:58,845","00:03:02,348","{\an8}<i>That's right. Vanessa and I are here</i>
<i>in beautiful Seattle, Washington.</i>"
"71","cue","00:03:03,391","00:03:06,436","{\an8}<i>[Vanessa] Five couples got engaged</i>
<i>and fell in love sight unseen.</i>"
"72","cue","00:03:06,519","00:03:08,730","{\an8}<i>One of those relationships seems</i>
<i>to not have worked out.</i>"
"73","cue","00:03:08,813","00:03:11,941","{\an8}<i>[Irina] If in some crazy life,</i>
<i>weeks from now, Zack is in my mind,</i>"
"74","cue","00:03:12,025","00:03:15,153","{\an8}<i>and I can't stop thinking about him,</i>
<i>I'm gonna reach out and do something.</i>"
"75","cue","00:03:15,236","00:03:18,323","<i>Maybe it'll be too late.</i>
<i>Maybe he already moved on.</i>"
"76","cue","00:03:18,406","00:03:21,868","<i>But I couldn't get over the uncomfortable</i>
<i>feeling I felt with him physically.</i>"
"77","cue","00:03:21,951","00:03:23,286","<i>[Tiffany] Look at this!</i>"
"78","cue","00:03:23,870","00:03:25,538","<i>-This is nice.</i>
<i>-[Marshall] Oh, let's go.</i>"
"79","cue","00:03:25,622","00:03:26,831","<i>[Nick] The getaways are over,</i>"
"80","cue","00:03:26,915","00:03:30,418","{\an8}<i>and now our couples are about to enter</i>
<i>the most intense phase of this experiment.</i>"
"81","cue","00:03:30,501","00:03:32,587","<i>[Vanessa] They have their devices back</i>
<i>and headed home,</i>"
"82","cue","00:03:32,670","00:03:35,840","<i>where they're gonna be living together</i>
<i>in a new shared apartment.</i>"
"83","cue","00:03:35,924","00:03:38,092","<i>-All right.</i>
<i>-[Micah] Wow!</i>"
"84","cue","00:03:40,011","00:03:41,512","<i>You're gonna take your shoes off.</i>"
"85","cue","00:03:41,596","00:03:43,306","<i>[Tiffany] This will be my side.</i>"
"86","cue","00:03:43,389","00:03:45,642","<i>-And all of that will be yours.</i>
<i>-[Brett] Yeah.</i>"
"87","cue","00:03:45,725","00:03:49,812","<i>'Cause you're so flashy, you know.</i>
<i>I'll brush your shoulders off real quick.</i>"
"88","cue","00:03:49,896","00:03:51,981","<i>Oh! Oh! Oh! You cute. [laughs]</i>"
"89","cue","00:03:52,065","00:03:56,986","<i>Will age, race, looks, family,</i>
<i>even financial circumstances matter?</i>"
"90","cue","00:03:57,070","00:03:58,821","<i>Ma'am, you have your shoes on in our bed.</i>"
"91","cue","00:03:58,905","00:04:00,031","<i>-Come on now.</i>
<i>-I'm sorry.</i>"
"92","cue","00:04:00,114","00:04:03,159","<i>[Vanessa] How will they integrate</i>
<i>their lives, their careers, their homes?</i>"
"93","cue","00:04:03,243","00:04:06,829","<i>-[Jackelina] I clean four times a week.</i>
<i>-Four times a week? Okay.</i>"
"94","cue","00:04:06,913","00:04:09,123","<i>-I think it's important to be clean.</i>
<i>-Absolutely.</i>"
"95","cue","00:04:09,207","00:04:12,418","<i>And I think that's come</i>
<i>from, like, me being in dentistry.</i>"
"96","cue","00:04:12,502","00:04:13,920","<i>-Everything has to be clean.</i>
<i>-Yeah.</i>"
"97","cue","00:04:14,003","00:04:15,880","<i>Now they are just three weeks</i>
<i>away from the altar</i>"
"98","cue","00:04:15,964","00:04:18,132","<i>and the most important decision</i>
<i>of their lives.</i>"
"99","cue","00:04:18,216","00:04:20,551","<i>How often do you think</i>
<i>you're gonna work from home?</i>"
"100","cue","00:04:20,635","00:04:23,054","<i>Because I'm gonna be working from home,</i>
<i>like, 100% of the time.</i>"
"101","cue","00:04:23,137","00:04:24,931","<i>-I think 75% of the time.</i>
<i>-Mm-hmm.</i>"
"102","cue","00:04:25,014","00:04:27,433","<i>-We can do it.</i>
<i>-We're not gonna get much done, I feel.</i>"
"103","cue","00:04:27,517","00:04:29,852","<i>We're both gonna get fired</i>
<i>in the first week. [laughs]</i>"
"104","cue","00:04:29,936","00:04:33,106","<i>-[laughs] Yeah, well, we lost our jobs.</i>
<i>-[laughs] Yeah. Whoops.</i>"
"105","cue","00:04:33,690","00:04:36,401","<i>Will they prove that love is blind?</i>"
"106","cue","00:04:36,484","00:04:38,444","{\an8}<i>-[pop music playing]</i>
<i>-[vocalizing]</i>"
"107","cue","00:04:46,911","00:04:49,789","<i>[Bliss] How was, um,</i>
<i>your trip with your fiancée?</i>"
"108","cue","00:04:49,872","00:04:52,625","<i>Horrible. She treated me like shit.</i>"
"109","cue","00:04:52,709","00:04:54,711","<i>We're sleeping</i>
<i>on the opposite sides of the bed.</i>"
"110","cue","00:04:54,794","00:04:56,963","<i>We don't touch. Zero affection.</i>"
"111","cue","00:04:57,547","00:05:00,300","<i>-I was over her on day two. [laughs]</i>
<i>-[Bliss] Mm-hmm.</i>"
"112","cue","00:05:01,092","00:05:03,594","<i>-You know what I thought when in Mexico?</i>
<i>-Hmm.</i>"
"113","cue","00:05:04,887","00:05:07,098","<i>You </i><span style=""style2"">were </i><i>the girl that I was looking for.</i>"
"114","cue","00:05:07,598","00:05:09,892","<i>-That's, like, so annoying though.</i>
<i>-It's fucked up to say.</i>"
"115","cue","00:05:09,976","00:05:12,854","<i>-[Bliss] Very annoying to hear.</i>
<i>-I know. I'm just telling you the truth.</i>"
"116","cue","00:05:14,522","00:05:18,443","<i>I knew, like, when I told you no,</i>
<i>like, as I walked out the door,</i>"
"117","cue","00:05:18,526","00:05:19,902","<i>that I fucked up.</i>"
"118","cue","00:05:19,986","00:05:22,238","<i>Like, I knew it, and it was too late.</i>"
"119","cue","00:05:22,322","00:05:23,698","<i>You proposed to her, Zack.</i>"
"120","cue","00:05:23,781","00:05:26,284","<i>I did, because I still loved her.</i>"
"121","cue","00:05:26,367","00:05:27,660","<i>But that's not a reason--</i>"
"122","cue","00:05:27,744","00:05:29,704","<i>There's more than just</i>
<i>one person for people.</i>"
"123","cue","00:05:29,787","00:05:32,790","<i>I don't know. It makes me,</i>
<i>like, question you a little bit.</i>"
"124","cue","00:05:32,874","00:05:35,335","<i>I got what I deserved,</i>
<i>for sure. [chuckles]</i>"
"125","cue","00:05:35,418","00:05:37,545","<i>-[Bliss] I mean…</i>
<i>-I made a bad choice.</i>"
"126","cue","00:05:38,463","00:05:41,215","<i>You know, you actually, like,</i>
<i>put in all this effort with the cupcakes.</i>"
"127","cue","00:05:41,299","00:05:44,385","<i>-Don't remind me. I literally-- [laughs]</i>
<i>-I know.</i>"
"128","cue","00:05:44,469","00:05:46,262","<i>-They were good.</i>
<i>-[Bliss] Oh, fine. It's over.</i>"
"129","cue","00:05:46,346","00:05:47,597","<i>But it showed your character.</i>"
"130","cue","00:05:47,680","00:05:50,183","<i>Her character was</i>
<i>pretty revealed through, like--</i>"
"131","cue","00:05:50,266","00:05:52,018","<i>Like, she forgot my birthday.</i>"
"132","cue","00:05:52,101","00:05:55,104","<i>-Like…</i>
<i>-[laughs] You're backtracking hardcore.</i>"
"133","cue","00:05:55,188","00:05:56,773","<i>-[Zack] What do you mean?</i>
<i>-I don't know.</i>"
"134","cue","00:05:56,856","00:05:58,483","<i>This is just such a weird scenario.</i>"
"135","cue","00:05:58,566","00:06:00,485","<i>-Weird situation.</i>
<i>-No, I know it is.</i>"
"136","cue","00:06:00,568","00:06:04,322","<i>-We've never seen each other before.</i>
<i>-You never even had to see my face.</i>"
"137","cue","00:06:04,405","00:06:07,950","<i>Right, so I was like, ""He may not even</i>
<i>be cute. Like, who cares?"" [laughs]</i>"
"138","cue","00:06:08,034","00:06:11,371","<i>-Surprise. I'm not.</i>
<i>-[both laugh]</i>"
"139","cue","00:06:11,454","00:06:13,164","<i>-This makes it easier.</i>
<i>-[Zack] Way easier.</i>"
"140","cue","00:06:13,247","00:06:15,833","<i>I'm just kidding. I think</i>
<i>you thought I was, like, some, like--</i>"
"141","cue","00:06:15,917","00:06:17,502","<i>[chuckles] I don't know what you thought.</i>"
"142","cue","00:06:17,585","00:06:20,129","<i>I just kind of, like, imagined you…</i>"
"143","cue","00:06:21,130","00:06:23,466","<i>Which is, by the way, my type, is like…</i>"
"144","cue","00:06:23,966","00:06:25,635","<i>kind of a little bit more nerdy.</i>"
"145","cue","00:06:25,718","00:06:29,847","<i>Yeah, I mean, I am nerdy.</i>
<i>I just don't look like a nerd. [laughs]</i>"
"146","cue","00:06:29,931","00:06:31,724","<i>Which is fine,</i>
<i>but I think I sound like a nerd.</i>"
"147","cue","00:06:31,808","00:06:33,267","<i>Like, my voice, you know.</i>"
"148","cue","00:06:33,351","00:06:35,561","<i>Yeah, yeah,</i>
<i>your voice does not match your body.</i>"
"149","cue","00:06:35,645","00:06:37,647","<i>[chuckles] It doesn't, really?</i>"
"150","cue","00:06:37,730","00:06:40,400","<i>Why? Is it just, like, weird</i>
<i>connecting my face to my voice?</i>"
"151","cue","00:06:40,483","00:06:42,402","<i>I just like looking at your eyes.</i>"
"152","cue","00:06:42,902","00:06:46,072","<i>-Yeah, you have really beautiful eyes.</i>
<i>-Thanks. [laughs]</i>"
"153","cue","00:06:46,155","00:06:47,198","<i>You have pretty eyes too.</i>"
"154","cue","00:06:47,281","00:06:50,410","<i>[chuckles] But I also don't wanna give you</i>
<i>any compliments right now, so…</i>"
"155","cue","00:06:51,285","00:06:54,455","<i>Do you find my eye contact to be too much?</i>"
"156","cue","00:06:54,539","00:06:55,623","<i>-No, why?</i>
<i>-That's good.</i>"
"157","cue","00:06:55,706","00:06:57,667","<i>-Am I looking away?</i>
<i>-No, we just--</i>"
"158","cue","00:06:57,750","00:06:59,544","<i>I think I tend to kinda,</i>
<i>like, look around.</i>"
"159","cue","00:06:59,627","00:07:01,587","<i>I tend to maintain</i>
<i>really strong eye contact.</i>"
"160","cue","00:07:01,671","00:07:04,173","<i>-I love good eye contact.</i>
<i>-That was the first thing Irina said.</i>"
"161","cue","00:07:04,257","00:07:05,883","<i>You maintain</i>
<i>too much eye contact? [laughs]</i>"
"162","cue","00:07:05,967","00:07:08,928","<i>She's like, ""You don't blink very much.""</i>
<i>I'm like, ""Fuck you.""</i>"
"163","cue","00:07:09,011","00:07:10,888","<i>-[laughing]</i>
<i>-I'm like…</i>"
"164","cue","00:07:11,472","00:07:12,849","<i>-[Bliss] That's funny.</i>
<i>-[laughs]</i>"
"165","cue","00:07:13,766","00:07:15,435","<i>Your brain works very similar to mine.</i>"
"166","cue","00:07:16,018","00:07:18,020","<i>We have similar types</i>
<i>of weirdness, actually.</i>"
"167","cue","00:07:18,104","00:07:19,355","<i>Like, the coincidences,</i>"
"168","cue","00:07:19,439","00:07:22,817","<i>the things we talked about,</i>
<i>the songs… the owl.</i>"
"169","cue","00:07:22,900","00:07:24,610","<i>-Pretty freaky.</i>
<i>-Yeah, it was.</i>"
"170","cue","00:07:24,694","00:07:28,030","<i>[laughs] I guess I also, like,</i>
<i>didn't expect anything coming into this.</i>"
"171","cue","00:07:28,114","00:07:32,660","<i>I didn't expect to have</i>
<i>any sort of, like, true feelings,</i>"
"172","cue","00:07:32,743","00:07:34,704","<i>and also my logical side is like,</i>"
"173","cue","00:07:34,787","00:07:37,874","<i>""How can anyone have these types</i>
<i>of feelings in that short a time?""</i>"
"174","cue","00:07:37,957","00:07:39,459","<i>Did it surprise you when it did?</i>"
"175","cue","00:07:39,542","00:07:41,419","<i>-[Bliss] Um, yeah, yeah, it did.</i>
<i>-Me too.</i>"
"176","cue","00:07:41,502","00:07:45,339","<i>And I feel like no one will understand it,</i>
<i>and that's such a dumb thing to say.</i>"
"177","cue","00:07:45,423","00:07:47,258","<i>-No, it's not. It's not.</i>
<i>-But, like…</i>"
"178","cue","00:07:47,341","00:07:50,720","<i>""You're batshit crazy. You knew this</i>
<i>person for how long and fell in love?""</i>"
"179","cue","00:07:50,803","00:07:52,930","<i>Yeah, it doesn't make any sense at all.</i>"
"180","cue","00:07:53,014","00:07:54,599","<i>[laughs] It makes no sense.</i>"
"181","cue","00:07:54,682","00:07:57,852","<i>So, I thought going in,</i>
<i>like, there's potential here.</i>"
"182","cue","00:07:58,352","00:08:01,397","<i>I didn't think</i>
<i>I was actually gonna fall in love, like…</i>"
"183","cue","00:08:01,481","00:08:02,857","<i>And you know the difference, right?</i>"
"184","cue","00:08:02,940","00:08:05,610","<i>You know the difference between</i>
<i>liking someone and loving someone.</i>"
"185","cue","00:08:07,778","00:08:10,615","<i>Yeah. Definitely.</i>"
"186","cue","00:08:12,366","00:08:15,745","<i>It's just been</i>
<i>a very emotional couple of weeks.</i>"
"187","cue","00:08:15,828","00:08:16,913","<i>That's for sure.</i>"
"188","cue","00:08:18,498","00:08:19,499","<i>[exhales deeply]</i>"
"189","cue","00:08:19,582","00:08:21,209","<i>I know. I don't know… [chuckles]</i>"
"190","cue","00:08:21,292","00:08:23,169","<i>…if we're gonna</i>
<i>end up together at some point.</i>"
"191","cue","00:08:23,753","00:08:27,632","<i>And I didn't, like, have the plan</i>
<i>of, like, trying to win you over.</i>"
"192","cue","00:08:27,715","00:08:29,550","<i>-Good.</i>
<i>-Yeah, no, I just…</i>"
"193","cue","00:08:30,134","00:08:33,930","<i>I do think, regardless of what happens,</i>
<i>we were supposed to meet each other.</i>"
"194","cue","00:08:34,013","00:08:36,516","<i>-Yeah.</i>
<i>-[Zack] Like, that's… I believe that.</i>"
"195","cue","00:08:36,599","00:08:37,683","<i>I believe that too.</i>"
"196","cue","00:08:38,809","00:08:39,644","<i>But…</i>"
"197","cue","00:08:40,478","00:08:41,312","<i>You're just cute.</i>"
"198","cue","00:08:42,772","00:08:44,982","<i>-I'm really happy that we got to meet.</i>
<i>-[Bliss] Me too.</i>"
"199","cue","00:08:47,735","00:08:50,279","<i>I was really, like, nervous</i>
<i>and felt weird about it--</i>"
"200","cue","00:08:50,363","00:08:51,864","<i>I was nervous too.</i>"
"201","cue","00:08:51,948","00:08:53,491","<i>[""Catching Feels"" by Killian M playing]</i>"
"202","cue","00:08:54,075","00:08:56,452","<i>♪ Lost in this place with you… ♪</i>"
"203","cue","00:08:56,536","00:08:58,329","<i>[sighs] Anyway.</i>"
"204","cue","00:08:58,412","00:09:02,959","<i>So, it was very, like,</i>
<i>interesting to meet you in person.</i>"
"205","cue","00:09:03,042","00:09:05,294","<i>Super crazy weird.</i>"
"206","cue","00:09:05,378","00:09:06,879","<i>Yeah, I'm glad we did it.</i>"
"207","cue","00:09:08,381","00:09:09,215","<i>Yeah.</i>"
"208","cue","00:09:10,424","00:09:12,385","<i>♪ The way you look</i>
<i>The way you're looking ♪</i>"
"209","cue","00:09:12,468","00:09:14,262","<i>♪ Catching feels… ♪</i>"
"210","cue","00:09:14,345","00:09:15,721","<i>Do you wanna walk to the door?</i>"
"211","cue","00:09:15,805","00:09:18,391","<i>♪ And now we're catching feels… ♪</i>"
"212","cue","00:09:18,975","00:09:21,310","<i>-Hopefully, we do it again.</i>
<i>-[Bliss] We'll see.</i>"
"213","cue","00:09:22,228","00:09:23,938","<i>♪ The way you look</i>
<i>The way you're looking ♪</i>"
"214","cue","00:09:24,021","00:09:25,690","<i>♪ Catching feels… ♪</i>"
"215","cue","00:09:25,773","00:09:27,984","<i>♪ The way you look</i>
<i>The way you're looking ♪</i>"
"216","cue","00:09:28,067","00:09:29,777","<i>♪ Catching feels… ♪</i>"
"217","cue","00:09:29,860","00:09:31,362","<i>-[Kwame] Hey.</i>
<i>-[Chelsea] Yes.</i>"
"218","cue","00:09:31,445","00:09:32,905","<i>Our food is here.</i>"
"219","cue","00:09:32,989","00:09:34,323","{\an8}<i>-[Chelsea] Ooh, smell good?</i>
<i>-Ready?</i>"
"220","cue","00:09:34,407","00:09:37,159","{\an8}<i>-Yes.</i>
<i>-Our first take-out meal.</i>"
"221","cue","00:09:37,243","00:09:39,203","<i>-In our home!</i>
<i>-In our home.</i>"
"222","cue","00:09:39,287","00:09:40,663","<i>-[shouts]</i>
<i>-[laughs]</i>"
"223","cue","00:09:40,746","00:09:43,666","{\an8}<i>Three weeks ago,</i>
<i>I was sitting on my couch,</i>"
"224","cue","00:09:44,417","00:09:46,919","{\an8}<i>playing Xbox in my boxers.</i>"
"225","cue","00:09:47,003","00:09:51,674","<i>And now, like, this is full-out adulting</i>
<i>to the highest degree.</i>"
"226","cue","00:09:52,466","00:09:53,634","<i>I'm engaged.</i>"
"227","cue","00:09:54,218","00:09:57,388","<i>We live in a house together.</i>
<i>And that shit is crazy.</i>"
"228","cue","00:09:57,471","00:09:59,473","<i>I didn't know what to expect</i>
<i>walking into our place</i>"
"229","cue","00:09:59,557","00:10:00,725","<i>and what it would look like.</i>"
"230","cue","00:10:00,808","00:10:01,809","{\an8}<i>I know!</i>"
"231","cue","00:10:01,892","00:10:06,105","{\an8}<i>Like, walking into it with you,</i>
<i>I just feel at home in it.</i>"
"232","cue","00:10:06,188","00:10:08,774","<i>It just feels like home</i>
<i>is when I'm with you.</i>"
"233","cue","00:10:09,275","00:10:11,444","<i>You're great</i>
<i>with the cheesy movie pick-up lines.</i>"
"234","cue","00:10:11,527","00:10:13,446","<i>-[laughs] You love it though!</i>
<i>-I do.</i>"
"235","cue","00:10:13,529","00:10:15,156","<i>-Don't you lie. You love it!</i>
<i>-I do!</i>"
"236","cue","00:10:15,239","00:10:17,950","<i>-It's the greatest. [laughs]</i>
<i>-You love it!</i>"
"237","cue","00:10:18,034","00:10:20,244","<i>How do you feel about,</i>
<i>like, cleaning duties?</i>"
"238","cue","00:10:20,328","00:10:21,579","<i>That's both of us.</i>"
"239","cue","00:10:21,662","00:10:23,456","<i>-Do you know how to vacuum?</i>
<i>-Babe.</i>"
"240","cue","00:10:23,539","00:10:26,626","<i>-Babe, I know how to vacuum.</i>
<i>-Just checking. I'm just checking.</i>"
"241","cue","00:10:26,709","00:10:30,129","<i>-You've been a bachelor your whole life.</i>
<i>-Turn it on and move it around the carpet.</i>"
"242","cue","00:10:30,212","00:10:31,756","<i>[laughing] Okay?</i>"
"243","cue","00:10:32,381","00:10:34,425","<i>Good job, babe.</i>
<i>You're such a genius, baby.</i>"
"244","cue","00:10:34,508","00:10:35,760","<i>[laughing]</i>"
"245","cue","00:10:35,843","00:10:38,471","<i>-What are the other things, ma'am?</i>
<i>-Dishes.</i>"
"246","cue","00:10:38,554","00:10:39,513","<i>What about 'em?</i>"
"247","cue","00:10:39,597","00:10:41,766","<i>Do we put 'em in the sink?</i>
<i>Do we put 'em on the counter?</i>"
"248","cue","00:10:41,849","00:10:43,225","<i>Do we put 'em in the dishwasher?</i>"
"249","cue","00:10:43,309","00:10:46,979","<i>Put it in the sink. At least, like,</i>
<i>at the base, they're getting in the sink.</i>"
"250","cue","00:10:47,063","00:10:48,939","<i>-Basically, they're going in the sink.</i>
<i>-No.</i>"
"251","cue","00:10:49,023","00:10:50,608","<i>[chuckles] At the base.</i>"
"252","cue","00:10:50,691","00:10:52,401","<i>What is a base? Base of what?</i>"
"253","cue","00:10:52,485","00:10:53,611","<i>Base means no matter what,</i>"
"254","cue","00:10:53,694","00:10:55,529","<i>by the time we go to sleep,</i>
<i>they're in the sink.</i>"
"255","cue","00:10:55,613","00:10:59,617","<i>-Oh, go to sleep in the sink?</i>
<i>-Babe, at best, they're clean.</i>"
"256","cue","00:10:59,700","00:11:03,871","<i>So, you're gonna get 70% at best,</i>
<i>30% at base.</i>"
"257","cue","00:11:04,372","00:11:05,873","<i>That's not bad, right?</i>"
"258","cue","00:11:05,956","00:11:08,918","<i>Let's get it up to 90% in the dishwasher.</i>"
"259","cue","00:11:09,001","00:11:10,670","<i>I'm happy with 80.</i>"
"260","cue","00:11:17,218","00:11:19,303","<i>I really don't like going to bed</i>
<i>with a dirty kitchen.</i>"
"261","cue","00:11:19,387","00:11:20,388","<i>I will say this.</i>"
"262","cue","00:11:20,471","00:11:24,141","<i>You need to remember</i>
<i>to flush the toilet when you go pee.</i>"
"263","cue","00:11:24,225","00:11:27,520","<i>-[both laugh]</i>
<i>-[Kwame] Like, it's the weirdest habit.</i>"
"264","cue","00:11:27,603","00:11:30,940","<i>No, that's only when at night, like,</i>
<i>when I don't wanna wake you up.</i>"
"265","cue","00:11:31,023","00:11:34,527","<i>Don't worry about waking me up.</i>
<i>Just flush the toilet.</i>"
"266","cue","00:11:34,610","00:11:36,529","<i>[laughing] Okay?</i>"
"267","cue","00:11:36,612","00:11:39,240","<i>-Okay, babe.</i>
<i>-[laughing]</i>"
"268","cue","00:11:39,323","00:11:41,075","<i>-I love you.</i>
<i>-Mmm. I love you too.</i>"
"269","cue","00:11:42,076","00:11:43,411","<i>[Kwame] Mm!</i>"
"270","cue","00:11:43,494","00:11:46,831","<i>-[""Don't Stop Dreaming"" playing]</i>
<i>-</i><span style=""style2"">{\an8}♪ Lightning inside of us ♪</i>"
